OBJECTID,gsid,formal_name,district,station_id,year,month,days,rainfallsum
3710059,295,Timure,Rasuwa,1001,1986,4,2,0
3710060,295,Timure,Rasuwa,1001,1986,4,3,0
3710061,295,Timure,Rasuwa,1001,1986,4,4,0
3710062,295,Timure,Rasuwa,1001,1986,4,5,0
3710063,295,Timure,Rasuwa,1001,1986,4,6,0
3710064,295,Timure,Rasuwa,1001,1986,4,7,6.3
3710065,295,Timure,Rasuwa,1001,1986,4,8,8.4
3710066,295,Timure,Rasuwa,1001,1986,4,9,0
3710067,295,Timure,Rasuwa,1001,1986,4,10,0
3710068,295,Timure,Rasuwa,1001,1986,4,11,0
3710069,295,Timure,Rasuwa,1001,1986,4,12,0
3710070,295,Timure,Rasuwa,1001,1986,4,13,0
3710071,295,Timure,Rasuwa,1001,1986,4,14,0
3710072,295,Timure,Rasuwa,1001,1986,4,15,0
3710073,295,Timure,Rasuwa,1001,1986,4,16,0
3710074,295,Timure,Rasuwa,1001,1986,4,17,0
3710075,295,Timure,Rasuwa,1001,1986,4,18,0
3710076,295,Timure,Rasuwa,1001,1986,4,19,0
3710077,295,Timure,Rasuwa,1001,1986,4,20,0
3710078,295,Timure,Rasuwa,1001,1986,4,21,0
3710079,295,Timure,Rasuwa,1001,1986,4,22,0
3710080,295,Timure,Rasuwa,1001,1986,4,23,0
3710081,295,Timure,Rasuwa,1001,1986,4,24,0
3710082,295,Timure,Rasuwa,1001,1986,4,25,0
3710083,295,Timure,Rasuwa,1001,1986,4,26,0
3710084,295,Timure,Rasuwa,1001,1986,4,27,0
3710085,295,Timure,Rasuwa,1001,1986,4,28,11.2
3710086,295,Timure,Rasuwa,1001,1986,4,29,0
3710087,295,Timure,Rasuwa,1001,1986,4,30,8.3
3710088,295,Timure,Rasuwa,1001,1986,5,1,0
3710089,295,Timure,Rasuwa,1001,1986,5,2,0
3710090,295,Timure,Rasuwa,1001,1986,5,3,0
3710091,295,Timure,Rasuwa,1001,1986,5,4,0
3710092,295,Timure,Rasuwa,1001,1986,5,5,0
3710093,295,Timure,Rasuwa,1001,1986,5,6,0
3710094,295,Timure,Rasuwa,1001,1986,5,7,0
3710095,295,Timure,Rasuwa,1001,1986,5,8,5.3
3710096,295,Timure,Rasuwa,1001,1986,5,9,8.2
3710097,295,Timure,Rasuwa,1001,1986,5,10,0
3710098,295,Timure,Rasuwa,1001,1986,5,11,0
3710099,295,Timure,Rasuwa,1001,1986,5,12,0
3710100,295,Timure,Rasuwa,1001,1986,5,13,0
3710101,295,Timure,Rasuwa,1001,1986,5,14,0
3710102,295,Timure,Rasuwa,1001,1986,5,15,0
3710103,295,Timure,Rasuwa,1001,1986,5,16,0
3710104,295,Timure,Rasuwa,1001,1986,5,17,0
3710105,295,Timure,Rasuwa,1001,1986,5,18,0
3710106,295,Timure,Rasuwa,1001,1986,5,19,0
3710107,295,Timure,Rasuwa,1001,1986,5,20,0
3710108,295,Timure,Rasuwa,1001,1986,5,21,0
3710109,295,Timure,Rasuwa,1001,1986,5,22,0
3710110,295,Timure,Rasuwa,1001,1986,5,23,0
3710111,295,Timure,Rasuwa,1001,1986,5,24,0
3710112,295,Timure,Rasuwa,1001,1986,5,25,0
3710113,295,Timure,Rasuwa,1001,1986,5,26,0
3710114,295,Timure,Rasuwa,1001,1986,5,27,0
3710115,295,Timure,Rasuwa,1001,1986,5,28,0
3710116,295,Timure,Rasuwa,1001,1986,5,29,0
3710117,295,Timure,Rasuwa,1001,1986,5,30,0
3710118,295,Timure,Rasuwa,1001,1986,5,31,0
3710119,295,Timure,Rasuwa,1001,1986,6,1,0
3710120,295,Timure,Rasuwa,1001,1986,6,2,0
3710121,295,Timure,Rasuwa,1001,1986,6,3,0
3710122,295,Timure,Rasuwa,1001,1986,6,4,0
3710123,295,Timure,Rasuwa,1001,1986,6,5,0
3710124,295,Timure,Rasuwa,1001,1986,6,6,0
3710125,295,Timure,Rasuwa,1001,1986,6,7,0
3710126,295,Timure,Rasuwa,1001,1986,6,8,0
3710127,295,Timure,Rasuwa,1001,1986,6,9,0
3710128,295,Timure,Rasuwa,1001,1986,6,10,0
3710129,295,Timure,Rasuwa,1001,1986,6,11,0
3710130,295,Timure,Rasuwa,1001,1986,6,12,11.4
3710131,295,Timure,Rasuwa,1001,1986,6,13,14.3
3710132,295,Timure,Rasuwa,1001,1986,6,14,0
3710133,295,Timure,Rasuwa,1001,1986,6,15,0
3710134,295,Timure,Rasuwa,1001,1986,6,16,0
3710135,295,Timure,Rasuwa,1001,1986,6,17,0
3710136,295,Timure,Rasuwa,1001,1986,6,18,3.2
3710137,295,Timure,Rasuwa,1001,1986,6,19,0
3710138,295,Timure,Rasuwa,1001,1986,6,20,6.3
3710139,295,Timure,Rasuwa,1001,1986,6,21,0
3710140,295,Timure,Rasuwa,1001,1986,6,22,0
3710141,295,Timure,Rasuwa,1001,1986,6,23,11.3
3710142,295,Timure,Rasuwa,1001,1986,6,24,5.2
3710143,295,Timure,Rasuwa,1001,1986,6,25,0
3710144,295,Timure,Rasuwa,1001,1986,6,26,0
3710145,295,Timure,Rasuwa,1001,1986,6,27,0
3710146,295,Timure,Rasuwa,1001,1986,6,28,15.4
3710147,295,Timure,Rasuwa,1001,1986,6,29,0
3710148,295,Timure,Rasuwa,1001,1986,6,30,0
3710149,295,Timure,Rasuwa,1001,1986,7,1,0
3710150,295,Timure,Rasuwa,1001,1986,7,2,3.2
3710151,295,Timure,Rasuwa,1001,1986,7,3,0
3710152,295,Timure,Rasuwa,1001,1986,7,4,7.2
3710153,295,Timure,Rasuwa,1001,1986,7,5,12.2
3710154,295,Timure,Rasuwa,1001,1986,7,6,14.3
3710155,295,Timure,Rasuwa,1001,1986,7,7,0
3710156,295,Timure,Rasuwa,1001,1986,7,8,0
3710157,295,Timure,Rasuwa,1001,1986,7,9,0
3710158,295,Timure,Rasuwa,1001,1986,7,10,0
3710159,295,Timure,Rasuwa,1001,1986,7,11,5.2
3710160,295,Timure,Rasuwa,1001,1986,7,12,4.1
3710161,295,Timure,Rasuwa,1001,1986,7,13,7.3
3710162,295,Timure,Rasuwa,1001,1986,7,14,0
3710163,295,Timure,Rasuwa,1001,1986,7,15,0
3710164,295,Timure,Rasuwa,1001,1986,7,16,0
3710165,295,Timure,Rasuwa,1001,1986,7,17,0
3710166,295,Timure,Rasuwa,1001,1986,7,18,0
3710167,295,Timure,Rasuwa,1001,1986,7,19,5.3
3710168,295,Timure,Rasuwa,1001,1986,7,20,4.3
3710169,295,Timure,Rasuwa,1001,1986,7,21,0
3710170,295,Timure,Rasuwa,1001,1986,7,22,0
3710171,295,Timure,Rasuwa,1001,1986,7,23,0
3710172,295,Timure,Rasuwa,1001,1986,7,24,0
3710173,295,Timure,Rasuwa,1001,1986,7,25,0
3710174,295,Timure,Rasuwa,1001,1986,7,26,0
3710175,295,Timure,Rasuwa,1001,1986,7,27,11.3
3710176,295,Timure,Rasuwa,1001,1986,7,28,3.3
3710177,295,Timure,Rasuwa,1001,1986,7,29,15.1
3710178,295,Timure,Rasuwa,1001,1986,7,30,0
3710179,295,Timure,Rasuwa,1001,1986,7,31,0
3710180,295,Timure,Rasuwa,1001,1986,8,1,0
3710181,295,Timure,Rasuwa,1001,1986,8,2,0
3710182,295,Timure,Rasuwa,1001,1986,8,3,0
3710183,295,Timure,Rasuwa,1001,1986,8,4,6.4
3710184,295,Timure,Rasuwa,1001,1986,8,5,8.3
3710185,295,Timure,Rasuwa,1001,1986,8,6,0
3710186,295,Timure,Rasuwa,1001,1986,8,7,0
3710187,295,Timure,Rasuwa,1001,1986,8,8,0
3710188,295,Timure,Rasuwa,1001,1986,8,9,0
3710189,295,Timure,Rasuwa,1001,1986,8,10,5.3
3710190,295,Timure,Rasuwa,1001,1986,8,11,6.4
3710191,295,Timure,Rasuwa,1001,1986,8,12,0
3710192,295,Timure,Rasuwa,1001,1986,8,13,0
3710193,295,Timure,Rasuwa,1001,1986,8,14,0
3710194,295,Timure,Rasuwa,1001,1986,8,15,0
3710195,295,Timure,Rasuwa,1001,1986,8,16,8.3
3710196,295,Timure,Rasuwa,1001,1986,8,17,4.3
3710197,295,Timure,Rasuwa,1001,1986,8,18,0
3710198,295,Timure,Rasuwa,1001,1986,8,19,0
3710199,295,Timure,Rasuwa,1001,1986,8,20,0
3710200,295,Timure,Rasuwa,1001,1986,8,21,4.2
3710201,295,Timure,Rasuwa,1001,1986,8,22,8.2
3710202,295,Timure,Rasuwa,1001,1986,8,23,0
3710203,295,Timure,Rasuwa,1001,1986,8,24,0
3710204,295,Timure,Rasuwa,1001,1986,8,25,0
3710205,295,Timure,Rasuwa,1001,1986,8,26,0
3710206,295,Timure,Rasuwa,1001,1986,8,27,0
3710207,295,Timure,Rasuwa,1001,1986,8,28,12.2
3710208,295,Timure,Rasuwa,1001,1986,8,29,13.1
3710209,295,Timure,Rasuwa,1001,1986,8,30,0
3710210,295,Timure,Rasuwa,1001,1986,8,31,0
3710211,295,Timure,Rasuwa,1001,1986,9,1,6.4
3710212,295,Timure,Rasuwa,1001,1986,9,2,5.3
3710213,295,Timure,Rasuwa,1001,1986,9,3,0
3710214,295,Timure,Rasuwa,1001,1986,9,4,0
3710215,295,Timure,Rasuwa,1001,1986,9,5,0
3710216,295,Timure,Rasuwa,1001,1986,9,6,0
3710217,295,Timure,Rasuwa,1001,1986,9,7,7.4
3710218,295,Timure,Rasuwa,1001,1986,9,8,6.3
3710219,295,Timure,Rasuwa,1001,1986,9,9,8.3
3710220,295,Timure,Rasuwa,1001,1986,9,10,5.2
3710221,295,Timure,Rasuwa,1001,1986,9,11,6.3
3710222,295,Timure,Rasuwa,1001,1986,9,12,0
3710223,295,Timure,Rasuwa,1001,1986,9,13,0
3710224,295,Timure,Rasuwa,1001,1986,9,14,0
3710225,295,Timure,Rasuwa,1001,1986,9,15,0
3710226,295,Timure,Rasuwa,1001,1986,9,16,0
3710227,295,Timure,Rasuwa,1001,1986,9,17,3
3710228,295,Timure,Rasuwa,1001,1986,9,18,6.4
3710229,295,Timure,Rasuwa,1001,1986,9,19,5.3
3710230,295,Timure,Rasuwa,1001,1986,9,20,4.3
3710231,295,Timure,Rasuwa,1001,1986,9,21,0
3710232,295,Timure,Rasuwa,1001,1986,9,22,0
3710233,295,Timure,Rasuwa,1001,1986,9,23,0
3710234,295,Timure,Rasuwa,1001,1986,9,24,10
3710235,295,Timure,Rasuwa,1001,1986,9,25,9.3
3710236,295,Timure,Rasuwa,1001,1986,9,26,15.2
3710237,295,Timure,Rasuwa,1001,1986,9,27,0
3710238,295,Timure,Rasuwa,1001,1986,9,28,0
3710239,295,Timure,Rasuwa,1001,1986,9,29,0
3710240,295,Timure,Rasuwa,1001,1986,9,30,0
3710241,295,Timure,Rasuwa,1001,1986,10,1,0
3710242,295,Timure,Rasuwa,1001,1986,10,2,0
3710243,295,Timure,Rasuwa,1001,1986,10,3,14.2
3710244,295,Timure,Rasuwa,1001,1986,10,4,6.3
3710245,295,Timure,Rasuwa,1001,1986,10,5,8.3
3710246,295,Timure,Rasuwa,1001,1986,10,6,6.4
3710247,295,Timure,Rasuwa,1001,1986,10,7,7.4
3710248,295,Timure,Rasuwa,1001,1986,10,8,5.3
3710249,295,Timure,Rasuwa,1001,1986,10,9,8.3
3710250,295,Timure,Rasuwa,1001,1986,10,10,7.2
3710251,295,Timure,Rasuwa,1001,1986,10,11,0
3710252,295,Timure,Rasuwa,1001,1986,10,12,0
3710253,295,Timure,Rasuwa,1001,1986,10,13,0
3710254,295,Timure,Rasuwa,1001,1986,10,14,0
3710255,295,Timure,Rasuwa,1001,1986,10,15,0
3710256,295,Timure,Rasuwa,1001,1986,10,16,0
3710257,295,Timure,Rasuwa,1001,1986,10,17,0
3710258,295,Timure,Rasuwa,1001,1986,10,18,0
3710259,295,Timure,Rasuwa,1001,1986,10,19,0
3710260,295,Timure,Rasuwa,1001,1986,10,20,0
3710261,295,Timure,Rasuwa,1001,1986,10,21,0
3710262,295,Timure,Rasuwa,1001,1986,10,22,0
3710263,295,Timure,Rasuwa,1001,1986,10,23,0
3710264,295,Timure,Rasuwa,1001,1986,10,24,0
3710265,295,Timure,Rasuwa,1001,1986,10,25,0
3710266,295,Timure,Rasuwa,1001,1986,10,26,0
3710267,295,Timure,Rasuwa,1001,1986,10,27,0
3710268,295,Timure,Rasuwa,1001,1986,10,28,0
3710269,295,Timure,Rasuwa,1001,1986,10,29,0
3710270,295,Timure,Rasuwa,1001,1986,10,30,0
3710271,295,Timure,Rasuwa,1001,1986,10,31,0
3710272,295,Timure,Rasuwa,1001,1986,11,1,0
3710273,295,Timure,Rasuwa,1001,1986,11,2,0
3710274,295,Timure,Rasuwa,1001,1986,11,3,0
3710275,295,Timure,Rasuwa,1001,1986,11,4,0
3710276,295,Timure,Rasuwa,1001,1986,11,5,0
3710277,295,Timure,Rasuwa,1001,1986,11,6,0
3710278,295,Timure,Rasuwa,1001,1986,11,7,0
3710279,295,Timure,Rasuwa,1001,1986,11,8,0
3710280,295,Timure,Rasuwa,1001,1986,11,9,0
3710281,295,Timure,Rasuwa,1001,1986,11,10,0
3710282,295,Timure,Rasuwa,1001,1986,11,11,0
3710283,295,Timure,Rasuwa,1001,1986,11,12,0
3710284,295,Timure,Rasuwa,1001,1986,11,13,0
3710285,295,Timure,Rasuwa,1001,1986,11,14,0
3710286,295,Timure,Rasuwa,1001,1986,11,15,0
3710287,295,Timure,Rasuwa,1001,1986,11,16,0
3710288,295,Timure,Rasuwa,1001,1986,11,17,0
3710289,295,Timure,Rasuwa,1001,1986,11,18,0
3710290,295,Timure,Rasuwa,1001,1986,11,19,0
3710291,295,Timure,Rasuwa,1001,1986,11,20,0
3710292,295,Timure,Rasuwa,1001,1986,11,21,0
3710293,295,Timure,Rasuwa,1001,1986,11,22,0
3710294,295,Timure,Rasuwa,1001,1986,11,23,0
3710295,295,Timure,Rasuwa,1001,1986,11,24,0
3710296,295,Timure,Rasuwa,1001,1986,11,25,0
3710297,295,Timure,Rasuwa,1001,1986,11,26,0
3710298,295,Timure,Rasuwa,1001,1986,11,27,0
3710299,295,Timure,Rasuwa,1001,1986,11,28,0
3710300,295,Timure,Rasuwa,1001,1986,11,29,0
3710301,295,Timure,Rasuwa,1001,1986,11,30,0
3710302,295,Timure,Rasuwa,1001,1986,12,1,0
3710303,295,Timure,Rasuwa,1001,1986,12,2,0
3710304,295,Timure,Rasuwa,1001,1986,12,3,0
3710305,295,Timure,Rasuwa,1001,1986,12,4,0
3710306,295,Timure,Rasuwa,1001,1986,12,5,0
3710307,295,Timure,Rasuwa,1001,1986,12,6,0
3710308,295,Timure,Rasuwa,1001,1986,12,7,0
3710309,295,Timure,Rasuwa,1001,1986,12,8,0
3710310,295,Timure,Rasuwa,1001,1986,12,9,0
3710311,295,Timure,Rasuwa,1001,1986,12,10,0
3710312,295,Timure,Rasuwa,1001,1986,12,11,0
3710313,295,Timure,Rasuwa,1001,1986,12,12,0
3710314,295,Timure,Rasuwa,1001,1986,12,13,0
3710315,295,Timure,Rasuwa,1001,1986,12,14,6.2
3710316,295,Timure,Rasuwa,1001,1986,12,15,5.3
3710317,295,Timure,Rasuwa,1001,1986,12,16,0
3710318,295,Timure,Rasuwa,1001,1986,12,17,0
3710319,295,Timure,Rasuwa,1001,1986,12,18,0
3710320,295,Timure,Rasuwa,1001,1986,12,19,0
3710321,295,Timure,Rasuwa,1001,1986,12,20,0
3710322,295,Timure,Rasuwa,1001,1986,12,21,0
3710323,295,Timure,Rasuwa,1001,1986,12,22,0
3710324,295,Timure,Rasuwa,1001,1986,12,23,0
3710325,295,Timure,Rasuwa,1001,1986,12,24,0
3710326,295,Timure,Rasuwa,1001,1986,12,25,0
3710327,295,Timure,Rasuwa,1001,1986,12,26,0
3710328,295,Timure,Rasuwa,1001,1986,12,27,0
3710329,295,Timure,Rasuwa,1001,1986,12,28,0
3710330,295,Timure,Rasuwa,1001,1986,12,29,0
3710331,295,Timure,Rasuwa,1001,1986,12,30,0
3710332,295,Timure,Rasuwa,1001,1986,12,31,0
3710333,295,Timure,Rasuwa,1001,1987,1,1,0
3710334,295,Timure,Rasuwa,1001,1987,1,2,0
3710335,295,Timure,Rasuwa,1001,1987,1,3,0
3710336,295,Timure,Rasuwa,1001,1987,1,4,0
3710337,295,Timure,Rasuwa,1001,1987,1,5,0
3710338,295,Timure,Rasuwa,1001,1987,1,6,0
3710339,295,Timure,Rasuwa,1001,1987,1,7,0
3710340,295,Timure,Rasuwa,1001,1987,1,8,0
3710341,295,Timure,Rasuwa,1001,1987,1,9,0
3710342,295,Timure,Rasuwa,1001,1987,1,10,0
3710343,295,Timure,Rasuwa,1001,1987,1,11,0
3710344,295,Timure,Rasuwa,1001,1987,1,12,0
3710345,295,Timure,Rasuwa,1001,1987,1,13,0
3710346,295,Timure,Rasuwa,1001,1987,1,14,0
3710347,295,Timure,Rasuwa,1001,1987,1,15,0
3710348,295,Timure,Rasuwa,1001,1987,1,16,0
3710349,295,Timure,Rasuwa,1001,1987,1,17,0
3710350,295,Timure,Rasuwa,1001,1987,1,18,0
3710351,295,Timure,Rasuwa,1001,1987,1,19,0
3710352,295,Timure,Rasuwa,1001,1987,1,20,0
3710353,295,Timure,Rasuwa,1001,1987,1,21,0
3710354,295,Timure,Rasuwa,1001,1987,1,22,0
3710355,295,Timure,Rasuwa,1001,1987,1,23,0
3710356,295,Timure,Rasuwa,1001,1987,1,24,0
3710357,295,Timure,Rasuwa,1001,1987,1,25,5.2
3710358,295,Timure,Rasuwa,1001,1987,1,26,0
3710359,295,Timure,Rasuwa,1001,1987,1,27,0
3710360,295,Timure,Rasuwa,1001,1987,1,28,0
3710361,295,Timure,Rasuwa,1001,1987,1,29,0
3710362,295,Timure,Rasuwa,1001,1987,1,30,0
3710363,295,Timure,Rasuwa,1001,1987,1,31,0
3710364,295,Timure,Rasuwa,1001,1987,2,1,0
3710365,295,Timure,Rasuwa,1001,1987,2,2,0
3710366,295,Timure,Rasuwa,1001,1987,2,3,0
3710367,295,Timure,Rasuwa,1001,1987,2,4,9.4
3710368,295,Timure,Rasuwa,1001,1987,2,5,0
3710369,295,Timure,Rasuwa,1001,1987,2,6,0
3710370,295,Timure,Rasuwa,1001,1987,2,7,0
3710371,295,Timure,Rasuwa,1001,1987,2,8,0
3710372,295,Timure,Rasuwa,1001,1987,2,9,0
3710373,295,Timure,Rasuwa,1001,1987,2,10,0
3710374,295,Timure,Rasuwa,1001,1987,2,11,0
3710375,295,Timure,Rasuwa,1001,1987,2,12,0
3710376,295,Timure,Rasuwa,1001,1987,2,13,0
3710377,295,Timure,Rasuwa,1001,1987,2,14,0
3710378,295,Timure,Rasuwa,1001,1987,2,15,0
3710379,295,Timure,Rasuwa,1001,1987,2,16,0
3710380,295,Timure,Rasuwa,1001,1987,2,17,0
3710381,295,Timure,Rasuwa,1001,1987,2,18,7.2
3710382,295,Timure,Rasuwa,1001,1987,2,19,0
3710383,295,Timure,Rasuwa,1001,1987,2,20,0
3710384,295,Timure,Rasuwa,1001,1987,2,21,0
3710385,295,Timure,Rasuwa,1001,1987,2,22,8.3
3710386,295,Timure,Rasuwa,1001,1987,2,23,0
3710387,295,Timure,Rasuwa,1001,1987,2,24,0
3710388,295,Timure,Rasuwa,1001,1987,2,25,0
3710389,295,Timure,Rasuwa,1001,1987,2,26,0
3710390,295,Timure,Rasuwa,1001,1987,2,27,0
3710391,295,Timure,Rasuwa,1001,1987,2,28,0
3710392,295,Timure,Rasuwa,1001,1987,3,1,6.3
3710393,295,Timure,Rasuwa,1001,1987,3,2,0
3710394,295,Timure,Rasuwa,1001,1987,3,3,0
3710395,295,Timure,Rasuwa,1001,1987,3,4,0
3710396,295,Timure,Rasuwa,1001,1987,3,5,5.2
3710397,295,Timure,Rasuwa,1001,1987,3,6,0
3710398,295,Timure,Rasuwa,1001,1987,3,7,0
3710399,295,Timure,Rasuwa,1001,1987,3,8,0
3710400,295,Timure,Rasuwa,1001,1987,3,9,0
3710401,295,Timure,Rasuwa,1001,1987,3,10,0
3710402,295,Timure,Rasuwa,1001,1987,3,11,0
3710403,295,Timure,Rasuwa,1001,1987,3,12,0
3710404,295,Timure,Rasuwa,1001,1987,3,13,4.2
3710405,295,Timure,Rasuwa,1001,1987,3,14,0
3710406,295,Timure,Rasuwa,1001,1987,3,15,0
3710407,295,Timure,Rasuwa,1001,1987,3,16,0
3710408,295,Timure,Rasuwa,1001,1987,3,17,0
3710409,295,Timure,Rasuwa,1001,1987,3,18,0
3710410,295,Timure,Rasuwa,1001,1987,3,19,6.1
3710411,295,Timure,Rasuwa,1001,1987,3,20,0
3710412,295,Timure,Rasuwa,1001,1987,3,21,0
3710413,295,Timure,Rasuwa,1001,1987,3,22,0
3710414,295,Timure,Rasuwa,1001,1987,3,23,0
3710415,295,Timure,Rasuwa,1001,1987,3,24,0
3710416,295,Timure,Rasuwa,1001,1987,3,25,0
3710417,295,Timure,Rasuwa,1001,1987,3,26,0
3710418,295,Timure,Rasuwa,1001,1987,3,27,11
3710419,295,Timure,Rasuwa,1001,1987,3,28,0
3710420,295,Timure,Rasuwa,1001,1987,3,29,0
3710421,295,Timure,Rasuwa,1001,1987,3,30,0
3710422,295,Timure,Rasuwa,1001,1987,3,31,17.3
3710423,295,Timure,Rasuwa,1001,1987,4,1,0
3710424,295,Timure,Rasuwa,1001,1987,4,2,0
3710425,295,Timure,Rasuwa,1001,1987,4,3,0
3710426,295,Timure,Rasuwa,1001,1987,4,4,0
3710427,295,Timure,Rasuwa,1001,1987,4,5,6.3
3710428,295,Timure,Rasuwa,1001,1987,4,6,0
3710429,295,Timure,Rasuwa,1001,1987,4,7,0
3710430,295,Timure,Rasuwa,1001,1987,4,8,1.2
3710431,295,Timure,Rasuwa,1001,1987,4,9,0
3710432,295,Timure,Rasuwa,1001,1987,4,10,0
3710433,295,Timure,Rasuwa,1001,1987,4,11,16.1
3710434,295,Timure,Rasuwa,1001,1987,4,12,0
3710435,295,Timure,Rasuwa,1001,1987,4,13,0
3710436,295,Timure,Rasuwa,1001,1987,4,14,0
3710437,295,Timure,Rasuwa,1001,1987,4,15,0
3710438,295,Timure,Rasuwa,1001,1987,4,16,0
3710439,295,Timure,Rasuwa,1001,1987,4,17,0
3710440,295,Timure,Rasuwa,1001,1987,4,18,15
3710441,295,Timure,Rasuwa,1001,1987,4,19,0
3710442,295,Timure,Rasuwa,1001,1987,4,20,0
