OBJECTID,gsid,formal_name,district,station_id,year,month,days,rainfallsum
3639184,346,Thamachit,Rasuwa,1054,1991,3,5,1
3639185,346,Thamachit,Rasuwa,1054,1991,3,6,0
3639186,346,Thamachit,Rasuwa,1054,1991,3,7,0
3639187,346,Thamachit,Rasuwa,1054,1991,3,8,0
3639188,346,Thamachit,Rasuwa,1054,1991,3,9,0
3639189,346,Thamachit,Rasuwa,1054,1991,3,10,0
3639190,346,Thamachit,Rasuwa,1054,1991,3,11,0
3639191,346,Thamachit,Rasuwa,1054,1991,3,12,0
3639192,346,Thamachit,Rasuwa,1054,1991,3,13,0
3639193,346,Thamachit,Rasuwa,1054,1991,3,14,0
3639194,346,Thamachit,Rasuwa,1054,1991,3,15,0
3639195,346,Thamachit,Rasuwa,1054,1991,3,16,0
3639196,346,Thamachit,Rasuwa,1054,1991,3,17,0
3639197,346,Thamachit,Rasuwa,1054,1991,3,18,0
3639198,346,Thamachit,Rasuwa,1054,1991,3,19,0
3639199,346,Thamachit,Rasuwa,1054,1991,3,20,0
3639200,346,Thamachit,Rasuwa,1054,1991,3,21,0
3639201,346,Thamachit,Rasuwa,1054,1991,3,22,0
3639202,346,Thamachit,Rasuwa,1054,1991,3,23,0
3639203,346,Thamachit,Rasuwa,1054,1991,3,24,0
3639204,346,Thamachit,Rasuwa,1054,1991,3,25,0
3639205,346,Thamachit,Rasuwa,1054,1991,3,26,2
3639206,346,Thamachit,Rasuwa,1054,1991,3,27,1
3639207,346,Thamachit,Rasuwa,1054,1991,3,28,0
3639208,346,Thamachit,Rasuwa,1054,1991,3,29,0.2
3639209,346,Thamachit,Rasuwa,1054,1991,3,30,0
3639210,346,Thamachit,Rasuwa,1054,1991,3,31,0
3639211,346,Thamachit,Rasuwa,1054,1991,4,1,0
3639212,346,Thamachit,Rasuwa,1054,1991,4,2,0
3639213,346,Thamachit,Rasuwa,1054,1991,4,3,0
3639214,346,Thamachit,Rasuwa,1054,1991,4,4,0
3639215,346,Thamachit,Rasuwa,1054,1991,4,5,1
3639216,346,Thamachit,Rasuwa,1054,1991,4,6,2
3639217,346,Thamachit,Rasuwa,1054,1991,4,7,1
3639218,346,Thamachit,Rasuwa,1054,1991,4,8,0
3639219,346,Thamachit,Rasuwa,1054,1991,4,9,0
3639220,346,Thamachit,Rasuwa,1054,1991,4,10,0
3639221,346,Thamachit,Rasuwa,1054,1991,4,11,0
3639222,346,Thamachit,Rasuwa,1054,1991,4,12,0
3639223,346,Thamachit,Rasuwa,1054,1991,4,13,0
3639224,346,Thamachit,Rasuwa,1054,1991,4,14,0
3639225,346,Thamachit,Rasuwa,1054,1991,4,15,0
3639226,346,Thamachit,Rasuwa,1054,1991,4,16,0
3639227,346,Thamachit,Rasuwa,1054,1991,4,17,0
3639228,346,Thamachit,Rasuwa,1054,1991,4,18,0
3639229,346,Thamachit,Rasuwa,1054,1991,4,19,0
3639230,346,Thamachit,Rasuwa,1054,1991,4,20,0
3639231,346,Thamachit,Rasuwa,1054,1991,4,21,0
3639232,346,Thamachit,Rasuwa,1054,1991,4,22,0
3639233,346,Thamachit,Rasuwa,1054,1991,4,23,0
3639234,346,Thamachit,Rasuwa,1054,1991,4,24,0
3639235,346,Thamachit,Rasuwa,1054,1991,4,25,0
3639236,346,Thamachit,Rasuwa,1054,1991,4,26,0
3639237,346,Thamachit,Rasuwa,1054,1991,4,27,0.2
3639238,346,Thamachit,Rasuwa,1054,1991,4,28,0
3639239,346,Thamachit,Rasuwa,1054,1991,4,29,0
3639240,346,Thamachit,Rasuwa,1054,1991,4,30,0
3639241,346,Thamachit,Rasuwa,1054,1991,5,1,0
3639242,346,Thamachit,Rasuwa,1054,1991,5,2,1
3639243,346,Thamachit,Rasuwa,1054,1991,5,3,1
3639244,346,Thamachit,Rasuwa,1054,1991,5,4,0
3639245,346,Thamachit,Rasuwa,1054,1991,5,5,0.1
3639246,346,Thamachit,Rasuwa,1054,1991,5,6,0
3639247,346,Thamachit,Rasuwa,1054,1991,5,7,0
3639248,346,Thamachit,Rasuwa,1054,1991,5,8,0
3639249,346,Thamachit,Rasuwa,1054,1991,5,9,0
3639250,346,Thamachit,Rasuwa,1054,1991,5,10,0
3639251,346,Thamachit,Rasuwa,1054,1991,5,11,0
3639252,346,Thamachit,Rasuwa,1054,1991,5,12,1
3639253,346,Thamachit,Rasuwa,1054,1991,5,13,0
3639254,346,Thamachit,Rasuwa,1054,1991,5,14,0
3639255,346,Thamachit,Rasuwa,1054,1991,5,15,0
3639256,346,Thamachit,Rasuwa,1054,1991,5,16,1
3639257,346,Thamachit,Rasuwa,1054,1991,5,17,2
3639258,346,Thamachit,Rasuwa,1054,1991,5,18,0
3639259,346,Thamachit,Rasuwa,1054,1991,5,19,0
3639260,346,Thamachit,Rasuwa,1054,1991,5,20,0
3639261,346,Thamachit,Rasuwa,1054,1991,5,21,0.2
3639262,346,Thamachit,Rasuwa,1054,1991,5,22,0
3639263,346,Thamachit,Rasuwa,1054,1991,5,23,3
3639264,346,Thamachit,Rasuwa,1054,1991,5,24,0
3639265,346,Thamachit,Rasuwa,1054,1991,5,25,0
3639266,346,Thamachit,Rasuwa,1054,1991,5,26,0
3639267,346,Thamachit,Rasuwa,1054,1991,5,27,1
3639268,346,Thamachit,Rasuwa,1054,1991,5,28,1
3639269,346,Thamachit,Rasuwa,1054,1991,5,29,0
3639270,346,Thamachit,Rasuwa,1054,1991,5,30,0.2
3639271,346,Thamachit,Rasuwa,1054,1991,5,31,0
3639272,346,Thamachit,Rasuwa,1054,1991,6,1,0
3639273,346,Thamachit,Rasuwa,1054,1991,6,2,1
3639274,346,Thamachit,Rasuwa,1054,1991,6,3,1
3639275,346,Thamachit,Rasuwa,1054,1991,6,4,0
3639276,346,Thamachit,Rasuwa,1054,1991,6,5,0
3639277,346,Thamachit,Rasuwa,1054,1991,6,6,2
3639278,346,Thamachit,Rasuwa,1054,1991,6,7,0
3639279,346,Thamachit,Rasuwa,1054,1991,6,8,0
3639280,346,Thamachit,Rasuwa,1054,1991,6,9,0
3639281,346,Thamachit,Rasuwa,1054,1991,6,10,0
3639282,346,Thamachit,Rasuwa,1054,1991,6,11,1
3639283,346,Thamachit,Rasuwa,1054,1991,6,12,1
3639284,346,Thamachit,Rasuwa,1054,1991,6,13,0
3639285,346,Thamachit,Rasuwa,1054,1991,6,14,1
3639286,346,Thamachit,Rasuwa,1054,1991,6,15,2
3639287,346,Thamachit,Rasuwa,1054,1991,6,16,0.2
3639288,346,Thamachit,Rasuwa,1054,1991,6,17,3
3639289,346,Thamachit,Rasuwa,1054,1991,6,18,0
3639290,346,Thamachit,Rasuwa,1054,1991,6,19,3
3639291,346,Thamachit,Rasuwa,1054,1991,6,20,1
3639292,346,Thamachit,Rasuwa,1054,1991,6,21,12
3639293,346,Thamachit,Rasuwa,1054,1991,6,22,3.1
3639294,346,Thamachit,Rasuwa,1054,1991,6,23,4
3639295,346,Thamachit,Rasuwa,1054,1991,6,24,8
3639296,346,Thamachit,Rasuwa,1054,1991,6,25,2
3639297,346,Thamachit,Rasuwa,1054,1991,6,26,1
3639298,346,Thamachit,Rasuwa,1054,1991,6,27,0
3639299,346,Thamachit,Rasuwa,1054,1991,6,28,0.2
3639300,346,Thamachit,Rasuwa,1054,1991,6,29,0.2
3639301,346,Thamachit,Rasuwa,1054,1991,6,30,6
3639302,346,Thamachit,Rasuwa,1054,1991,7,1,3
3639303,346,Thamachit,Rasuwa,1054,1991,7,2,0
3639304,346,Thamachit,Rasuwa,1054,1991,7,3,4
3639305,346,Thamachit,Rasuwa,1054,1991,7,4,4
3639306,346,Thamachit,Rasuwa,1054,1991,7,5,2
3639307,346,Thamachit,Rasuwa,1054,1991,7,6,3
3639308,346,Thamachit,Rasuwa,1054,1991,7,7,7
3639309,346,Thamachit,Rasuwa,1054,1991,7,8,5
3639310,346,Thamachit,Rasuwa,1054,1991,7,9,1
3639311,346,Thamachit,Rasuwa,1054,1991,7,10,0
3639312,346,Thamachit,Rasuwa,1054,1991,7,11,3
3639313,346,Thamachit,Rasuwa,1054,1991,7,12,3
3639314,346,Thamachit,Rasuwa,1054,1991,7,13,6
3639315,346,Thamachit,Rasuwa,1054,1991,7,14,2
3639316,346,Thamachit,Rasuwa,1054,1991,7,15,0.3
3639317,346,Thamachit,Rasuwa,1054,1991,7,16,1
3639318,346,Thamachit,Rasuwa,1054,1991,7,17,3
3639319,346,Thamachit,Rasuwa,1054,1991,7,18,1
3639320,346,Thamachit,Rasuwa,1054,1991,7,19,5
3639321,346,Thamachit,Rasuwa,1054,1991,7,20,3
3639322,346,Thamachit,Rasuwa,1054,1991,7,21,6
3639323,346,Thamachit,Rasuwa,1054,1991,7,22,2
3639324,346,Thamachit,Rasuwa,1054,1991,7,23,4
3639325,346,Thamachit,Rasuwa,1054,1991,7,24,11
3639326,346,Thamachit,Rasuwa,1054,1991,7,25,2
3639327,346,Thamachit,Rasuwa,1054,1991,7,26,3
3639328,346,Thamachit,Rasuwa,1054,1991,7,27,7
3639329,346,Thamachit,Rasuwa,1054,1991,7,28,2
3639330,346,Thamachit,Rasuwa,1054,1991,7,29,4
3639331,346,Thamachit,Rasuwa,1054,1991,7,30,1
3639332,346,Thamachit,Rasuwa,1054,1991,7,31,0
3639333,346,Thamachit,Rasuwa,1054,1991,8,1,3
3639334,346,Thamachit,Rasuwa,1054,1991,8,2,0.1
3639335,346,Thamachit,Rasuwa,1054,1991,8,3,3
3639336,346,Thamachit,Rasuwa,1054,1991,8,4,6
3639337,346,Thamachit,Rasuwa,1054,1991,8,5,7
3639338,346,Thamachit,Rasuwa,1054,1991,8,6,4
3639339,346,Thamachit,Rasuwa,1054,1991,8,7,5
3639340,346,Thamachit,Rasuwa,1054,1991,8,8,2
3639341,346,Thamachit,Rasuwa,1054,1991,8,9,4
3639342,346,Thamachit,Rasuwa,1054,1991,8,10,1
3639343,346,Thamachit,Rasuwa,1054,1991,8,11,1
3639344,346,Thamachit,Rasuwa,1054,1991,8,12,3
3639345,346,Thamachit,Rasuwa,1054,1991,8,13,4
3639346,346,Thamachit,Rasuwa,1054,1991,8,14,9
3639347,346,Thamachit,Rasuwa,1054,1991,8,15,1
3639348,346,Thamachit,Rasuwa,1054,1991,8,16,4
3639349,346,Thamachit,Rasuwa,1054,1991,8,17,3
3639350,346,Thamachit,Rasuwa,1054,1991,8,18,7
3639351,346,Thamachit,Rasuwa,1054,1991,8,19,1
3639352,346,Thamachit,Rasuwa,1054,1991,8,20,11
3639353,346,Thamachit,Rasuwa,1054,1991,8,21,3
3639354,346,Thamachit,Rasuwa,1054,1991,8,22,0
3639355,346,Thamachit,Rasuwa,1054,1991,8,23,5
3639356,346,Thamachit,Rasuwa,1054,1991,8,24,4
3639357,346,Thamachit,Rasuwa,1054,1991,8,25,2
3639358,346,Thamachit,Rasuwa,1054,1991,8,26,4
3639359,346,Thamachit,Rasuwa,1054,1991,8,27,4
3639360,346,Thamachit,Rasuwa,1054,1991,8,28,2
3639361,346,Thamachit,Rasuwa,1054,1991,8,29,7
3639362,346,Thamachit,Rasuwa,1054,1991,8,30,3
3639363,346,Thamachit,Rasuwa,1054,1991,8,31,3
3639364,346,Thamachit,Rasuwa,1054,1991,9,1,1
3639365,346,Thamachit,Rasuwa,1054,1991,9,2,0.3
3639366,346,Thamachit,Rasuwa,1054,1991,9,3,1
3639367,346,Thamachit,Rasuwa,1054,1991,9,4,4
3639368,346,Thamachit,Rasuwa,1054,1991,9,5,1
3639369,346,Thamachit,Rasuwa,1054,1991,9,6,1
3639370,346,Thamachit,Rasuwa,1054,1991,9,7,0
3639371,346,Thamachit,Rasuwa,1054,1991,9,8,0
3639372,346,Thamachit,Rasuwa,1054,1991,9,9,1
3639373,346,Thamachit,Rasuwa,1054,1991,9,10,0
3639374,346,Thamachit,Rasuwa,1054,1991,9,11,2
3639375,346,Thamachit,Rasuwa,1054,1991,9,12,0
3639376,346,Thamachit,Rasuwa,1054,1991,9,13,0
3639377,346,Thamachit,Rasuwa,1054,1991,9,14,0.2
3639378,346,Thamachit,Rasuwa,1054,1991,9,15,1
3639379,346,Thamachit,Rasuwa,1054,1991,9,16,1
3639380,346,Thamachit,Rasuwa,1054,1991,9,17,1
3639381,346,Thamachit,Rasuwa,1054,1991,9,18,0
3639382,346,Thamachit,Rasuwa,1054,1991,9,19,1
3639383,346,Thamachit,Rasuwa,1054,1991,9,20,0
3639384,346,Thamachit,Rasuwa,1054,1991,9,21,0
3639385,346,Thamachit,Rasuwa,1054,1991,9,22,0
3639386,346,Thamachit,Rasuwa,1054,1991,9,23,1
3639387,346,Thamachit,Rasuwa,1054,1991,9,24,0
3639388,346,Thamachit,Rasuwa,1054,1991,9,25,0
3639389,346,Thamachit,Rasuwa,1054,1991,9,26,0
3639390,346,Thamachit,Rasuwa,1054,1991,9,27,0
3639391,346,Thamachit,Rasuwa,1054,1991,9,28,0
3639392,346,Thamachit,Rasuwa,1054,1991,9,29,0
3639393,346,Thamachit,Rasuwa,1054,1991,9,30,0
3639394,346,Thamachit,Rasuwa,1054,1991,10,1,1
3639395,346,Thamachit,Rasuwa,1054,1991,10,2,1
3639396,346,Thamachit,Rasuwa,1054,1991,10,3,0
3639397,346,Thamachit,Rasuwa,1054,1991,10,4,0
3639398,346,Thamachit,Rasuwa,1054,1991,10,5,0
3639399,346,Thamachit,Rasuwa,1054,1991,10,6,0
3639400,346,Thamachit,Rasuwa,1054,1991,10,7,0
3639401,346,Thamachit,Rasuwa,1054,1991,10,8,0
3639402,346,Thamachit,Rasuwa,1054,1991,10,9,0
3639403,346,Thamachit,Rasuwa,1054,1991,10,10,0
3639404,346,Thamachit,Rasuwa,1054,1991,10,11,0
3639405,346,Thamachit,Rasuwa,1054,1991,10,12,0
3639406,346,Thamachit,Rasuwa,1054,1991,10,13,0
3639407,346,Thamachit,Rasuwa,1054,1991,10,14,0
3639408,346,Thamachit,Rasuwa,1054,1991,10,15,0
3639409,346,Thamachit,Rasuwa,1054,1991,10,16,0
3639410,346,Thamachit,Rasuwa,1054,1991,10,17,0
3639411,346,Thamachit,Rasuwa,1054,1991,10,18,0
3639412,346,Thamachit,Rasuwa,1054,1991,10,19,0
3639413,346,Thamachit,Rasuwa,1054,1991,10,20,0
3639414,346,Thamachit,Rasuwa,1054,1991,10,21,0
3639415,346,Thamachit,Rasuwa,1054,1991,10,22,0
3639416,346,Thamachit,Rasuwa,1054,1991,10,23,0
3639417,346,Thamachit,Rasuwa,1054,1991,10,24,0
3639418,346,Thamachit,Rasuwa,1054,1991,10,25,0
3639419,346,Thamachit,Rasuwa,1054,1991,10,26,0
3639420,346,Thamachit,Rasuwa,1054,1991,10,27,0
3639421,346,Thamachit,Rasuwa,1054,1991,10,28,0
3639422,346,Thamachit,Rasuwa,1054,1991,10,29,0
3639423,346,Thamachit,Rasuwa,1054,1991,10,30,0
3639424,346,Thamachit,Rasuwa,1054,1991,10,31,0
3639425,346,Thamachit,Rasuwa,1054,1991,11,1,0
3639426,346,Thamachit,Rasuwa,1054,1991,11,2,0
3639427,346,Thamachit,Rasuwa,1054,1991,11,3,0
3639428,346,Thamachit,Rasuwa,1054,1991,11,4,0
3639429,346,Thamachit,Rasuwa,1054,1991,11,5,0
3639430,346,Thamachit,Rasuwa,1054,1991,11,6,0
3639431,346,Thamachit,Rasuwa,1054,1991,11,7,0
3639432,346,Thamachit,Rasuwa,1054,1991,11,8,0
3639433,346,Thamachit,Rasuwa,1054,1991,11,9,0
3639434,346,Thamachit,Rasuwa,1054,1991,11,10,0
3639435,346,Thamachit,Rasuwa,1054,1991,11,11,0
3639436,346,Thamachit,Rasuwa,1054,1991,11,12,0
3639437,346,Thamachit,Rasuwa,1054,1991,11,13,0
3639438,346,Thamachit,Rasuwa,1054,1991,11,14,0
3639439,346,Thamachit,Rasuwa,1054,1991,11,15,0
3639440,346,Thamachit,Rasuwa,1054,1991,11,16,0
3639441,346,Thamachit,Rasuwa,1054,1991,11,17,0
3639442,346,Thamachit,Rasuwa,1054,1991,11,18,0
3639443,346,Thamachit,Rasuwa,1054,1991,11,19,0
3639444,346,Thamachit,Rasuwa,1054,1991,11,20,0
3639445,346,Thamachit,Rasuwa,1054,1991,11,21,0
3639446,346,Thamachit,Rasuwa,1054,1991,11,22,0
3639447,346,Thamachit,Rasuwa,1054,1991,11,23,0
3639448,346,Thamachit,Rasuwa,1054,1991,11,24,0
3639449,346,Thamachit,Rasuwa,1054,1991,11,25,0
3639450,346,Thamachit,Rasuwa,1054,1991,11,26,0
3639451,346,Thamachit,Rasuwa,1054,1991,11,27,0
3639452,346,Thamachit,Rasuwa,1054,1991,11,28,0
3639453,346,Thamachit,Rasuwa,1054,1991,11,29,0
3639454,346,Thamachit,Rasuwa,1054,1991,11,30,0
3639455,346,Thamachit,Rasuwa,1054,1991,12,1,0
3639456,346,Thamachit,Rasuwa,1054,1991,12,2,0
3639457,346,Thamachit,Rasuwa,1054,1991,12,3,0
3639458,346,Thamachit,Rasuwa,1054,1991,12,4,0
3639459,346,Thamachit,Rasuwa,1054,1991,12,5,0
3639460,346,Thamachit,Rasuwa,1054,1991,12,6,0
3639461,346,Thamachit,Rasuwa,1054,1991,12,7,0
3639462,346,Thamachit,Rasuwa,1054,1991,12,8,1
3639463,346,Thamachit,Rasuwa,1054,1991,12,9,0
3639464,346,Thamachit,Rasuwa,1054,1991,12,10,0
3639465,346,Thamachit,Rasuwa,1054,1991,12,11,0
3639466,346,Thamachit,Rasuwa,1054,1991,12,12,0
3639467,346,Thamachit,Rasuwa,1054,1991,12,13,0
3639468,346,Thamachit,Rasuwa,1054,1991,12,14,0
3639469,346,Thamachit,Rasuwa,1054,1991,12,15,0
3639470,346,Thamachit,Rasuwa,1054,1991,12,16,0
3639471,346,Thamachit,Rasuwa,1054,1991,12,17,0
3639472,346,Thamachit,Rasuwa,1054,1991,12,18,0.2
3639473,346,Thamachit,Rasuwa,1054,1991,12,19,0
3639474,346,Thamachit,Rasuwa,1054,1991,12,20,0
3639475,346,Thamachit,Rasuwa,1054,1991,12,21,0
3639476,346,Thamachit,Rasuwa,1054,1991,12,22,0
3639477,346,Thamachit,Rasuwa,1054,1991,12,23,1
3639478,346,Thamachit,Rasuwa,1054,1991,12,24,0
3639479,346,Thamachit,Rasuwa,1054,1991,12,25,0
3639480,346,Thamachit,Rasuwa,1054,1991,12,26,0
3639481,346,Thamachit,Rasuwa,1054,1991,12,27,0
3639482,346,Thamachit,Rasuwa,1054,1991,12,28,0
3639483,346,Thamachit,Rasuwa,1054,1991,12,29,2
3639484,346,Thamachit,Rasuwa,1054,1991,12,30,0
3639485,346,Thamachit,Rasuwa,1054,1991,12,31,0
3639486,346,Thamachit,Rasuwa,1054,1992,1,1,0.1
3639487,346,Thamachit,Rasuwa,1054,1992,1,2,0
3639488,346,Thamachit,Rasuwa,1054,1992,1,3,0
3639489,346,Thamachit,Rasuwa,1054,1992,1,4,0
3639490,346,Thamachit,Rasuwa,1054,1992,1,5,0
3639491,346,Thamachit,Rasuwa,1054,1992,1,6,1
3639492,346,Thamachit,Rasuwa,1054,1992,1,7,0
3639493,346,Thamachit,Rasuwa,1054,1992,1,8,0
3639494,346,Thamachit,Rasuwa,1054,1992,1,9,0
3639495,346,Thamachit,Rasuwa,1054,1992,1,10,0
3639496,346,Thamachit,Rasuwa,1054,1992,1,11,0
3639497,346,Thamachit,Rasuwa,1054,1992,1,12,0
3639498,346,Thamachit,Rasuwa,1054,1992,1,13,3
3639499,346,Thamachit,Rasuwa,1054,1992,1,14,0
3639500,346,Thamachit,Rasuwa,1054,1992,1,15,0
3639501,346,Thamachit,Rasuwa,1054,1992,1,16,0
3639502,346,Thamachit,Rasuwa,1054,1992,1,17,0
3639503,346,Thamachit,Rasuwa,1054,1992,1,18,0
3639504,346,Thamachit,Rasuwa,1054,1992,1,19,0
3639505,346,Thamachit,Rasuwa,1054,1992,1,20,0
3639506,346,Thamachit,Rasuwa,1054,1992,1,21,0
3639507,346,Thamachit,Rasuwa,1054,1992,1,22,0
3639508,346,Thamachit,Rasuwa,1054,1992,1,23,0.2
3639509,346,Thamachit,Rasuwa,1054,1992,1,24,0
3639510,346,Thamachit,Rasuwa,1054,1992,1,25,0
3639511,346,Thamachit,Rasuwa,1054,1992,1,26,0
3639512,346,Thamachit,Rasuwa,1054,1992,1,27,0
3639513,346,Thamachit,Rasuwa,1054,1992,1,28,0
3639514,346,Thamachit,Rasuwa,1054,1992,1,29,0
3639515,346,Thamachit,Rasuwa,1054,1992,1,30,0
3639516,346,Thamachit,Rasuwa,1054,1992,1,31,0
3639517,346,Thamachit,Rasuwa,1054,1992,2,1,0
3639518,346,Thamachit,Rasuwa,1054,1992,2,2,0
3639519,346,Thamachit,Rasuwa,1054,1992,2,3,0
3639520,346,Thamachit,Rasuwa,1054,1992,2,4,0
3639521,346,Thamachit,Rasuwa,1054,1992,2,5,0
3639522,346,Thamachit,Rasuwa,1054,1992,2,6,0
3639523,346,Thamachit,Rasuwa,1054,1992,2,7,0
3639524,346,Thamachit,Rasuwa,1054,1992,2,8,0
3639525,346,Thamachit,Rasuwa,1054,1992,2,9,0
3639526,346,Thamachit,Rasuwa,1054,1992,2,10,0
3639527,346,Thamachit,Rasuwa,1054,1992,2,11,0
3639528,346,Thamachit,Rasuwa,1054,1992,2,12,0
3639529,346,Thamachit,Rasuwa,1054,1992,2,13,0
3639530,346,Thamachit,Rasuwa,1054,1992,2,14,0
3639531,346,Thamachit,Rasuwa,1054,1992,2,15,0
3639532,346,Thamachit,Rasuwa,1054,1992,2,16,0
3639533,346,Thamachit,Rasuwa,1054,1992,2,17,0
3639534,346,Thamachit,Rasuwa,1054,1992,2,18,0
3639535,346,Thamachit,Rasuwa,1054,1992,2,19,0
3639536,346,Thamachit,Rasuwa,1054,1992,2,20,0
3639537,346,Thamachit,Rasuwa,1054,1992,2,21,0
3639538,346,Thamachit,Rasuwa,1054,1992,2,22,0
3639539,346,Thamachit,Rasuwa,1054,1992,2,23,0
3639540,346,Thamachit,Rasuwa,1054,1992,2,24,0
3639541,346,Thamachit,Rasuwa,1054,1992,2,25,0
3639542,346,Thamachit,Rasuwa,1054,1992,2,26,0
3639543,346,Thamachit,Rasuwa,1054,1992,2,27,0
3639544,346,Thamachit,Rasuwa,1054,1992,2,28,0
3639545,346,Thamachit,Rasuwa,1054,1992,2,29,0
3639546,346,Thamachit,Rasuwa,1054,1992,3,1,0
3639547,346,Thamachit,Rasuwa,1054,1992,3,2,0
3639548,346,Thamachit,Rasuwa,1054,1992,3,3,0.1
3639549,346,Thamachit,Rasuwa,1054,1992,3,4,0
3639550,346,Thamachit,Rasuwa,1054,1992,3,5,0
3639551,346,Thamachit,Rasuwa,1054,1992,3,6,0
3639552,346,Thamachit,Rasuwa,1054,1992,3,7,0
3639553,346,Thamachit,Rasuwa,1054,1992,3,8,0
3639554,346,Thamachit,Rasuwa,1054,1992,3,9,0
3639555,346,Thamachit,Rasuwa,1054,1992,3,10,0
3639556,346,Thamachit,Rasuwa,1054,1992,3,11,0
3639557,346,Thamachit,Rasuwa,1054,1992,3,12,0
3639558,346,Thamachit,Rasuwa,1054,1992,3,13,0
3639559,346,Thamachit,Rasuwa,1054,1992,3,14,0
3639560,346,Thamachit,Rasuwa,1054,1992,3,15,0
3639561,346,Thamachit,Rasuwa,1054,1992,3,16,0
3639562,346,Thamachit,Rasuwa,1054,1992,3,17,0
3639563,346,Thamachit,Rasuwa,1054,1992,3,18,0
3639564,346,Thamachit,Rasuwa,1054,1992,3,19,0
3639565,346,Thamachit,Rasuwa,1054,1992,3,20,0
3639566,346,Thamachit,Rasuwa,1054,1992,3,21,0
3639567,346,Thamachit,Rasuwa,1054,1992,3,22,0
3639568,346,Thamachit,Rasuwa,1054,1992,3,23,0
3639569,346,Thamachit,Rasuwa,1054,1992,3,24,0
3639570,346,Thamachit,Rasuwa,1054,1992,3,25,0
3639571,346,Thamachit,Rasuwa,1054,1992,3,26,0
3639572,346,Thamachit,Rasuwa,1054,1992,3,27,0
3639573,346,Thamachit,Rasuwa,1054,1992,3,28,0
3639574,346,Thamachit,Rasuwa,1054,1992,3,29,0
3639575,346,Thamachit,Rasuwa,1054,1992,3,30,0
3639576,346,Thamachit,Rasuwa,1054,1992,3,31,0
3639577,346,Thamachit,Rasuwa,1054,1992,4,1,0
3639578,346,Thamachit,Rasuwa,1054,1992,4,2,0
3639579,346,Thamachit,Rasuwa,1054,1992,4,3,0
3639580,346,Thamachit,Rasuwa,1054,1992,4,4,0
3639581,346,Thamachit,Rasuwa,1054,1992,4,5,0
3639582,346,Thamachit,Rasuwa,1054,1992,4,6,0
3639583,346,Thamachit,Rasuwa,1054,1992,4,7,0
3639584,346,Thamachit,Rasuwa,1054,1992,4,8,0
3639585,346,Thamachit,Rasuwa,1054,1992,4,9,0
3639586,346,Thamachit,Rasuwa,1054,1992,4,10,0
3639587,346,Thamachit,Rasuwa,1054,1992,4,11,0
3639588,346,Thamachit,Rasuwa,1054,1992,4,12,0
3639589,346,Thamachit,Rasuwa,1054,1992,4,13,0
3639590,346,Thamachit,Rasuwa,1054,1992,4,14,0
3639591,346,Thamachit,Rasuwa,1054,1992,4,15,0
3639592,346,Thamachit,Rasuwa,1054,1992,4,16,0
3639593,346,Thamachit,Rasuwa,1054,1992,4,17,0
3639594,346,Thamachit,Rasuwa,1054,1992,4,18,0
3639595,346,Thamachit,Rasuwa,1054,1992,4,19,0
3639596,346,Thamachit,Rasuwa,1054,1992,4,20,0
3639597,346,Thamachit,Rasuwa,1054,1992,4,21,0
3639598,346,Thamachit,Rasuwa,1054,1992,4,22,0
3639599,346,Thamachit,Rasuwa,1054,1992,4,23,0
3639600,346,Thamachit,Rasuwa,1054,1992,4,24,0
3639601,346,Thamachit,Rasuwa,1054,1992,4,25,0
3639602,346,Thamachit,Rasuwa,1054,1992,4,26,0
3639603,346,Thamachit,Rasuwa,1054,1992,4,27,0
3639604,346,Thamachit,Rasuwa,1054,1992,4,28,0
3639605,346,Thamachit,Rasuwa,1054,1992,4,29,1
3639606,346,Thamachit,Rasuwa,1054,1992,4,30,0
3639607,346,Thamachit,Rasuwa,1054,1992,5,1,0.2
3639608,346,Thamachit,Rasuwa,1054,1992,5,2,1
3639609,346,Thamachit,Rasuwa,1054,1992,5,3,0
3639610,346,Thamachit,Rasuwa,1054,1992,5,4,0
3639611,346,Thamachit,Rasuwa,1054,1992,5,5,0
3639612,346,Thamachit,Rasuwa,1054,1992,5,6,0
3639613,346,Thamachit,Rasuwa,1054,1992,5,7,0
3639614,346,Thamachit,Rasuwa,1054,1992,5,8,0
3639615,346,Thamachit,Rasuwa,1054,1992,5,9,3
3639616,346,Thamachit,Rasuwa,1054,1992,5,10,0
3639617,346,Thamachit,Rasuwa,1054,1992,5,11,1
3639618,346,Thamachit,Rasuwa,1054,1992,5,12,1
3639619,346,Thamachit,Rasuwa,1054,1992,5,13,0
3639620,346,Thamachit,Rasuwa,1054,1992,5,14,2
3639621,346,Thamachit,Rasuwa,1054,1992,5,15,0
3639622,346,Thamachit,Rasuwa,1054,1992,5,16,0
3639623,346,Thamachit,Rasuwa,1054,1992,5,17,0
3639624,346,Thamachit,Rasuwa,1054,1992,5,18,0
3639625,346,Thamachit,Rasuwa,1054,1992,5,19,0
3639626,346,Thamachit,Rasuwa,1054,1992,5,20,0
3639627,346,Thamachit,Rasuwa,1054,1992,5,21,0
3639628,346,Thamachit,Rasuwa,1054,1992,5,22,0
3639629,346,Thamachit,Rasuwa,1054,1992,5,23,0
3639630,346,Thamachit,Rasuwa,1054,1992,5,24,0
3639631,346,Thamachit,Rasuwa,1054,1992,5,25,1
3639632,346,Thamachit,Rasuwa,1054,1992,5,26,1
