OBJECTID,gsid,formal_name,district,station_id,year,month,days,maxtemp
917718,363,Paigutang,Rasuwa,1072,1990,12,6,0
917719,363,Paigutang,Rasuwa,1072,1990,12,7,0
917720,363,Paigutang,Rasuwa,1072,1990,12,8,0
917721,363,Paigutang,Rasuwa,1072,1990,12,9,0
917722,363,Paigutang,Rasuwa,1072,1990,12,10,0
917723,363,Paigutang,Rasuwa,1072,1990,12,11,0
917724,363,Paigutang,Rasuwa,1072,1990,12,12,0
917725,363,Paigutang,Rasuwa,1072,1990,12,13,0
917726,363,Paigutang,Rasuwa,1072,1990,12,14,0
917727,363,Paigutang,Rasuwa,1072,1990,12,15,0
917728,363,Paigutang,Rasuwa,1072,1990,12,16,0
917729,363,Paigutang,Rasuwa,1072,1990,12,17,0
917730,363,Paigutang,Rasuwa,1072,1990,12,18,0
917731,363,Paigutang,Rasuwa,1072,1990,12,19,0
917732,363,Paigutang,Rasuwa,1072,1990,12,20,0
917733,363,Paigutang,Rasuwa,1072,1990,12,21,0
917734,363,Paigutang,Rasuwa,1072,1990,12,22,0
917735,363,Paigutang,Rasuwa,1072,1990,12,23,0
917736,363,Paigutang,Rasuwa,1072,1990,12,24,0
917737,363,Paigutang,Rasuwa,1072,1990,12,25,0
917738,363,Paigutang,Rasuwa,1072,1990,12,26,0
917739,363,Paigutang,Rasuwa,1072,1990,12,27,0
917740,363,Paigutang,Rasuwa,1072,1990,12,28,0
917741,363,Paigutang,Rasuwa,1072,1990,12,29,0
917742,363,Paigutang,Rasuwa,1072,1990,12,30,0
917743,363,Paigutang,Rasuwa,1072,1990,12,31,0
917744,363,Paigutang,Rasuwa,1072,1991,1,1,0
917745,363,Paigutang,Rasuwa,1072,1991,1,2,0
917746,363,Paigutang,Rasuwa,1072,1991,1,3,-3
917747,363,Paigutang,Rasuwa,1072,1991,1,4,0
917748,363,Paigutang,Rasuwa,1072,1991,1,5,0
917749,363,Paigutang,Rasuwa,1072,1991,1,6,0
917750,363,Paigutang,Rasuwa,1072,1991,1,7,-4.5
917751,363,Paigutang,Rasuwa,1072,1991,1,8,0
917752,363,Paigutang,Rasuwa,1072,1991,1,9,-3
917753,363,Paigutang,Rasuwa,1072,1991,1,10,0
917754,363,Paigutang,Rasuwa,1072,1991,1,11,0
917755,363,Paigutang,Rasuwa,1072,1991,1,12,0
917756,363,Paigutang,Rasuwa,1072,1991,1,13,0
917757,363,Paigutang,Rasuwa,1072,1991,1,14,0
917758,363,Paigutang,Rasuwa,1072,1991,1,15,0.5
917759,363,Paigutang,Rasuwa,1072,1991,1,16,0
917760,363,Paigutang,Rasuwa,1072,1991,1,17,0
917761,363,Paigutang,Rasuwa,1072,1991,1,18,0
917762,363,Paigutang,Rasuwa,1072,1991,1,19,0
917763,363,Paigutang,Rasuwa,1072,1991,1,20,2
917764,363,Paigutang,Rasuwa,1072,1991,1,21,0
917765,363,Paigutang,Rasuwa,1072,1991,1,22,2
917766,363,Paigutang,Rasuwa,1072,1991,1,23,1.5
917767,363,Paigutang,Rasuwa,1072,1991,1,24,0
917768,363,Paigutang,Rasuwa,1072,1991,1,25,8
917769,363,Paigutang,Rasuwa,1072,1991,1,26,11
917770,363,Paigutang,Rasuwa,1072,1991,1,27,10
917771,363,Paigutang,Rasuwa,1072,1991,1,28,11.5
917772,363,Paigutang,Rasuwa,1072,1991,1,29,6.5
917773,363,Paigutang,Rasuwa,1072,1991,1,30,3.5
917774,363,Paigutang,Rasuwa,1072,1991,1,31,2.5
917775,363,Paigutang,Rasuwa,1072,1991,2,1,0
917776,363,Paigutang,Rasuwa,1072,1991,2,2,-1.5
917777,363,Paigutang,Rasuwa,1072,1991,2,3,0
917778,363,Paigutang,Rasuwa,1072,1991,2,4,0
917779,363,Paigutang,Rasuwa,1072,1991,2,5,2
917780,363,Paigutang,Rasuwa,1072,1991,2,6,2
917781,363,Paigutang,Rasuwa,1072,1991,2,7,2
917782,363,Paigutang,Rasuwa,1072,1991,2,8,0
917783,363,Paigutang,Rasuwa,1072,1991,2,9,0
917784,363,Paigutang,Rasuwa,1072,1991,2,10,0
917785,363,Paigutang,Rasuwa,1072,1991,2,11,0
917786,363,Paigutang,Rasuwa,1072,1991,2,12,0
917787,363,Paigutang,Rasuwa,1072,1991,2,13,5
917788,363,Paigutang,Rasuwa,1072,1991,2,14,0
917789,363,Paigutang,Rasuwa,1072,1991,2,15,1.7
917790,363,Paigutang,Rasuwa,1072,1991,2,16,2.5
917791,363,Paigutang,Rasuwa,1072,1991,2,17,0
917792,363,Paigutang,Rasuwa,1072,1991,2,18,0
917793,363,Paigutang,Rasuwa,1072,1991,2,19,2.5
917794,363,Paigutang,Rasuwa,1072,1991,2,20,4.5
917795,363,Paigutang,Rasuwa,1072,1991,2,21,5.5
917796,363,Paigutang,Rasuwa,1072,1991,2,22,0
917797,363,Paigutang,Rasuwa,1072,1991,2,23,4
917798,363,Paigutang,Rasuwa,1072,1991,2,24,3.5
917799,363,Paigutang,Rasuwa,1072,1991,2,25,2.5
917800,363,Paigutang,Rasuwa,1072,1991,2,26,-2.5
917801,363,Paigutang,Rasuwa,1072,1991,2,27,-2.5
917802,363,Paigutang,Rasuwa,1072,1991,2,28,0.5
917803,363,Paigutang,Rasuwa,1072,1991,3,1,1.5
917804,363,Paigutang,Rasuwa,1072,1991,3,2,0
917805,363,Paigutang,Rasuwa,1072,1991,3,3,3.5
917806,363,Paigutang,Rasuwa,1072,1991,3,4,1
917807,363,Paigutang,Rasuwa,1072,1991,3,5,-7
917808,363,Paigutang,Rasuwa,1072,1991,3,6,0
917809,363,Paigutang,Rasuwa,1072,1991,3,7,0
917810,363,Paigutang,Rasuwa,1072,1991,3,8,7.5
917811,363,Paigutang,Rasuwa,1072,1991,3,9,2.5
917812,363,Paigutang,Rasuwa,1072,1991,3,10,5.5
917813,363,Paigutang,Rasuwa,1072,1991,3,11,5.5
917814,363,Paigutang,Rasuwa,1072,1991,3,12,5
917815,363,Paigutang,Rasuwa,1072,1991,3,13,3.5
917816,363,Paigutang,Rasuwa,1072,1991,3,14,0
917817,363,Paigutang,Rasuwa,1072,1991,3,15,5.5
917818,363,Paigutang,Rasuwa,1072,1991,3,16,6
917819,363,Paigutang,Rasuwa,1072,1991,3,17,7
917820,363,Paigutang,Rasuwa,1072,1991,3,18,7
917821,363,Paigutang,Rasuwa,1072,1991,3,19,7.5
917822,363,Paigutang,Rasuwa,1072,1991,3,20,6.5
917823,363,Paigutang,Rasuwa,1072,1991,3,21,8.5
917824,363,Paigutang,Rasuwa,1072,1991,3,22,1.5
917825,363,Paigutang,Rasuwa,1072,1991,3,23,2
917826,363,Paigutang,Rasuwa,1072,1991,3,24,0
917827,363,Paigutang,Rasuwa,1072,1991,3,25,10
917828,363,Paigutang,Rasuwa,1072,1991,3,26,4.5
917829,363,Paigutang,Rasuwa,1072,1991,3,27,4.5
917830,363,Paigutang,Rasuwa,1072,1991,3,28,4.5
917831,363,Paigutang,Rasuwa,1072,1991,3,29,6
917832,363,Paigutang,Rasuwa,1072,1991,3,30,7
917833,363,Paigutang,Rasuwa,1072,1991,3,31,0
917834,363,Paigutang,Rasuwa,1072,1991,4,1,0
