OBJECTID,gsid,formal_name,district,station_id,year,month,days,maxtemp
953778,349,Pansayakhola,Nuwakot,1057,1986,4,8,19.5
953779,349,Pansayakhola,Nuwakot,1057,1986,4,9,19.5
953780,349,Pansayakhola,Nuwakot,1057,1986,4,10,17.5
953781,349,Pansayakhola,Nuwakot,1057,1986,4,11,17
953782,349,Pansayakhola,Nuwakot,1057,1986,4,12,20.5
953783,349,Pansayakhola,Nuwakot,1057,1986,4,13,19.5
953784,349,Pansayakhola,Nuwakot,1057,1986,4,14,20.5
953785,349,Pansayakhola,Nuwakot,1057,1986,4,15,20.5
953786,349,Pansayakhola,Nuwakot,1057,1986,4,16,0
953787,349,Pansayakhola,Nuwakot,1057,1986,4,17,0
953788,349,Pansayakhola,Nuwakot,1057,1986,4,18,0
953789,349,Pansayakhola,Nuwakot,1057,1986,4,19,0
953790,349,Pansayakhola,Nuwakot,1057,1986,4,20,23
953791,349,Pansayakhola,Nuwakot,1057,1986,4,21,22.8
953792,349,Pansayakhola,Nuwakot,1057,1986,4,22,20.5
953793,349,Pansayakhola,Nuwakot,1057,1986,4,23,21.5
953794,349,Pansayakhola,Nuwakot,1057,1986,4,24,20.5
953795,349,Pansayakhola,Nuwakot,1057,1986,4,25,17.5
953796,349,Pansayakhola,Nuwakot,1057,1986,4,26,20.5
953797,349,Pansayakhola,Nuwakot,1057,1986,4,27,20
953798,349,Pansayakhola,Nuwakot,1057,1986,4,28,19.8
953799,349,Pansayakhola,Nuwakot,1057,1986,4,29,17.5
953800,349,Pansayakhola,Nuwakot,1057,1986,4,30,20.5
953801,349,Pansayakhola,Nuwakot,1057,1986,5,1,19.5
953802,349,Pansayakhola,Nuwakot,1057,1986,5,2,20.5
953803,349,Pansayakhola,Nuwakot,1057,1986,5,3,21.5
953804,349,Pansayakhola,Nuwakot,1057,1986,5,4,22.5
953805,349,Pansayakhola,Nuwakot,1057,1986,5,5,20.5
953806,349,Pansayakhola,Nuwakot,1057,1986,5,6,18.5
953807,349,Pansayakhola,Nuwakot,1057,1986,5,7,19.5
953808,349,Pansayakhola,Nuwakot,1057,1986,5,8,20.5
953809,349,Pansayakhola,Nuwakot,1057,1986,5,9,20.5
953810,349,Pansayakhola,Nuwakot,1057,1986,5,10,21
953811,349,Pansayakhola,Nuwakot,1057,1986,5,11,21
953812,349,Pansayakhola,Nuwakot,1057,1986,5,12,18.5
953813,349,Pansayakhola,Nuwakot,1057,1986,5,13,19.5
953814,349,Pansayakhola,Nuwakot,1057,1986,5,14,19
953815,349,Pansayakhola,Nuwakot,1057,1986,5,15,19
953816,349,Pansayakhola,Nuwakot,1057,1986,5,16,18.8
953817,349,Pansayakhola,Nuwakot,1057,1986,5,17,17.8
953818,349,Pansayakhola,Nuwakot,1057,1986,5,18,16.5
953819,349,Pansayakhola,Nuwakot,1057,1986,5,19,18
953820,349,Pansayakhola,Nuwakot,1057,1986,5,20,21.5
953821,349,Pansayakhola,Nuwakot,1057,1986,5,21,22.5
953822,349,Pansayakhola,Nuwakot,1057,1986,5,22,22.5
953823,349,Pansayakhola,Nuwakot,1057,1986,5,23,20.5
953824,349,Pansayakhola,Nuwakot,1057,1986,5,24,21.5
953825,349,Pansayakhola,Nuwakot,1057,1986,5,25,22
953826,349,Pansayakhola,Nuwakot,1057,1986,5,26,22.5
953827,349,Pansayakhola,Nuwakot,1057,1986,5,27,21
953828,349,Pansayakhola,Nuwakot,1057,1986,5,28,20
953829,349,Pansayakhola,Nuwakot,1057,1986,5,29,22.5
953830,349,Pansayakhola,Nuwakot,1057,1986,5,30,21.5
953831,349,Pansayakhola,Nuwakot,1057,1986,5,31,23.5
953832,349,Pansayakhola,Nuwakot,1057,1986,6,1,22.8
953833,349,Pansayakhola,Nuwakot,1057,1986,6,2,23
953834,349,Pansayakhola,Nuwakot,1057,1986,6,3,23.5
953835,349,Pansayakhola,Nuwakot,1057,1986,6,4,24
953836,349,Pansayakhola,Nuwakot,1057,1986,6,5,25.5
953837,349,Pansayakhola,Nuwakot,1057,1986,6,6,25.5
953838,349,Pansayakhola,Nuwakot,1057,1986,6,7,24
953839,349,Pansayakhola,Nuwakot,1057,1986,6,8,24.5
953840,349,Pansayakhola,Nuwakot,1057,1986,6,9,24.5
953841,349,Pansayakhola,Nuwakot,1057,1986,6,10,21.5
953842,349,Pansayakhola,Nuwakot,1057,1986,6,11,21.5
953843,349,Pansayakhola,Nuwakot,1057,1986,6,12,22
953844,349,Pansayakhola,Nuwakot,1057,1986,6,13,20.5
953845,349,Pansayakhola,Nuwakot,1057,1986,6,14,21
953846,349,Pansayakhola,Nuwakot,1057,1986,6,15,21.5
953847,349,Pansayakhola,Nuwakot,1057,1986,6,16,22
953848,349,Pansayakhola,Nuwakot,1057,1986,6,17,22.5
953849,349,Pansayakhola,Nuwakot,1057,1986,6,18,22
953850,349,Pansayakhola,Nuwakot,1057,1986,6,19,22
953851,349,Pansayakhola,Nuwakot,1057,1986,6,20,22
953852,349,Pansayakhola,Nuwakot,1057,1986,6,21,22.5
953853,349,Pansayakhola,Nuwakot,1057,1986,6,22,22.5
953854,349,Pansayakhola,Nuwakot,1057,1986,6,23,23
953855,349,Pansayakhola,Nuwakot,1057,1986,6,24,22.5
953856,349,Pansayakhola,Nuwakot,1057,1986,6,25,22.5
953857,349,Pansayakhola,Nuwakot,1057,1986,6,26,22.8
953858,349,Pansayakhola,Nuwakot,1057,1986,6,27,21
953859,349,Pansayakhola,Nuwakot,1057,1986,6,28,19
953860,349,Pansayakhola,Nuwakot,1057,1986,6,29,19.5
953861,349,Pansayakhola,Nuwakot,1057,1986,6,30,20
953862,349,Pansayakhola,Nuwakot,1057,1986,7,1,20.5
953863,349,Pansayakhola,Nuwakot,1057,1986,7,2,21.5
953864,349,Pansayakhola,Nuwakot,1057,1986,7,3,22.5
953865,349,Pansayakhola,Nuwakot,1057,1986,7,4,22.5
953866,349,Pansayakhola,Nuwakot,1057,1986,7,5,22.5
953867,349,Pansayakhola,Nuwakot,1057,1986,7,6,21.5
953868,349,Pansayakhola,Nuwakot,1057,1986,7,7,22.5
953869,349,Pansayakhola,Nuwakot,1057,1986,7,8,21.5
953870,349,Pansayakhola,Nuwakot,1057,1986,7,9,23
953871,349,Pansayakhola,Nuwakot,1057,1986,7,10,21.5
953872,349,Pansayakhola,Nuwakot,1057,1986,7,11,22.5
953873,349,Pansayakhola,Nuwakot,1057,1986,7,12,22.5
953874,349,Pansayakhola,Nuwakot,1057,1986,7,13,23.5
953875,349,Pansayakhola,Nuwakot,1057,1986,7,14,23
953876,349,Pansayakhola,Nuwakot,1057,1986,7,15,21.5
953877,349,Pansayakhola,Nuwakot,1057,1986,7,16,22
953878,349,Pansayakhola,Nuwakot,1057,1986,7,17,22.5
953879,349,Pansayakhola,Nuwakot,1057,1986,7,18,21.5
953880,349,Pansayakhola,Nuwakot,1057,1986,7,19,21.5
953881,349,Pansayakhola,Nuwakot,1057,1986,7,20,22.5
953882,349,Pansayakhola,Nuwakot,1057,1986,7,21,22
953883,349,Pansayakhola,Nuwakot,1057,1986,7,22,21
953884,349,Pansayakhola,Nuwakot,1057,1986,7,23,0
953885,349,Pansayakhola,Nuwakot,1057,1986,7,24,0
953886,349,Pansayakhola,Nuwakot,1057,1986,7,25,0
953887,349,Pansayakhola,Nuwakot,1057,1986,7,26,20.5
953888,349,Pansayakhola,Nuwakot,1057,1986,7,27,21.5
953889,349,Pansayakhola,Nuwakot,1057,1986,7,28,21
953890,349,Pansayakhola,Nuwakot,1057,1986,7,29,20
953891,349,Pansayakhola,Nuwakot,1057,1986,7,30,20
953892,349,Pansayakhola,Nuwakot,1057,1986,7,31,20
953893,349,Pansayakhola,Nuwakot,1057,1986,8,1,23.5
953894,349,Pansayakhola,Nuwakot,1057,1986,8,2,21
953895,349,Pansayakhola,Nuwakot,1057,1986,8,3,21.5
953896,349,Pansayakhola,Nuwakot,1057,1986,8,4,22
953897,349,Pansayakhola,Nuwakot,1057,1986,8,5,22
953898,349,Pansayakhola,Nuwakot,1057,1986,8,6,22.5
953899,349,Pansayakhola,Nuwakot,1057,1986,8,7,24
953900,349,Pansayakhola,Nuwakot,1057,1986,8,8,23.5
953901,349,Pansayakhola,Nuwakot,1057,1986,8,9,23.5
953902,349,Pansayakhola,Nuwakot,1057,1986,8,10,23
953903,349,Pansayakhola,Nuwakot,1057,1986,8,11,24
953904,349,Pansayakhola,Nuwakot,1057,1986,8,12,22
953905,349,Pansayakhola,Nuwakot,1057,1986,8,13,21.5
953906,349,Pansayakhola,Nuwakot,1057,1986,8,14,22.5
953907,349,Pansayakhola,Nuwakot,1057,1986,8,15,22.5
953908,349,Pansayakhola,Nuwakot,1057,1986,8,16,22
953909,349,Pansayakhola,Nuwakot,1057,1986,8,17,20.5
953910,349,Pansayakhola,Nuwakot,1057,1986,8,18,21
953911,349,Pansayakhola,Nuwakot,1057,1986,8,19,22
953912,349,Pansayakhola,Nuwakot,1057,1986,8,20,21.5
953913,349,Pansayakhola,Nuwakot,1057,1986,8,21,22
953914,349,Pansayakhola,Nuwakot,1057,1986,8,22,0
953915,349,Pansayakhola,Nuwakot,1057,1986,8,23,0
953916,349,Pansayakhola,Nuwakot,1057,1986,8,24,0
953917,349,Pansayakhola,Nuwakot,1057,1986,8,25,27.5
953918,349,Pansayakhola,Nuwakot,1057,1986,8,26,21.5
953919,349,Pansayakhola,Nuwakot,1057,1986,8,27,22
953920,349,Pansayakhola,Nuwakot,1057,1986,8,28,22
953921,349,Pansayakhola,Nuwakot,1057,1986,8,29,22
953922,349,Pansayakhola,Nuwakot,1057,1986,8,30,21.5
953923,349,Pansayakhola,Nuwakot,1057,1986,8,31,22
953924,349,Pansayakhola,Nuwakot,1057,1986,9,1,22
953925,349,Pansayakhola,Nuwakot,1057,1986,9,2,21.5
953926,349,Pansayakhola,Nuwakot,1057,1986,9,3,0
953927,349,Pansayakhola,Nuwakot,1057,1986,9,4,0
953928,349,Pansayakhola,Nuwakot,1057,1986,9,5,0
953929,349,Pansayakhola,Nuwakot,1057,1986,9,6,22
953930,349,Pansayakhola,Nuwakot,1057,1986,9,7,21
953931,349,Pansayakhola,Nuwakot,1057,1986,9,8,22.5
953932,349,Pansayakhola,Nuwakot,1057,1986,9,9,21.5
953933,349,Pansayakhola,Nuwakot,1057,1986,9,10,21
953934,349,Pansayakhola,Nuwakot,1057,1986,9,11,22
953935,349,Pansayakhola,Nuwakot,1057,1986,9,12,19.5
953936,349,Pansayakhola,Nuwakot,1057,1986,9,13,20
953937,349,Pansayakhola,Nuwakot,1057,1986,9,14,19.5
953938,349,Pansayakhola,Nuwakot,1057,1986,9,15,21
953939,349,Pansayakhola,Nuwakot,1057,1986,9,16,20.5
953940,349,Pansayakhola,Nuwakot,1057,1986,9,17,20.5
953941,349,Pansayakhola,Nuwakot,1057,1986,9,18,21
953942,349,Pansayakhola,Nuwakot,1057,1986,9,19,21
953943,349,Pansayakhola,Nuwakot,1057,1986,9,20,20.5
953944,349,Pansayakhola,Nuwakot,1057,1986,9,21,22
953945,349,Pansayakhola,Nuwakot,1057,1986,9,22,22
953946,349,Pansayakhola,Nuwakot,1057,1986,9,23,22
953947,349,Pansayakhola,Nuwakot,1057,1986,9,24,21
953948,349,Pansayakhola,Nuwakot,1057,1986,9,25,21.5
953949,349,Pansayakhola,Nuwakot,1057,1986,9,26,20
953950,349,Pansayakhola,Nuwakot,1057,1986,9,27,21
953951,349,Pansayakhola,Nuwakot,1057,1986,9,28,21
953952,349,Pansayakhola,Nuwakot,1057,1986,9,29,22
953953,349,Pansayakhola,Nuwakot,1057,1986,9,30,21.5
953954,349,Pansayakhola,Nuwakot,1057,1986,10,1,21.5
953955,349,Pansayakhola,Nuwakot,1057,1986,10,2,22
953956,349,Pansayakhola,Nuwakot,1057,1986,10,3,21
953957,349,Pansayakhola,Nuwakot,1057,1986,10,4,21
953958,349,Pansayakhola,Nuwakot,1057,1986,10,5,21.5
953959,349,Pansayakhola,Nuwakot,1057,1986,10,6,21.2
953960,349,Pansayakhola,Nuwakot,1057,1986,10,7,21.5
953961,349,Pansayakhola,Nuwakot,1057,1986,10,8,22
953962,349,Pansayakhola,Nuwakot,1057,1986,10,9,21.5
953963,349,Pansayakhola,Nuwakot,1057,1986,10,10,21.5
953964,349,Pansayakhola,Nuwakot,1057,1986,10,11,22
953965,349,Pansayakhola,Nuwakot,1057,1986,10,12,22.5
953966,349,Pansayakhola,Nuwakot,1057,1986,10,13,21.5
953967,349,Pansayakhola,Nuwakot,1057,1986,10,14,21
953968,349,Pansayakhola,Nuwakot,1057,1986,10,15,20.5
953969,349,Pansayakhola,Nuwakot,1057,1986,10,16,19.5
953970,349,Pansayakhola,Nuwakot,1057,1986,10,17,20
953971,349,Pansayakhola,Nuwakot,1057,1986,10,18,19.5
953972,349,Pansayakhola,Nuwakot,1057,1986,10,19,20.5
953973,349,Pansayakhola,Nuwakot,1057,1986,10,20,20.5
953974,349,Pansayakhola,Nuwakot,1057,1986,10,21,21
953975,349,Pansayakhola,Nuwakot,1057,1986,10,22,22
953976,349,Pansayakhola,Nuwakot,1057,1986,10,23,22.5
953977,349,Pansayakhola,Nuwakot,1057,1986,10,24,18.5
953978,349,Pansayakhola,Nuwakot,1057,1986,10,25,18.5
953979,349,Pansayakhola,Nuwakot,1057,1986,10,26,18.5
953980,349,Pansayakhola,Nuwakot,1057,1986,10,27,19
953981,349,Pansayakhola,Nuwakot,1057,1986,10,28,19
953982,349,Pansayakhola,Nuwakot,1057,1986,10,29,18.5
953983,349,Pansayakhola,Nuwakot,1057,1986,10,30,18
953984,349,Pansayakhola,Nuwakot,1057,1986,10,31,18
953985,349,Pansayakhola,Nuwakot,1057,1986,11,1,17.5
953986,349,Pansayakhola,Nuwakot,1057,1986,11,2,17
953987,349,Pansayakhola,Nuwakot,1057,1986,11,3,17.5
953988,349,Pansayakhola,Nuwakot,1057,1986,11,4,18
953989,349,Pansayakhola,Nuwakot,1057,1986,11,5,18
953990,349,Pansayakhola,Nuwakot,1057,1986,11,6,18.5
953991,349,Pansayakhola,Nuwakot,1057,1986,11,7,18
953992,349,Pansayakhola,Nuwakot,1057,1986,11,8,19
953993,349,Pansayakhola,Nuwakot,1057,1986,11,9,20
953994,349,Pansayakhola,Nuwakot,1057,1986,11,10,14.5
953995,349,Pansayakhola,Nuwakot,1057,1986,11,11,15.5
953996,349,Pansayakhola,Nuwakot,1057,1986,11,12,12
953997,349,Pansayakhola,Nuwakot,1057,1986,11,13,14.5
953998,349,Pansayakhola,Nuwakot,1057,1986,11,14,16
953999,349,Pansayakhola,Nuwakot,1057,1986,11,15,16.5
954000,349,Pansayakhola,Nuwakot,1057,1986,11,16,16
954001,349,Pansayakhola,Nuwakot,1057,1986,11,17,14
954002,349,Pansayakhola,Nuwakot,1057,1986,11,18,13
954003,349,Pansayakhola,Nuwakot,1057,1986,11,19,15.5
954004,349,Pansayakhola,Nuwakot,1057,1986,11,20,15.5
954005,349,Pansayakhola,Nuwakot,1057,1986,11,21,15.5
954006,349,Pansayakhola,Nuwakot,1057,1986,11,22,15.5
954007,349,Pansayakhola,Nuwakot,1057,1986,11,23,15
954008,349,Pansayakhola,Nuwakot,1057,1986,11,24,14.5
954009,349,Pansayakhola,Nuwakot,1057,1986,11,25,15.5
954010,349,Pansayakhola,Nuwakot,1057,1986,11,26,15.5
954011,349,Pansayakhola,Nuwakot,1057,1986,11,27,15
954012,349,Pansayakhola,Nuwakot,1057,1986,11,28,15
954013,349,Pansayakhola,Nuwakot,1057,1986,11,29,14.5
954014,349,Pansayakhola,Nuwakot,1057,1986,11,30,15
954015,349,Pansayakhola,Nuwakot,1057,1986,12,1,14
954016,349,Pansayakhola,Nuwakot,1057,1986,12,2,14.5
954017,349,Pansayakhola,Nuwakot,1057,1986,12,3,17
954018,349,Pansayakhola,Nuwakot,1057,1986,12,4,18
954019,349,Pansayakhola,Nuwakot,1057,1986,12,5,15.5
954020,349,Pansayakhola,Nuwakot,1057,1986,12,6,14
954021,349,Pansayakhola,Nuwakot,1057,1986,12,7,14.5
954022,349,Pansayakhola,Nuwakot,1057,1986,12,8,13
954023,349,Pansayakhola,Nuwakot,1057,1986,12,9,14
954024,349,Pansayakhola,Nuwakot,1057,1986,12,10,13.5
954025,349,Pansayakhola,Nuwakot,1057,1986,12,11,12.5
954026,349,Pansayakhola,Nuwakot,1057,1986,12,12,13.5
954027,349,Pansayakhola,Nuwakot,1057,1986,12,13,14
954028,349,Pansayakhola,Nuwakot,1057,1986,12,14,11
954029,349,Pansayakhola,Nuwakot,1057,1986,12,15,11
954030,349,Pansayakhola,Nuwakot,1057,1986,12,16,11
954031,349,Pansayakhola,Nuwakot,1057,1986,12,17,9
954032,349,Pansayakhola,Nuwakot,1057,1986,12,18,8
954033,349,Pansayakhola,Nuwakot,1057,1986,12,19,8
954034,349,Pansayakhola,Nuwakot,1057,1986,12,20,8.5
954035,349,Pansayakhola,Nuwakot,1057,1986,12,21,12
954036,349,Pansayakhola,Nuwakot,1057,1986,12,22,13
954037,349,Pansayakhola,Nuwakot,1057,1986,12,23,14
954038,349,Pansayakhola,Nuwakot,1057,1986,12,24,11
954039,349,Pansayakhola,Nuwakot,1057,1986,12,25,12
954040,349,Pansayakhola,Nuwakot,1057,1986,12,26,10.5
954041,349,Pansayakhola,Nuwakot,1057,1986,12,27,9
954042,349,Pansayakhola,Nuwakot,1057,1986,12,28,13
954043,349,Pansayakhola,Nuwakot,1057,1986,12,29,11
954044,349,Pansayakhola,Nuwakot,1057,1986,12,30,10.5
954045,349,Pansayakhola,Nuwakot,1057,1986,12,31,8.5
954046,349,Pansayakhola,Nuwakot,1057,1987,1,1,10.5
954047,349,Pansayakhola,Nuwakot,1057,1987,1,2,9
954048,349,Pansayakhola,Nuwakot,1057,1987,1,3,10
954049,349,Pansayakhola,Nuwakot,1057,1987,1,4,11
954050,349,Pansayakhola,Nuwakot,1057,1987,1,5,12.5
954051,349,Pansayakhola,Nuwakot,1057,1987,1,6,14.5
954052,349,Pansayakhola,Nuwakot,1057,1987,1,7,14
954053,349,Pansayakhola,Nuwakot,1057,1987,1,8,14
954054,349,Pansayakhola,Nuwakot,1057,1987,1,9,12
954055,349,Pansayakhola,Nuwakot,1057,1987,1,10,13
954056,349,Pansayakhola,Nuwakot,1057,1987,1,11,11
954057,349,Pansayakhola,Nuwakot,1057,1987,1,12,10.5
954058,349,Pansayakhola,Nuwakot,1057,1987,1,13,11.5
954059,349,Pansayakhola,Nuwakot,1057,1987,1,14,11
954060,349,Pansayakhola,Nuwakot,1057,1987,1,15,12
954061,349,Pansayakhola,Nuwakot,1057,1987,1,16,12
954062,349,Pansayakhola,Nuwakot,1057,1987,1,17,12
954063,349,Pansayakhola,Nuwakot,1057,1987,1,18,10.5
954064,349,Pansayakhola,Nuwakot,1057,1987,1,19,10
954065,349,Pansayakhola,Nuwakot,1057,1987,1,20,11
954066,349,Pansayakhola,Nuwakot,1057,1987,1,21,10
954067,349,Pansayakhola,Nuwakot,1057,1987,1,22,12.5
954068,349,Pansayakhola,Nuwakot,1057,1987,1,23,12.5
954069,349,Pansayakhola,Nuwakot,1057,1987,1,24,13.5
954070,349,Pansayakhola,Nuwakot,1057,1987,1,25,12.5
954071,349,Pansayakhola,Nuwakot,1057,1987,1,26,14
954072,349,Pansayakhola,Nuwakot,1057,1987,1,27,14
954073,349,Pansayakhola,Nuwakot,1057,1987,1,28,13
954074,349,Pansayakhola,Nuwakot,1057,1987,1,29,12
954075,349,Pansayakhola,Nuwakot,1057,1987,1,30,12
954076,349,Pansayakhola,Nuwakot,1057,1987,1,31,13.5
954077,349,Pansayakhola,Nuwakot,1057,1987,2,1,14
954078,349,Pansayakhola,Nuwakot,1057,1987,2,2,13.5
954079,349,Pansayakhola,Nuwakot,1057,1987,2,3,12
954080,349,Pansayakhola,Nuwakot,1057,1987,2,4,7
954081,349,Pansayakhola,Nuwakot,1057,1987,2,5,10
954082,349,Pansayakhola,Nuwakot,1057,1987,2,6,13
954083,349,Pansayakhola,Nuwakot,1057,1987,2,7,14
954084,349,Pansayakhola,Nuwakot,1057,1987,2,8,14
954085,349,Pansayakhola,Nuwakot,1057,1987,2,9,13
954086,349,Pansayakhola,Nuwakot,1057,1987,2,10,13.5
954087,349,Pansayakhola,Nuwakot,1057,1987,2,11,13
954088,349,Pansayakhola,Nuwakot,1057,1987,2,12,12
954089,349,Pansayakhola,Nuwakot,1057,1987,2,13,14
954090,349,Pansayakhola,Nuwakot,1057,1987,2,14,14
954091,349,Pansayakhola,Nuwakot,1057,1987,2,15,13
954092,349,Pansayakhola,Nuwakot,1057,1987,2,16,14
954093,349,Pansayakhola,Nuwakot,1057,1987,2,17,14.5
954094,349,Pansayakhola,Nuwakot,1057,1987,2,18,14.5
954095,349,Pansayakhola,Nuwakot,1057,1987,2,19,15
954096,349,Pansayakhola,Nuwakot,1057,1987,2,20,15.5
954097,349,Pansayakhola,Nuwakot,1057,1987,2,21,16.5
954098,349,Pansayakhola,Nuwakot,1057,1987,2,22,16.5
954099,349,Pansayakhola,Nuwakot,1057,1987,2,23,17
954100,349,Pansayakhola,Nuwakot,1057,1987,2,24,17
954101,349,Pansayakhola,Nuwakot,1057,1987,2,25,19.5
954102,349,Pansayakhola,Nuwakot,1057,1987,2,26,18
