OBJECTID,gsid,formal_name,district,station_id,year,month,days,maxtemp
349521,347,Dhunche,Rasuwa,1055,1989,6,25,24
349522,347,Dhunche,Rasuwa,1055,1989,6,26,24
349523,347,Dhunche,Rasuwa,1055,1989,6,27,24.5
349524,347,Dhunche,Rasuwa,1055,1989,6,28,23.5
349525,347,Dhunche,Rasuwa,1055,1989,6,29,23.5
349526,347,Dhunche,Rasuwa,1055,1989,6,30,22
349527,347,Dhunche,Rasuwa,1055,1989,7,1,23.5
349528,347,Dhunche,Rasuwa,1055,1989,7,2,23
349529,347,Dhunche,Rasuwa,1055,1989,7,3,23.5
349530,347,Dhunche,Rasuwa,1055,1989,7,4,20.5
349531,347,Dhunche,Rasuwa,1055,1989,7,5,21
349532,347,Dhunche,Rasuwa,1055,1989,7,6,22
349533,347,Dhunche,Rasuwa,1055,1989,7,7,21
349534,347,Dhunche,Rasuwa,1055,1989,7,8,22
349535,347,Dhunche,Rasuwa,1055,1989,7,9,24
349536,347,Dhunche,Rasuwa,1055,1989,7,10,22
349537,347,Dhunche,Rasuwa,1055,1989,7,11,23
349538,347,Dhunche,Rasuwa,1055,1989,7,12,20.5
349539,347,Dhunche,Rasuwa,1055,1989,7,13,21.5
349540,347,Dhunche,Rasuwa,1055,1989,7,14,23
349541,347,Dhunche,Rasuwa,1055,1989,7,15,18
349542,347,Dhunche,Rasuwa,1055,1989,7,16,21
349543,347,Dhunche,Rasuwa,1055,1989,7,17,20
349544,347,Dhunche,Rasuwa,1055,1989,7,18,23
349545,347,Dhunche,Rasuwa,1055,1989,7,19,23
349546,347,Dhunche,Rasuwa,1055,1989,7,20,24.5
349547,347,Dhunche,Rasuwa,1055,1989,7,21,20.5
349548,347,Dhunche,Rasuwa,1055,1989,7,22,24.5
349549,347,Dhunche,Rasuwa,1055,1989,7,23,25
349550,347,Dhunche,Rasuwa,1055,1989,7,24,25
349551,347,Dhunche,Rasuwa,1055,1989,7,25,23
349552,347,Dhunche,Rasuwa,1055,1989,7,26,23
349553,347,Dhunche,Rasuwa,1055,1989,7,27,21.5
349554,347,Dhunche,Rasuwa,1055,1989,7,28,23
349555,347,Dhunche,Rasuwa,1055,1989,7,29,19
349556,347,Dhunche,Rasuwa,1055,1989,7,30,18
349557,347,Dhunche,Rasuwa,1055,1989,7,31,19
349558,347,Dhunche,Rasuwa,1055,1989,8,1,18
349559,347,Dhunche,Rasuwa,1055,1989,8,2,19.5
349560,347,Dhunche,Rasuwa,1055,1989,8,3,24
349561,347,Dhunche,Rasuwa,1055,1989,8,4,24
349562,347,Dhunche,Rasuwa,1055,1989,8,5,23
349563,347,Dhunche,Rasuwa,1055,1989,8,6,23
349564,347,Dhunche,Rasuwa,1055,1989,8,7,23
349565,347,Dhunche,Rasuwa,1055,1989,8,8,22
349566,347,Dhunche,Rasuwa,1055,1989,8,9,22
349567,347,Dhunche,Rasuwa,1055,1989,8,10,23
349568,347,Dhunche,Rasuwa,1055,1989,8,11,22.5
349569,347,Dhunche,Rasuwa,1055,1989,8,12,23.5
349570,347,Dhunche,Rasuwa,1055,1989,8,13,21
349571,347,Dhunche,Rasuwa,1055,1989,8,14,23.5
349572,347,Dhunche,Rasuwa,1055,1989,8,15,22.5
349573,347,Dhunche,Rasuwa,1055,1989,8,16,24
349574,347,Dhunche,Rasuwa,1055,1989,8,17,24
349575,347,Dhunche,Rasuwa,1055,1989,8,18,21
349576,347,Dhunche,Rasuwa,1055,1989,8,19,20.5
349577,347,Dhunche,Rasuwa,1055,1989,8,20,20
349578,347,Dhunche,Rasuwa,1055,1989,8,21,20
349579,347,Dhunche,Rasuwa,1055,1989,8,22,21
349580,347,Dhunche,Rasuwa,1055,1989,8,23,23.5
349581,347,Dhunche,Rasuwa,1055,1989,8,24,22.5
349582,347,Dhunche,Rasuwa,1055,1989,8,25,22.5
349583,347,Dhunche,Rasuwa,1055,1989,8,26,23
349584,347,Dhunche,Rasuwa,1055,1989,8,27,23.5
349585,347,Dhunche,Rasuwa,1055,1989,8,28,22.5
349586,347,Dhunche,Rasuwa,1055,1989,8,29,0
349587,347,Dhunche,Rasuwa,1055,1989,8,30,0
349588,347,Dhunche,Rasuwa,1055,1989,8,31,0
349589,347,Dhunche,Rasuwa,1055,1989,9,1,0
349590,347,Dhunche,Rasuwa,1055,1989,9,2,0
349591,347,Dhunche,Rasuwa,1055,1989,9,3,0
349592,347,Dhunche,Rasuwa,1055,1989,9,4,0
349593,347,Dhunche,Rasuwa,1055,1989,9,5,0
349594,347,Dhunche,Rasuwa,1055,1989,9,6,0
349595,347,Dhunche,Rasuwa,1055,1989,9,7,0
349596,347,Dhunche,Rasuwa,1055,1989,9,8,0
349597,347,Dhunche,Rasuwa,1055,1989,9,9,0
349598,347,Dhunche,Rasuwa,1055,1989,9,10,0
349599,347,Dhunche,Rasuwa,1055,1989,9,11,0
349600,347,Dhunche,Rasuwa,1055,1989,9,12,0
349601,347,Dhunche,Rasuwa,1055,1989,9,13,0
349602,347,Dhunche,Rasuwa,1055,1989,9,14,0
349603,347,Dhunche,Rasuwa,1055,1989,9,15,0
349604,347,Dhunche,Rasuwa,1055,1989,9,16,0
349605,347,Dhunche,Rasuwa,1055,1989,9,17,0
349606,347,Dhunche,Rasuwa,1055,1989,9,18,0
349607,347,Dhunche,Rasuwa,1055,1989,9,19,0
349608,347,Dhunche,Rasuwa,1055,1989,9,20,0
349609,347,Dhunche,Rasuwa,1055,1989,9,21,0
349610,347,Dhunche,Rasuwa,1055,1989,9,22,0
349611,347,Dhunche,Rasuwa,1055,1989,9,23,0
349612,347,Dhunche,Rasuwa,1055,1989,9,24,0
349613,347,Dhunche,Rasuwa,1055,1989,9,25,20
349614,347,Dhunche,Rasuwa,1055,1989,9,26,19
349615,347,Dhunche,Rasuwa,1055,1989,9,27,17.5
349616,347,Dhunche,Rasuwa,1055,1989,9,28,18.5
349617,347,Dhunche,Rasuwa,1055,1989,9,29,16
349618,347,Dhunche,Rasuwa,1055,1989,9,30,21.5
349619,347,Dhunche,Rasuwa,1055,1989,10,1,22
349620,347,Dhunche,Rasuwa,1055,1989,10,2,22
349621,347,Dhunche,Rasuwa,1055,1989,10,3,21.5
349622,347,Dhunche,Rasuwa,1055,1989,10,4,22
349623,347,Dhunche,Rasuwa,1055,1989,10,5,22
349624,347,Dhunche,Rasuwa,1055,1989,10,6,21.5
349625,347,Dhunche,Rasuwa,1055,1989,10,7,21.5
349626,347,Dhunche,Rasuwa,1055,1989,10,8,21
349627,347,Dhunche,Rasuwa,1055,1989,10,9,20
349628,347,Dhunche,Rasuwa,1055,1989,10,10,20
349629,347,Dhunche,Rasuwa,1055,1989,10,11,20
349630,347,Dhunche,Rasuwa,1055,1989,10,12,20
349631,347,Dhunche,Rasuwa,1055,1989,10,13,21.5
349632,347,Dhunche,Rasuwa,1055,1989,10,14,21.5
349633,347,Dhunche,Rasuwa,1055,1989,10,15,22
349634,347,Dhunche,Rasuwa,1055,1989,10,16,21.5
349635,347,Dhunche,Rasuwa,1055,1989,10,17,20
349636,347,Dhunche,Rasuwa,1055,1989,10,18,19.5
349637,347,Dhunche,Rasuwa,1055,1989,10,19,18.5
349638,347,Dhunche,Rasuwa,1055,1989,10,20,18
349639,347,Dhunche,Rasuwa,1055,1989,10,21,18.5
349640,347,Dhunche,Rasuwa,1055,1989,10,22,18.5
349641,347,Dhunche,Rasuwa,1055,1989,10,23,19.5
349642,347,Dhunche,Rasuwa,1055,1989,10,24,20
349643,347,Dhunche,Rasuwa,1055,1989,10,25,20
349644,347,Dhunche,Rasuwa,1055,1989,10,26,18.5
349645,347,Dhunche,Rasuwa,1055,1989,10,27,18.5
349646,347,Dhunche,Rasuwa,1055,1989,10,28,17
349647,347,Dhunche,Rasuwa,1055,1989,10,29,17
349648,347,Dhunche,Rasuwa,1055,1989,10,30,17.5
349649,347,Dhunche,Rasuwa,1055,1989,10,31,17.5
349650,347,Dhunche,Rasuwa,1055,1989,11,1,16.5
349651,347,Dhunche,Rasuwa,1055,1989,11,2,16
349652,347,Dhunche,Rasuwa,1055,1989,11,3,16
349653,347,Dhunche,Rasuwa,1055,1989,11,4,15.5
349654,347,Dhunche,Rasuwa,1055,1989,11,5,16
349655,347,Dhunche,Rasuwa,1055,1989,11,6,17
349656,347,Dhunche,Rasuwa,1055,1989,11,7,16
349657,347,Dhunche,Rasuwa,1055,1989,11,8,16
349658,347,Dhunche,Rasuwa,1055,1989,11,9,16
349659,347,Dhunche,Rasuwa,1055,1989,11,10,17
349660,347,Dhunche,Rasuwa,1055,1989,11,11,16
349661,347,Dhunche,Rasuwa,1055,1989,11,12,16
349662,347,Dhunche,Rasuwa,1055,1989,11,13,15
349663,347,Dhunche,Rasuwa,1055,1989,11,14,15
349664,347,Dhunche,Rasuwa,1055,1989,11,15,15.5
349665,347,Dhunche,Rasuwa,1055,1989,11,16,15.5
349666,347,Dhunche,Rasuwa,1055,1989,11,17,15.5
349667,347,Dhunche,Rasuwa,1055,1989,11,18,16
349668,347,Dhunche,Rasuwa,1055,1989,11,19,16
349669,347,Dhunche,Rasuwa,1055,1989,11,20,15
349670,347,Dhunche,Rasuwa,1055,1989,11,21,13
349671,347,Dhunche,Rasuwa,1055,1989,11,22,14
349672,347,Dhunche,Rasuwa,1055,1989,11,23,14
349673,347,Dhunche,Rasuwa,1055,1989,11,24,15
349674,347,Dhunche,Rasuwa,1055,1989,11,25,14
349675,347,Dhunche,Rasuwa,1055,1989,11,26,15
349676,347,Dhunche,Rasuwa,1055,1989,11,27,15
349677,347,Dhunche,Rasuwa,1055,1989,11,28,15
349678,347,Dhunche,Rasuwa,1055,1989,11,29,12
349679,347,Dhunche,Rasuwa,1055,1989,11,30,13
349680,347,Dhunche,Rasuwa,1055,1989,12,1,15
349681,347,Dhunche,Rasuwa,1055,1989,12,2,16
349682,347,Dhunche,Rasuwa,1055,1989,12,3,14
349683,347,Dhunche,Rasuwa,1055,1989,12,4,15
349684,347,Dhunche,Rasuwa,1055,1989,12,5,15
349685,347,Dhunche,Rasuwa,1055,1989,12,6,16
349686,347,Dhunche,Rasuwa,1055,1989,12,7,17.5
349687,347,Dhunche,Rasuwa,1055,1989,12,8,15.5
349688,347,Dhunche,Rasuwa,1055,1989,12,9,14
349689,347,Dhunche,Rasuwa,1055,1989,12,10,13
349690,347,Dhunche,Rasuwa,1055,1989,12,11,12
349691,347,Dhunche,Rasuwa,1055,1989,12,12,11
349692,347,Dhunche,Rasuwa,1055,1989,12,13,9.5
349693,347,Dhunche,Rasuwa,1055,1989,12,14,10.6
349694,347,Dhunche,Rasuwa,1055,1989,12,15,10
349695,347,Dhunche,Rasuwa,1055,1989,12,16,24
349696,347,Dhunche,Rasuwa,1055,1989,12,17,22
349697,347,Dhunche,Rasuwa,1055,1989,12,18,23
349698,347,Dhunche,Rasuwa,1055,1989,12,19,21.5
349699,347,Dhunche,Rasuwa,1055,1989,12,20,19.5
349700,347,Dhunche,Rasuwa,1055,1989,12,21,18.5
349701,347,Dhunche,Rasuwa,1055,1989,12,22,19.5
349702,347,Dhunche,Rasuwa,1055,1989,12,23,21.5
349703,347,Dhunche,Rasuwa,1055,1989,12,24,20
349704,347,Dhunche,Rasuwa,1055,1989,12,25,20.5
349705,347,Dhunche,Rasuwa,1055,1989,12,26,0
349706,347,Dhunche,Rasuwa,1055,1989,12,27,0
349707,347,Dhunche,Rasuwa,1055,1989,12,28,14.5
349708,347,Dhunche,Rasuwa,1055,1989,12,29,16
349709,347,Dhunche,Rasuwa,1055,1989,12,30,16.5
349710,347,Dhunche,Rasuwa,1055,1989,12,31,16
349711,347,Dhunche,Rasuwa,1055,1990,1,1,16
349712,347,Dhunche,Rasuwa,1055,1990,1,2,16
349713,347,Dhunche,Rasuwa,1055,1990,1,3,0
349714,347,Dhunche,Rasuwa,1055,1990,1,4,16
349715,347,Dhunche,Rasuwa,1055,1990,1,5,16
349716,347,Dhunche,Rasuwa,1055,1990,1,6,16
349717,347,Dhunche,Rasuwa,1055,1990,1,7,15
349718,347,Dhunche,Rasuwa,1055,1990,1,8,15
349719,347,Dhunche,Rasuwa,1055,1990,1,9,16
349720,347,Dhunche,Rasuwa,1055,1990,1,10,14
349721,347,Dhunche,Rasuwa,1055,1990,1,11,15
349722,347,Dhunche,Rasuwa,1055,1990,1,12,15
349723,347,Dhunche,Rasuwa,1055,1990,1,13,0
349724,347,Dhunche,Rasuwa,1055,1990,1,14,14
349725,347,Dhunche,Rasuwa,1055,1990,1,15,15
349726,347,Dhunche,Rasuwa,1055,1990,1,16,16
349727,347,Dhunche,Rasuwa,1055,1990,1,17,14
349728,347,Dhunche,Rasuwa,1055,1990,1,18,15
349729,347,Dhunche,Rasuwa,1055,1990,1,19,14
349730,347,Dhunche,Rasuwa,1055,1990,1,20,14
349731,347,Dhunche,Rasuwa,1055,1990,1,21,15
349732,347,Dhunche,Rasuwa,1055,1990,1,22,15
349733,347,Dhunche,Rasuwa,1055,1990,1,23,14
349734,347,Dhunche,Rasuwa,1055,1990,1,24,14.5
349735,347,Dhunche,Rasuwa,1055,1990,1,25,15.5
349736,347,Dhunche,Rasuwa,1055,1990,1,26,15
349737,347,Dhunche,Rasuwa,1055,1990,1,27,13
349738,347,Dhunche,Rasuwa,1055,1990,1,28,15
349739,347,Dhunche,Rasuwa,1055,1990,1,29,16.5
349740,347,Dhunche,Rasuwa,1055,1990,1,30,17.5
349741,347,Dhunche,Rasuwa,1055,1990,1,31,17.5
349742,347,Dhunche,Rasuwa,1055,1990,2,1,18
349743,347,Dhunche,Rasuwa,1055,1990,2,2,20
349744,347,Dhunche,Rasuwa,1055,1990,2,3,18
349745,347,Dhunche,Rasuwa,1055,1990,2,4,17
349746,347,Dhunche,Rasuwa,1055,1990,2,5,19
349747,347,Dhunche,Rasuwa,1055,1990,2,6,18
349748,347,Dhunche,Rasuwa,1055,1990,2,7,18
349749,347,Dhunche,Rasuwa,1055,1990,2,8,20
349750,347,Dhunche,Rasuwa,1055,1990,2,9,16
349751,347,Dhunche,Rasuwa,1055,1990,2,10,16
349752,347,Dhunche,Rasuwa,1055,1990,2,11,18
349753,347,Dhunche,Rasuwa,1055,1990,2,12,19
349754,347,Dhunche,Rasuwa,1055,1990,2,13,19
349755,347,Dhunche,Rasuwa,1055,1990,2,14,20
349756,347,Dhunche,Rasuwa,1055,1990,2,15,18.5
349757,347,Dhunche,Rasuwa,1055,1990,2,16,18
349758,347,Dhunche,Rasuwa,1055,1990,2,17,20
349759,347,Dhunche,Rasuwa,1055,1990,2,18,18
349760,347,Dhunche,Rasuwa,1055,1990,2,19,19.5
349761,347,Dhunche,Rasuwa,1055,1990,2,20,20
349762,347,Dhunche,Rasuwa,1055,1990,2,21,19.5
349763,347,Dhunche,Rasuwa,1055,1990,2,22,18
349764,347,Dhunche,Rasuwa,1055,1990,2,23,18
349765,347,Dhunche,Rasuwa,1055,1990,2,24,20
349766,347,Dhunche,Rasuwa,1055,1990,2,25,20
349767,347,Dhunche,Rasuwa,1055,1990,2,26,21
349768,347,Dhunche,Rasuwa,1055,1990,2,27,18
349769,347,Dhunche,Rasuwa,1055,1990,2,28,20
349770,347,Dhunche,Rasuwa,1055,1990,3,1,19
349771,347,Dhunche,Rasuwa,1055,1990,3,2,20
349772,347,Dhunche,Rasuwa,1055,1990,3,3,19.5
349773,347,Dhunche,Rasuwa,1055,1990,3,4,18.5
349774,347,Dhunche,Rasuwa,1055,1990,3,5,20
349775,347,Dhunche,Rasuwa,1055,1990,3,6,19
349776,347,Dhunche,Rasuwa,1055,1990,3,7,20
349777,347,Dhunche,Rasuwa,1055,1990,3,8,18
349778,347,Dhunche,Rasuwa,1055,1990,3,9,19.5
349779,347,Dhunche,Rasuwa,1055,1990,3,10,19
349780,347,Dhunche,Rasuwa,1055,1990,3,11,20
349781,347,Dhunche,Rasuwa,1055,1990,3,12,19
349782,347,Dhunche,Rasuwa,1055,1990,3,13,19
349783,347,Dhunche,Rasuwa,1055,1990,3,14,20
349784,347,Dhunche,Rasuwa,1055,1990,3,15,19.5
349785,347,Dhunche,Rasuwa,1055,1990,3,16,20.5
349786,347,Dhunche,Rasuwa,1055,1990,3,17,19
349787,347,Dhunche,Rasuwa,1055,1990,3,18,18
349788,347,Dhunche,Rasuwa,1055,1990,3,19,18
349789,347,Dhunche,Rasuwa,1055,1990,3,20,19
349790,347,Dhunche,Rasuwa,1055,1990,3,21,19
349791,347,Dhunche,Rasuwa,1055,1990,3,22,17
349792,347,Dhunche,Rasuwa,1055,1990,3,23,17.5
349793,347,Dhunche,Rasuwa,1055,1990,3,24,18.5
349794,347,Dhunche,Rasuwa,1055,1990,3,25,19.5
349795,347,Dhunche,Rasuwa,1055,1990,3,26,18
349796,347,Dhunche,Rasuwa,1055,1990,3,27,17.5
349797,347,Dhunche,Rasuwa,1055,1990,3,28,18
349798,347,Dhunche,Rasuwa,1055,1990,3,29,20
349799,347,Dhunche,Rasuwa,1055,1990,3,30,18
349800,347,Dhunche,Rasuwa,1055,1990,3,31,18
349801,347,Dhunche,Rasuwa,1055,1990,4,1,19
349802,347,Dhunche,Rasuwa,1055,1990,4,2,19
349803,347,Dhunche,Rasuwa,1055,1990,4,3,17
