OBJECTID,gsid,formal_name,district,station_id,year,month,days,mintemp
349127,347,Dhunche,Rasuwa,1055,1989,1,1,0
349128,347,Dhunche,Rasuwa,1055,1989,1,2,0
349129,347,Dhunche,Rasuwa,1055,1989,1,3,0
349130,347,Dhunche,Rasuwa,1055,1989,1,4,0
349131,347,Dhunche,Rasuwa,1055,1989,1,5,0
349132,347,Dhunche,Rasuwa,1055,1989,1,6,0
349133,347,Dhunche,Rasuwa,1055,1989,1,7,0
349134,347,Dhunche,Rasuwa,1055,1989,1,8,0
349135,347,Dhunche,Rasuwa,1055,1989,1,9,0
349136,347,Dhunche,Rasuwa,1055,1989,1,10,0
349137,347,Dhunche,Rasuwa,1055,1989,1,11,0
349138,347,Dhunche,Rasuwa,1055,1989,1,12,0
349139,347,Dhunche,Rasuwa,1055,1989,1,13,0
349140,347,Dhunche,Rasuwa,1055,1989,1,14,0
349141,347,Dhunche,Rasuwa,1055,1989,1,15,0
349142,347,Dhunche,Rasuwa,1055,1989,1,16,0
349143,347,Dhunche,Rasuwa,1055,1989,1,17,0
349144,347,Dhunche,Rasuwa,1055,1989,1,18,0
349145,347,Dhunche,Rasuwa,1055,1989,1,19,0
349146,347,Dhunche,Rasuwa,1055,1989,1,20,0
349147,347,Dhunche,Rasuwa,1055,1989,1,21,0
349148,347,Dhunche,Rasuwa,1055,1989,1,22,0
349149,347,Dhunche,Rasuwa,1055,1989,1,23,0
349150,347,Dhunche,Rasuwa,1055,1989,1,24,0
349151,347,Dhunche,Rasuwa,1055,1989,1,25,0
349152,347,Dhunche,Rasuwa,1055,1989,1,26,0
349153,347,Dhunche,Rasuwa,1055,1989,1,27,0
349154,347,Dhunche,Rasuwa,1055,1989,1,28,0
349155,347,Dhunche,Rasuwa,1055,1989,1,29,0
349156,347,Dhunche,Rasuwa,1055,1989,1,30,0
349157,347,Dhunche,Rasuwa,1055,1989,1,31,0
349158,347,Dhunche,Rasuwa,1055,1989,2,1,0
349159,347,Dhunche,Rasuwa,1055,1989,2,2,0
349160,347,Dhunche,Rasuwa,1055,1989,2,3,0
349161,347,Dhunche,Rasuwa,1055,1989,2,4,0
349162,347,Dhunche,Rasuwa,1055,1989,2,5,0
349163,347,Dhunche,Rasuwa,1055,1989,2,6,0
349164,347,Dhunche,Rasuwa,1055,1989,2,7,0
349165,347,Dhunche,Rasuwa,1055,1989,2,8,0
349166,347,Dhunche,Rasuwa,1055,1989,2,9,0
349167,347,Dhunche,Rasuwa,1055,1989,2,10,0
349168,347,Dhunche,Rasuwa,1055,1989,2,11,0
349169,347,Dhunche,Rasuwa,1055,1989,2,12,0
349170,347,Dhunche,Rasuwa,1055,1989,2,13,0
349171,347,Dhunche,Rasuwa,1055,1989,2,14,0
349172,347,Dhunche,Rasuwa,1055,1989,2,15,0
349173,347,Dhunche,Rasuwa,1055,1989,2,16,0
349174,347,Dhunche,Rasuwa,1055,1989,2,17,0
349175,347,Dhunche,Rasuwa,1055,1989,2,18,0
349176,347,Dhunche,Rasuwa,1055,1989,2,19,0
349177,347,Dhunche,Rasuwa,1055,1989,2,20,0
349178,347,Dhunche,Rasuwa,1055,1989,2,21,0
349179,347,Dhunche,Rasuwa,1055,1989,2,22,0
349180,347,Dhunche,Rasuwa,1055,1989,2,23,0
349181,347,Dhunche,Rasuwa,1055,1989,2,24,0
349182,347,Dhunche,Rasuwa,1055,1989,2,25,0
349183,347,Dhunche,Rasuwa,1055,1989,2,26,0
349184,347,Dhunche,Rasuwa,1055,1989,2,27,0
349185,347,Dhunche,Rasuwa,1055,1989,2,28,0
349186,347,Dhunche,Rasuwa,1055,1989,3,1,0
349187,347,Dhunche,Rasuwa,1055,1989,3,2,0
349188,347,Dhunche,Rasuwa,1055,1989,3,3,0
349189,347,Dhunche,Rasuwa,1055,1989,3,4,0
349190,347,Dhunche,Rasuwa,1055,1989,3,5,0
349191,347,Dhunche,Rasuwa,1055,1989,3,6,0
349192,347,Dhunche,Rasuwa,1055,1989,3,7,0
349193,347,Dhunche,Rasuwa,1055,1989,3,8,0
349194,347,Dhunche,Rasuwa,1055,1989,3,9,0
349195,347,Dhunche,Rasuwa,1055,1989,3,10,0
349196,347,Dhunche,Rasuwa,1055,1989,3,11,0
349197,347,Dhunche,Rasuwa,1055,1989,3,12,0
349198,347,Dhunche,Rasuwa,1055,1989,3,13,0
349199,347,Dhunche,Rasuwa,1055,1989,3,14,0
349200,347,Dhunche,Rasuwa,1055,1989,3,15,0
349201,347,Dhunche,Rasuwa,1055,1989,3,16,0
349202,347,Dhunche,Rasuwa,1055,1989,3,17,0
349203,347,Dhunche,Rasuwa,1055,1989,3,18,0
349204,347,Dhunche,Rasuwa,1055,1989,3,19,0
349205,347,Dhunche,Rasuwa,1055,1989,3,20,0
349206,347,Dhunche,Rasuwa,1055,1989,3,21,0
349207,347,Dhunche,Rasuwa,1055,1989,3,22,0
349208,347,Dhunche,Rasuwa,1055,1989,3,23,0
349209,347,Dhunche,Rasuwa,1055,1989,3,24,0
349210,347,Dhunche,Rasuwa,1055,1989,3,25,0
349211,347,Dhunche,Rasuwa,1055,1989,3,26,0
349212,347,Dhunche,Rasuwa,1055,1989,3,27,0
349213,347,Dhunche,Rasuwa,1055,1989,3,28,0
349214,347,Dhunche,Rasuwa,1055,1989,3,29,0
349215,347,Dhunche,Rasuwa,1055,1989,3,30,0
349216,347,Dhunche,Rasuwa,1055,1989,3,31,0
349217,347,Dhunche,Rasuwa,1055,1989,4,1,0
349218,347,Dhunche,Rasuwa,1055,1989,4,2,0
349219,347,Dhunche,Rasuwa,1055,1989,4,3,0
349220,347,Dhunche,Rasuwa,1055,1989,4,4,0
349221,347,Dhunche,Rasuwa,1055,1989,4,5,0
349222,347,Dhunche,Rasuwa,1055,1989,4,6,0
349223,347,Dhunche,Rasuwa,1055,1989,4,7,0
349224,347,Dhunche,Rasuwa,1055,1989,4,8,0
349225,347,Dhunche,Rasuwa,1055,1989,4,9,0
349226,347,Dhunche,Rasuwa,1055,1989,4,10,0
349227,347,Dhunche,Rasuwa,1055,1989,4,11,0
349228,347,Dhunche,Rasuwa,1055,1989,4,12,0
349229,347,Dhunche,Rasuwa,1055,1989,4,13,0
349230,347,Dhunche,Rasuwa,1055,1989,4,14,0
349231,347,Dhunche,Rasuwa,1055,1989,4,15,0
349232,347,Dhunche,Rasuwa,1055,1989,4,16,0
349233,347,Dhunche,Rasuwa,1055,1989,4,17,0
349234,347,Dhunche,Rasuwa,1055,1989,4,18,0
349235,347,Dhunche,Rasuwa,1055,1989,4,19,0
349236,347,Dhunche,Rasuwa,1055,1989,4,20,0
349237,347,Dhunche,Rasuwa,1055,1989,4,21,0
349238,347,Dhunche,Rasuwa,1055,1989,4,22,0
349239,347,Dhunche,Rasuwa,1055,1989,4,23,0
349240,347,Dhunche,Rasuwa,1055,1989,4,24,0
349241,347,Dhunche,Rasuwa,1055,1989,4,25,0
349242,347,Dhunche,Rasuwa,1055,1989,4,26,0
349243,347,Dhunche,Rasuwa,1055,1989,4,27,0
349244,347,Dhunche,Rasuwa,1055,1989,4,28,0
349245,347,Dhunche,Rasuwa,1055,1989,4,29,0
349246,347,Dhunche,Rasuwa,1055,1989,4,30,0
349247,347,Dhunche,Rasuwa,1055,1989,5,1,0
349248,347,Dhunche,Rasuwa,1055,1989,5,2,0
349249,347,Dhunche,Rasuwa,1055,1989,5,3,0
349250,347,Dhunche,Rasuwa,1055,1989,5,4,15
349251,347,Dhunche,Rasuwa,1055,1989,5,5,14
349252,347,Dhunche,Rasuwa,1055,1989,5,6,16
349253,347,Dhunche,Rasuwa,1055,1989,5,7,15.5
349254,347,Dhunche,Rasuwa,1055,1989,5,8,15.5
349255,347,Dhunche,Rasuwa,1055,1989,5,9,14
349256,347,Dhunche,Rasuwa,1055,1989,5,10,14.5
349257,347,Dhunche,Rasuwa,1055,1989,5,11,14
349258,347,Dhunche,Rasuwa,1055,1989,5,12,15
349259,347,Dhunche,Rasuwa,1055,1989,5,13,0
349260,347,Dhunche,Rasuwa,1055,1989,5,14,11
349261,347,Dhunche,Rasuwa,1055,1989,5,15,10.5
349262,347,Dhunche,Rasuwa,1055,1989,5,16,15
349263,347,Dhunche,Rasuwa,1055,1989,5,17,15
349264,347,Dhunche,Rasuwa,1055,1989,5,18,16
349265,347,Dhunche,Rasuwa,1055,1989,5,19,0
349266,347,Dhunche,Rasuwa,1055,1989,5,20,10.5
349267,347,Dhunche,Rasuwa,1055,1989,5,21,15.5
349268,347,Dhunche,Rasuwa,1055,1989,5,22,15.5
349269,347,Dhunche,Rasuwa,1055,1989,5,23,15.5
349270,347,Dhunche,Rasuwa,1055,1989,5,24,16
349271,347,Dhunche,Rasuwa,1055,1989,5,25,15.5
349272,347,Dhunche,Rasuwa,1055,1989,5,26,14.5
349273,347,Dhunche,Rasuwa,1055,1989,5,27,14
349274,347,Dhunche,Rasuwa,1055,1989,5,28,14.5
349275,347,Dhunche,Rasuwa,1055,1989,5,29,13
349276,347,Dhunche,Rasuwa,1055,1989,5,30,13
349277,347,Dhunche,Rasuwa,1055,1989,5,31,13.5
349278,347,Dhunche,Rasuwa,1055,1989,6,1,14
349279,347,Dhunche,Rasuwa,1055,1989,6,2,14
349280,347,Dhunche,Rasuwa,1055,1989,6,3,15
349281,347,Dhunche,Rasuwa,1055,1989,6,4,15
349282,347,Dhunche,Rasuwa,1055,1989,6,5,14
349283,347,Dhunche,Rasuwa,1055,1989,6,6,13
349284,347,Dhunche,Rasuwa,1055,1989,6,7,15
349285,347,Dhunche,Rasuwa,1055,1989,6,8,15
349286,347,Dhunche,Rasuwa,1055,1989,6,9,16
349287,347,Dhunche,Rasuwa,1055,1989,6,10,17
349288,347,Dhunche,Rasuwa,1055,1989,6,11,16
349289,347,Dhunche,Rasuwa,1055,1989,6,12,15.6
349290,347,Dhunche,Rasuwa,1055,1989,6,13,15.2
349291,347,Dhunche,Rasuwa,1055,1989,6,14,0
349292,347,Dhunche,Rasuwa,1055,1989,6,15,16
349293,347,Dhunche,Rasuwa,1055,1989,6,16,11
349294,347,Dhunche,Rasuwa,1055,1989,6,17,15
349295,347,Dhunche,Rasuwa,1055,1989,6,18,16
349296,347,Dhunche,Rasuwa,1055,1989,6,19,15
349297,347,Dhunche,Rasuwa,1055,1989,6,20,15
349298,347,Dhunche,Rasuwa,1055,1989,6,21,14.5
349299,347,Dhunche,Rasuwa,1055,1989,6,22,16
349300,347,Dhunche,Rasuwa,1055,1989,6,23,16.2
349301,347,Dhunche,Rasuwa,1055,1989,6,24,16.5
349302,347,Dhunche,Rasuwa,1055,1989,6,25,16.5
349303,347,Dhunche,Rasuwa,1055,1989,6,26,16.5
349304,347,Dhunche,Rasuwa,1055,1989,6,27,16
349305,347,Dhunche,Rasuwa,1055,1989,6,28,18
349306,347,Dhunche,Rasuwa,1055,1989,6,29,15.5
349307,347,Dhunche,Rasuwa,1055,1989,6,30,16.5
349308,347,Dhunche,Rasuwa,1055,1989,7,1,16
349309,347,Dhunche,Rasuwa,1055,1989,7,2,16
349310,347,Dhunche,Rasuwa,1055,1989,7,3,15
349311,347,Dhunche,Rasuwa,1055,1989,7,4,16
349312,347,Dhunche,Rasuwa,1055,1989,7,5,16.5
349313,347,Dhunche,Rasuwa,1055,1989,7,6,16
349314,347,Dhunche,Rasuwa,1055,1989,7,7,16
349315,347,Dhunche,Rasuwa,1055,1989,7,8,16.5
349316,347,Dhunche,Rasuwa,1055,1989,7,9,16
349317,347,Dhunche,Rasuwa,1055,1989,7,10,17
349318,347,Dhunche,Rasuwa,1055,1989,7,11,17
349319,347,Dhunche,Rasuwa,1055,1989,7,12,17
349320,347,Dhunche,Rasuwa,1055,1989,7,13,16.5
349321,347,Dhunche,Rasuwa,1055,1989,7,14,16
349322,347,Dhunche,Rasuwa,1055,1989,7,15,15.5
349323,347,Dhunche,Rasuwa,1055,1989,7,16,15.5
349324,347,Dhunche,Rasuwa,1055,1989,7,17,16
349325,347,Dhunche,Rasuwa,1055,1989,7,18,16.5
349326,347,Dhunche,Rasuwa,1055,1989,7,19,16.5
349327,347,Dhunche,Rasuwa,1055,1989,7,20,17
349328,347,Dhunche,Rasuwa,1055,1989,7,21,17.5
349329,347,Dhunche,Rasuwa,1055,1989,7,22,17.5
349330,347,Dhunche,Rasuwa,1055,1989,7,23,17.5
349331,347,Dhunche,Rasuwa,1055,1989,7,24,17
349332,347,Dhunche,Rasuwa,1055,1989,7,25,17
349333,347,Dhunche,Rasuwa,1055,1989,7,26,16
349334,347,Dhunche,Rasuwa,1055,1989,7,27,15.2
349335,347,Dhunche,Rasuwa,1055,1989,7,28,17
349336,347,Dhunche,Rasuwa,1055,1989,7,29,16.2
349337,347,Dhunche,Rasuwa,1055,1989,7,30,0
349338,347,Dhunche,Rasuwa,1055,1989,7,31,15
349339,347,Dhunche,Rasuwa,1055,1989,8,1,15
349340,347,Dhunche,Rasuwa,1055,1989,8,2,14.5
349341,347,Dhunche,Rasuwa,1055,1989,8,3,16
349342,347,Dhunche,Rasuwa,1055,1989,8,4,15.5
349343,347,Dhunche,Rasuwa,1055,1989,8,5,15
349344,347,Dhunche,Rasuwa,1055,1989,8,6,16
349345,347,Dhunche,Rasuwa,1055,1989,8,7,16
349346,347,Dhunche,Rasuwa,1055,1989,8,8,16
349347,347,Dhunche,Rasuwa,1055,1989,8,9,15
349348,347,Dhunche,Rasuwa,1055,1989,8,10,16
349349,347,Dhunche,Rasuwa,1055,1989,8,11,16
349350,347,Dhunche,Rasuwa,1055,1989,8,12,16
349351,347,Dhunche,Rasuwa,1055,1989,8,13,16
349352,347,Dhunche,Rasuwa,1055,1989,8,14,16.5
349353,347,Dhunche,Rasuwa,1055,1989,8,15,16
349354,347,Dhunche,Rasuwa,1055,1989,8,16,16
349355,347,Dhunche,Rasuwa,1055,1989,8,17,16
349356,347,Dhunche,Rasuwa,1055,1989,8,18,16
349357,347,Dhunche,Rasuwa,1055,1989,8,19,16.2
349358,347,Dhunche,Rasuwa,1055,1989,8,20,16
349359,347,Dhunche,Rasuwa,1055,1989,8,21,15.5
349360,347,Dhunche,Rasuwa,1055,1989,8,22,15.5
349361,347,Dhunche,Rasuwa,1055,1989,8,23,16
349362,347,Dhunche,Rasuwa,1055,1989,8,24,16.5
349363,347,Dhunche,Rasuwa,1055,1989,8,25,15.5
349364,347,Dhunche,Rasuwa,1055,1989,8,26,16
349365,347,Dhunche,Rasuwa,1055,1989,8,27,15.5
349366,347,Dhunche,Rasuwa,1055,1989,8,28,16
349367,347,Dhunche,Rasuwa,1055,1989,8,29,0
349368,347,Dhunche,Rasuwa,1055,1989,8,30,0
349369,347,Dhunche,Rasuwa,1055,1989,8,31,0
349370,347,Dhunche,Rasuwa,1055,1989,9,1,0
349371,347,Dhunche,Rasuwa,1055,1989,9,2,0
349372,347,Dhunche,Rasuwa,1055,1989,9,3,0
349373,347,Dhunche,Rasuwa,1055,1989,9,4,0
349374,347,Dhunche,Rasuwa,1055,1989,9,5,0
349375,347,Dhunche,Rasuwa,1055,1989,9,6,0
349376,347,Dhunche,Rasuwa,1055,1989,9,7,0
349377,347,Dhunche,Rasuwa,1055,1989,9,8,0
349378,347,Dhunche,Rasuwa,1055,1989,9,9,0
349379,347,Dhunche,Rasuwa,1055,1989,9,10,0
349380,347,Dhunche,Rasuwa,1055,1989,9,11,0
349381,347,Dhunche,Rasuwa,1055,1989,9,12,0
349382,347,Dhunche,Rasuwa,1055,1989,9,13,0
349383,347,Dhunche,Rasuwa,1055,1989,9,14,0
349384,347,Dhunche,Rasuwa,1055,1989,9,15,0
349385,347,Dhunche,Rasuwa,1055,1989,9,16,0
349386,347,Dhunche,Rasuwa,1055,1989,9,17,0
349387,347,Dhunche,Rasuwa,1055,1989,9,18,0
349388,347,Dhunche,Rasuwa,1055,1989,9,19,0
349389,347,Dhunche,Rasuwa,1055,1989,9,20,0
349390,347,Dhunche,Rasuwa,1055,1989,9,21,0
349391,347,Dhunche,Rasuwa,1055,1989,9,22,0
349392,347,Dhunche,Rasuwa,1055,1989,9,23,0
349393,347,Dhunche,Rasuwa,1055,1989,9,24,0
349394,347,Dhunche,Rasuwa,1055,1989,9,25,14
349395,347,Dhunche,Rasuwa,1055,1989,9,26,14.5
349396,347,Dhunche,Rasuwa,1055,1989,9,27,14
349397,347,Dhunche,Rasuwa,1055,1989,9,28,15
349398,347,Dhunche,Rasuwa,1055,1989,9,29,14
349399,347,Dhunche,Rasuwa,1055,1989,9,30,13.5
349400,347,Dhunche,Rasuwa,1055,1989,10,1,14
349401,347,Dhunche,Rasuwa,1055,1989,10,2,14
349402,347,Dhunche,Rasuwa,1055,1989,10,3,14
349403,347,Dhunche,Rasuwa,1055,1989,10,4,13.5
349404,347,Dhunche,Rasuwa,1055,1989,10,5,14
349405,347,Dhunche,Rasuwa,1055,1989,10,6,13
349406,347,Dhunche,Rasuwa,1055,1989,10,7,13
349407,347,Dhunche,Rasuwa,1055,1989,10,8,12
349408,347,Dhunche,Rasuwa,1055,1989,10,9,12
349409,347,Dhunche,Rasuwa,1055,1989,10,10,12
349410,347,Dhunche,Rasuwa,1055,1989,10,11,11
349411,347,Dhunche,Rasuwa,1055,1989,10,12,12.5
349412,347,Dhunche,Rasuwa,1055,1989,10,13,14
349413,347,Dhunche,Rasuwa,1055,1989,10,14,13
349414,347,Dhunche,Rasuwa,1055,1989,10,15,13.5
349415,347,Dhunche,Rasuwa,1055,1989,10,16,13.5
349416,347,Dhunche,Rasuwa,1055,1989,10,17,13
349417,347,Dhunche,Rasuwa,1055,1989,10,18,11
349418,347,Dhunche,Rasuwa,1055,1989,10,19,10.5
349419,347,Dhunche,Rasuwa,1055,1989,10,20,10
349420,347,Dhunche,Rasuwa,1055,1989,10,21,8.5
349421,347,Dhunche,Rasuwa,1055,1989,10,22,10
349422,347,Dhunche,Rasuwa,1055,1989,10,23,10
349423,347,Dhunche,Rasuwa,1055,1989,10,24,10
349424,347,Dhunche,Rasuwa,1055,1989,10,25,11
349425,347,Dhunche,Rasuwa,1055,1989,10,26,10
349426,347,Dhunche,Rasuwa,1055,1989,10,27,10
349427,347,Dhunche,Rasuwa,1055,1989,10,28,1.1
349428,347,Dhunche,Rasuwa,1055,1989,10,29,7.5
349429,347,Dhunche,Rasuwa,1055,1989,10,30,9
349430,347,Dhunche,Rasuwa,1055,1989,10,31,10
349431,347,Dhunche,Rasuwa,1055,1989,11,1,9
349432,347,Dhunche,Rasuwa,1055,1989,11,2,8
349433,347,Dhunche,Rasuwa,1055,1989,11,3,7
349434,347,Dhunche,Rasuwa,1055,1989,11,4,8
349435,347,Dhunche,Rasuwa,1055,1989,11,5,7.5
349436,347,Dhunche,Rasuwa,1055,1989,11,6,7
349437,347,Dhunche,Rasuwa,1055,1989,11,7,6.5
349438,347,Dhunche,Rasuwa,1055,1989,11,8,6.2
349439,347,Dhunche,Rasuwa,1055,1989,11,9,6
349440,347,Dhunche,Rasuwa,1055,1989,11,10,7
349441,347,Dhunche,Rasuwa,1055,1989,11,11,7
349442,347,Dhunche,Rasuwa,1055,1989,11,12,7
349443,347,Dhunche,Rasuwa,1055,1989,11,13,6.2
349444,347,Dhunche,Rasuwa,1055,1989,11,14,5
349445,347,Dhunche,Rasuwa,1055,1989,11,15,0
349446,347,Dhunche,Rasuwa,1055,1989,11,16,7
349447,347,Dhunche,Rasuwa,1055,1989,11,17,6.5
349448,347,Dhunche,Rasuwa,1055,1989,11,18,7
349449,347,Dhunche,Rasuwa,1055,1989,11,19,7.5
349450,347,Dhunche,Rasuwa,1055,1989,11,20,6
349451,347,Dhunche,Rasuwa,1055,1989,11,21,6
349452,347,Dhunche,Rasuwa,1055,1989,11,22,6
349453,347,Dhunche,Rasuwa,1055,1989,11,23,6
349454,347,Dhunche,Rasuwa,1055,1989,11,24,6
349455,347,Dhunche,Rasuwa,1055,1989,11,25,7
349456,347,Dhunche,Rasuwa,1055,1989,11,26,6
349457,347,Dhunche,Rasuwa,1055,1989,11,27,6
349458,347,Dhunche,Rasuwa,1055,1989,11,28,6
349459,347,Dhunche,Rasuwa,1055,1989,11,29,-3
349460,347,Dhunche,Rasuwa,1055,1989,11,30,-0.4
349461,347,Dhunche,Rasuwa,1055,1989,12,1,6
349462,347,Dhunche,Rasuwa,1055,1989,12,2,6
349463,347,Dhunche,Rasuwa,1055,1989,12,3,6
349464,347,Dhunche,Rasuwa,1055,1989,12,4,-4.5
349465,347,Dhunche,Rasuwa,1055,1989,12,5,-4.5
349466,347,Dhunche,Rasuwa,1055,1989,12,6,6.5
349467,347,Dhunche,Rasuwa,1055,1989,12,7,0
349468,347,Dhunche,Rasuwa,1055,1989,12,8,7
349469,347,Dhunche,Rasuwa,1055,1989,12,9,5.5
349470,347,Dhunche,Rasuwa,1055,1989,12,10,-4
349471,347,Dhunche,Rasuwa,1055,1989,12,11,-3
349472,347,Dhunche,Rasuwa,1055,1989,12,12,-4
349473,347,Dhunche,Rasuwa,1055,1989,12,13,-4.5
349474,347,Dhunche,Rasuwa,1055,1989,12,14,-1.5
349475,347,Dhunche,Rasuwa,1055,1989,12,15,-2.5
349476,347,Dhunche,Rasuwa,1055,1989,12,16,16
349477,347,Dhunche,Rasuwa,1055,1989,12,17,11
349478,347,Dhunche,Rasuwa,1055,1989,12,18,10.5
349479,347,Dhunche,Rasuwa,1055,1989,12,19,14
349480,347,Dhunche,Rasuwa,1055,1989,12,20,12
349481,347,Dhunche,Rasuwa,1055,1989,12,21,10.5
349482,347,Dhunche,Rasuwa,1055,1989,12,22,10
349483,347,Dhunche,Rasuwa,1055,1989,12,23,10
349484,347,Dhunche,Rasuwa,1055,1989,12,24,11.5
349485,347,Dhunche,Rasuwa,1055,1989,12,25,10
349486,347,Dhunche,Rasuwa,1055,1989,12,26,8.5
349487,347,Dhunche,Rasuwa,1055,1989,12,27,12
349488,347,Dhunche,Rasuwa,1055,1989,12,28,10
349489,347,Dhunche,Rasuwa,1055,1989,12,29,10.5
349490,347,Dhunche,Rasuwa,1055,1989,12,30,10.5
349491,347,Dhunche,Rasuwa,1055,1989,12,31,10
349492,347,Dhunche,Rasuwa,1055,1990,1,1,10
349493,347,Dhunche,Rasuwa,1055,1990,1,2,10
349494,347,Dhunche,Rasuwa,1055,1990,1,3,10
349495,347,Dhunche,Rasuwa,1055,1990,1,4,10
349496,347,Dhunche,Rasuwa,1055,1990,1,5,10
349497,347,Dhunche,Rasuwa,1055,1990,1,6,0
349498,347,Dhunche,Rasuwa,1055,1990,1,7,10
349499,347,Dhunche,Rasuwa,1055,1990,1,8,0
349500,347,Dhunche,Rasuwa,1055,1990,1,9,10.5
349501,347,Dhunche,Rasuwa,1055,1990,1,10,10
349502,347,Dhunche,Rasuwa,1055,1990,1,11,10
349503,347,Dhunche,Rasuwa,1055,1990,1,12,10.5
349504,347,Dhunche,Rasuwa,1055,1990,1,13,0
349505,347,Dhunche,Rasuwa,1055,1990,1,14,10
349506,347,Dhunche,Rasuwa,1055,1990,1,15,6
349507,347,Dhunche,Rasuwa,1055,1990,1,16,8
349508,347,Dhunche,Rasuwa,1055,1990,1,17,7.5
349509,347,Dhunche,Rasuwa,1055,1990,1,18,8
349510,347,Dhunche,Rasuwa,1055,1990,1,19,8
349511,347,Dhunche,Rasuwa,1055,1990,1,20,8
349512,347,Dhunche,Rasuwa,1055,1990,1,21,6
349513,347,Dhunche,Rasuwa,1055,1990,1,22,6.5
349514,347,Dhunche,Rasuwa,1055,1990,1,23,7
349515,347,Dhunche,Rasuwa,1055,1990,1,24,6
349516,347,Dhunche,Rasuwa,1055,1990,1,25,7
349517,347,Dhunche,Rasuwa,1055,1990,1,26,7
349518,347,Dhunche,Rasuwa,1055,1990,1,27,7.6
349519,347,Dhunche,Rasuwa,1055,1990,1,28,7
349520,347,Dhunche,Rasuwa,1055,1990,1,29,8
349521,347,Dhunche,Rasuwa,1055,1990,1,30,10
349522,347,Dhunche,Rasuwa,1055,1990,1,31,10
349523,347,Dhunche,Rasuwa,1055,1990,2,1,10
349524,347,Dhunche,Rasuwa,1055,1990,2,2,10.5
349525,347,Dhunche,Rasuwa,1055,1990,2,3,10.5
349526,347,Dhunche,Rasuwa,1055,1990,2,4,10.5
349527,347,Dhunche,Rasuwa,1055,1990,2,5,11
349528,347,Dhunche,Rasuwa,1055,1990,2,6,8
349529,347,Dhunche,Rasuwa,1055,1990,2,7,10
349530,347,Dhunche,Rasuwa,1055,1990,2,8,11
349531,347,Dhunche,Rasuwa,1055,1990,2,9,10
349532,347,Dhunche,Rasuwa,1055,1990,2,10,10.5
349533,347,Dhunche,Rasuwa,1055,1990,2,11,10
349534,347,Dhunche,Rasuwa,1055,1990,2,12,12
349535,347,Dhunche,Rasuwa,1055,1990,2,13,11
349536,347,Dhunche,Rasuwa,1055,1990,2,14,10
349537,347,Dhunche,Rasuwa,1055,1990,2,15,11
349538,347,Dhunche,Rasuwa,1055,1990,2,16,12
349539,347,Dhunche,Rasuwa,1055,1990,2,17,11.5
349540,347,Dhunche,Rasuwa,1055,1990,2,18,11.5
349541,347,Dhunche,Rasuwa,1055,1990,2,19,13
349542,347,Dhunche,Rasuwa,1055,1990,2,20,12.5
349543,347,Dhunche,Rasuwa,1055,1990,2,21,11.5
349544,347,Dhunche,Rasuwa,1055,1990,2,22,12.5
349545,347,Dhunche,Rasuwa,1055,1990,2,23,11.5
349546,347,Dhunche,Rasuwa,1055,1990,2,24,12.5
349547,347,Dhunche,Rasuwa,1055,1990,2,25,13
349548,347,Dhunche,Rasuwa,1055,1990,2,26,12
349549,347,Dhunche,Rasuwa,1055,1990,2,27,10.5
349550,347,Dhunche,Rasuwa,1055,1990,2,28,11.5
349551,347,Dhunche,Rasuwa,1055,1990,3,1,12
349552,347,Dhunche,Rasuwa,1055,1990,3,2,12
349553,347,Dhunche,Rasuwa,1055,1990,3,3,12
349554,347,Dhunche,Rasuwa,1055,1990,3,4,11
349555,347,Dhunche,Rasuwa,1055,1990,3,5,10.5
349556,347,Dhunche,Rasuwa,1055,1990,3,6,10.5
349557,347,Dhunche,Rasuwa,1055,1990,3,7,12.5
349558,347,Dhunche,Rasuwa,1055,1990,3,8,11
349559,347,Dhunche,Rasuwa,1055,1990,3,9,12
349560,347,Dhunche,Rasuwa,1055,1990,3,10,12
349561,347,Dhunche,Rasuwa,1055,1990,3,11,11.5
349562,347,Dhunche,Rasuwa,1055,1990,3,12,12.5
349563,347,Dhunche,Rasuwa,1055,1990,3,13,12.5
349564,347,Dhunche,Rasuwa,1055,1990,3,14,12.5
349565,347,Dhunche,Rasuwa,1055,1990,3,15,13
349566,347,Dhunche,Rasuwa,1055,1990,3,16,13
349567,347,Dhunche,Rasuwa,1055,1990,3,17,11.5
349568,347,Dhunche,Rasuwa,1055,1990,3,18,10.5
349569,347,Dhunche,Rasuwa,1055,1990,3,19,12.5
349570,347,Dhunche,Rasuwa,1055,1990,3,20,11.5
349571,347,Dhunche,Rasuwa,1055,1990,3,21,10.5
349572,347,Dhunche,Rasuwa,1055,1990,3,22,10.5
349573,347,Dhunche,Rasuwa,1055,1990,3,23,10.5
349574,347,Dhunche,Rasuwa,1055,1990,3,24,11
349575,347,Dhunche,Rasuwa,1055,1990,3,25,12.5
349576,347,Dhunche,Rasuwa,1055,1990,3,26,10.5
349577,347,Dhunche,Rasuwa,1055,1990,3,27,11.5
349578,347,Dhunche,Rasuwa,1055,1990,3,28,11.5
349579,347,Dhunche,Rasuwa,1055,1990,3,29,13.5
349580,347,Dhunche,Rasuwa,1055,1990,3,30,10.5
349581,347,Dhunche,Rasuwa,1055,1990,3,31,10.5
349582,347,Dhunche,Rasuwa,1055,1990,4,1,12.5
349583,347,Dhunche,Rasuwa,1055,1990,4,2,11
