OBJECTID,gsid,formal_name,district,station_id,year,month,days,mintemp
917964,363,Paigutang,Rasuwa,1072,1990,2,19,0
917965,363,Paigutang,Rasuwa,1072,1990,2,20,0
917966,363,Paigutang,Rasuwa,1072,1990,2,21,0
917967,363,Paigutang,Rasuwa,1072,1990,2,22,0
917968,363,Paigutang,Rasuwa,1072,1990,2,23,0
917969,363,Paigutang,Rasuwa,1072,1990,2,24,0
917970,363,Paigutang,Rasuwa,1072,1990,2,25,0
917971,363,Paigutang,Rasuwa,1072,1990,2,26,0
917972,363,Paigutang,Rasuwa,1072,1990,2,27,0
917973,363,Paigutang,Rasuwa,1072,1990,2,28,0
917974,363,Paigutang,Rasuwa,1072,1990,3,1,0
917975,363,Paigutang,Rasuwa,1072,1990,3,2,0
917976,363,Paigutang,Rasuwa,1072,1990,3,3,0
917977,363,Paigutang,Rasuwa,1072,1990,3,4,0
917978,363,Paigutang,Rasuwa,1072,1990,3,5,0
917979,363,Paigutang,Rasuwa,1072,1990,3,6,0
917980,363,Paigutang,Rasuwa,1072,1990,3,7,0
917981,363,Paigutang,Rasuwa,1072,1990,3,8,0
917982,363,Paigutang,Rasuwa,1072,1990,3,9,0
917983,363,Paigutang,Rasuwa,1072,1990,3,10,0
917984,363,Paigutang,Rasuwa,1072,1990,3,11,0
917985,363,Paigutang,Rasuwa,1072,1990,3,12,0
917986,363,Paigutang,Rasuwa,1072,1990,3,13,0
917987,363,Paigutang,Rasuwa,1072,1990,3,14,0
917988,363,Paigutang,Rasuwa,1072,1990,3,15,0
917989,363,Paigutang,Rasuwa,1072,1990,3,16,0
917990,363,Paigutang,Rasuwa,1072,1990,3,17,0
917991,363,Paigutang,Rasuwa,1072,1990,3,18,0
917992,363,Paigutang,Rasuwa,1072,1990,3,19,0
917993,363,Paigutang,Rasuwa,1072,1990,3,20,0
917994,363,Paigutang,Rasuwa,1072,1990,3,21,0
917995,363,Paigutang,Rasuwa,1072,1990,3,22,0
917996,363,Paigutang,Rasuwa,1072,1990,3,23,0
917997,363,Paigutang,Rasuwa,1072,1990,3,24,0
917998,363,Paigutang,Rasuwa,1072,1990,3,25,0
917999,363,Paigutang,Rasuwa,1072,1990,3,26,0
918000,363,Paigutang,Rasuwa,1072,1990,3,27,0
918001,363,Paigutang,Rasuwa,1072,1990,3,28,0
918002,363,Paigutang,Rasuwa,1072,1990,3,29,0
918003,363,Paigutang,Rasuwa,1072,1990,3,30,0
918004,363,Paigutang,Rasuwa,1072,1990,3,31,0
918005,363,Paigutang,Rasuwa,1072,1990,4,1,0
918006,363,Paigutang,Rasuwa,1072,1990,4,2,0
918007,363,Paigutang,Rasuwa,1072,1990,4,3,0
918008,363,Paigutang,Rasuwa,1072,1990,4,4,0
918009,363,Paigutang,Rasuwa,1072,1990,4,5,0
918010,363,Paigutang,Rasuwa,1072,1990,4,6,0
918011,363,Paigutang,Rasuwa,1072,1990,4,7,0
918012,363,Paigutang,Rasuwa,1072,1990,4,8,0
918013,363,Paigutang,Rasuwa,1072,1990,4,9,0
918014,363,Paigutang,Rasuwa,1072,1990,4,10,0
918015,363,Paigutang,Rasuwa,1072,1990,4,11,0
918016,363,Paigutang,Rasuwa,1072,1990,4,12,0
918017,363,Paigutang,Rasuwa,1072,1990,4,13,0
918018,363,Paigutang,Rasuwa,1072,1990,4,14,0
918019,363,Paigutang,Rasuwa,1072,1990,4,15,0
918020,363,Paigutang,Rasuwa,1072,1990,4,16,0
918021,363,Paigutang,Rasuwa,1072,1990,4,17,0
918022,363,Paigutang,Rasuwa,1072,1990,4,18,0
918023,363,Paigutang,Rasuwa,1072,1990,4,19,0
918024,363,Paigutang,Rasuwa,1072,1990,4,20,0
918025,363,Paigutang,Rasuwa,1072,1990,4,21,0
918026,363,Paigutang,Rasuwa,1072,1990,4,22,0
918027,363,Paigutang,Rasuwa,1072,1990,4,23,0
918028,363,Paigutang,Rasuwa,1072,1990,4,24,0
918029,363,Paigutang,Rasuwa,1072,1990,4,25,0
918030,363,Paigutang,Rasuwa,1072,1990,4,26,0
918031,363,Paigutang,Rasuwa,1072,1990,4,27,0
918032,363,Paigutang,Rasuwa,1072,1990,4,28,0
918033,363,Paigutang,Rasuwa,1072,1990,4,29,0
918034,363,Paigutang,Rasuwa,1072,1990,4,30,0
918035,363,Paigutang,Rasuwa,1072,1990,5,1,0
918036,363,Paigutang,Rasuwa,1072,1990,5,2,0
918037,363,Paigutang,Rasuwa,1072,1990,5,3,0
918038,363,Paigutang,Rasuwa,1072,1990,5,4,0
918039,363,Paigutang,Rasuwa,1072,1990,5,5,0
918040,363,Paigutang,Rasuwa,1072,1990,5,6,0
918041,363,Paigutang,Rasuwa,1072,1990,5,7,0
918042,363,Paigutang,Rasuwa,1072,1990,5,8,0
918043,363,Paigutang,Rasuwa,1072,1990,5,9,0
918044,363,Paigutang,Rasuwa,1072,1990,5,10,0
918045,363,Paigutang,Rasuwa,1072,1990,5,11,0
918046,363,Paigutang,Rasuwa,1072,1990,5,12,0
918047,363,Paigutang,Rasuwa,1072,1990,5,13,0
918048,363,Paigutang,Rasuwa,1072,1990,5,14,0
918049,363,Paigutang,Rasuwa,1072,1990,5,15,0
918050,363,Paigutang,Rasuwa,1072,1990,5,16,0
918051,363,Paigutang,Rasuwa,1072,1990,5,17,0
918052,363,Paigutang,Rasuwa,1072,1990,5,18,0
918053,363,Paigutang,Rasuwa,1072,1990,5,19,0
918054,363,Paigutang,Rasuwa,1072,1990,5,20,0
918055,363,Paigutang,Rasuwa,1072,1990,5,21,0
918056,363,Paigutang,Rasuwa,1072,1990,5,22,0
918057,363,Paigutang,Rasuwa,1072,1990,5,23,0
918058,363,Paigutang,Rasuwa,1072,1990,5,24,0
918059,363,Paigutang,Rasuwa,1072,1990,5,25,0
918060,363,Paigutang,Rasuwa,1072,1990,5,26,0
918061,363,Paigutang,Rasuwa,1072,1990,5,27,0
918062,363,Paigutang,Rasuwa,1072,1990,5,28,0
918063,363,Paigutang,Rasuwa,1072,1990,5,29,0
918064,363,Paigutang,Rasuwa,1072,1990,5,30,0
918065,363,Paigutang,Rasuwa,1072,1990,5,31,0
918066,363,Paigutang,Rasuwa,1072,1990,6,1,0
918067,363,Paigutang,Rasuwa,1072,1990,6,2,0
918068,363,Paigutang,Rasuwa,1072,1990,6,3,0
918069,363,Paigutang,Rasuwa,1072,1990,6,4,0
918070,363,Paigutang,Rasuwa,1072,1990,6,5,0
918071,363,Paigutang,Rasuwa,1072,1990,6,6,0
918072,363,Paigutang,Rasuwa,1072,1990,6,7,0
918073,363,Paigutang,Rasuwa,1072,1990,6,8,0
918074,363,Paigutang,Rasuwa,1072,1990,6,9,0
918075,363,Paigutang,Rasuwa,1072,1990,6,10,0
918076,363,Paigutang,Rasuwa,1072,1990,6,11,0
918077,363,Paigutang,Rasuwa,1072,1990,6,12,0
918078,363,Paigutang,Rasuwa,1072,1990,6,13,0
918079,363,Paigutang,Rasuwa,1072,1990,6,14,0
918080,363,Paigutang,Rasuwa,1072,1990,6,15,0
918081,363,Paigutang,Rasuwa,1072,1990,6,16,0
918082,363,Paigutang,Rasuwa,1072,1990,6,17,0
918083,363,Paigutang,Rasuwa,1072,1990,6,18,0
918084,363,Paigutang,Rasuwa,1072,1990,6,19,0
918085,363,Paigutang,Rasuwa,1072,1990,6,20,0
918086,363,Paigutang,Rasuwa,1072,1990,6,21,0
918087,363,Paigutang,Rasuwa,1072,1990,6,22,0
918088,363,Paigutang,Rasuwa,1072,1990,6,23,0
918089,363,Paigutang,Rasuwa,1072,1990,6,24,0
918090,363,Paigutang,Rasuwa,1072,1990,6,25,0
918091,363,Paigutang,Rasuwa,1072,1990,6,26,0
918092,363,Paigutang,Rasuwa,1072,1990,6,27,0
918093,363,Paigutang,Rasuwa,1072,1990,6,28,0
918094,363,Paigutang,Rasuwa,1072,1990,6,29,0
918095,363,Paigutang,Rasuwa,1072,1990,6,30,0
918096,363,Paigutang,Rasuwa,1072,1990,7,1,0
918097,363,Paigutang,Rasuwa,1072,1990,7,2,0
918098,363,Paigutang,Rasuwa,1072,1990,7,3,0
918099,363,Paigutang,Rasuwa,1072,1990,7,4,0
918100,363,Paigutang,Rasuwa,1072,1990,7,5,0
918101,363,Paigutang,Rasuwa,1072,1990,7,6,0
918102,363,Paigutang,Rasuwa,1072,1990,7,7,0
918103,363,Paigutang,Rasuwa,1072,1990,7,8,0
918104,363,Paigutang,Rasuwa,1072,1990,7,9,0
918105,363,Paigutang,Rasuwa,1072,1990,7,10,0
918106,363,Paigutang,Rasuwa,1072,1990,7,11,0
918107,363,Paigutang,Rasuwa,1072,1990,7,12,0
918108,363,Paigutang,Rasuwa,1072,1990,7,13,0
918109,363,Paigutang,Rasuwa,1072,1990,7,14,0
918110,363,Paigutang,Rasuwa,1072,1990,7,15,0
918111,363,Paigutang,Rasuwa,1072,1990,7,16,0
918112,363,Paigutang,Rasuwa,1072,1990,7,17,0
918113,363,Paigutang,Rasuwa,1072,1990,7,18,0
918114,363,Paigutang,Rasuwa,1072,1990,7,19,0
918115,363,Paigutang,Rasuwa,1072,1990,7,20,0
918116,363,Paigutang,Rasuwa,1072,1990,7,21,0
918117,363,Paigutang,Rasuwa,1072,1990,7,22,0
918118,363,Paigutang,Rasuwa,1072,1990,7,23,0
918119,363,Paigutang,Rasuwa,1072,1990,7,24,0
918120,363,Paigutang,Rasuwa,1072,1990,7,25,0
918121,363,Paigutang,Rasuwa,1072,1990,7,26,0
918122,363,Paigutang,Rasuwa,1072,1990,7,27,0
918123,363,Paigutang,Rasuwa,1072,1990,7,28,0
918124,363,Paigutang,Rasuwa,1072,1990,7,29,0
918125,363,Paigutang,Rasuwa,1072,1990,7,30,0
918126,363,Paigutang,Rasuwa,1072,1990,7,31,0
918127,363,Paigutang,Rasuwa,1072,1990,8,1,0
918128,363,Paigutang,Rasuwa,1072,1990,8,2,0
918129,363,Paigutang,Rasuwa,1072,1990,8,3,0
918130,363,Paigutang,Rasuwa,1072,1990,8,4,0
918131,363,Paigutang,Rasuwa,1072,1990,8,5,0
918132,363,Paigutang,Rasuwa,1072,1990,8,6,0
918133,363,Paigutang,Rasuwa,1072,1990,8,7,0
918134,363,Paigutang,Rasuwa,1072,1990,8,8,0
918135,363,Paigutang,Rasuwa,1072,1990,8,9,0
918136,363,Paigutang,Rasuwa,1072,1990,8,10,0
918137,363,Paigutang,Rasuwa,1072,1990,8,11,0
918138,363,Paigutang,Rasuwa,1072,1990,8,12,0
918139,363,Paigutang,Rasuwa,1072,1990,8,13,0
918140,363,Paigutang,Rasuwa,1072,1990,8,14,0
918141,363,Paigutang,Rasuwa,1072,1990,8,15,0
918142,363,Paigutang,Rasuwa,1072,1990,8,16,0
918143,363,Paigutang,Rasuwa,1072,1990,8,17,0
918144,363,Paigutang,Rasuwa,1072,1990,8,18,0
918145,363,Paigutang,Rasuwa,1072,1990,8,19,0
918146,363,Paigutang,Rasuwa,1072,1990,8,20,0
918147,363,Paigutang,Rasuwa,1072,1990,8,21,0
918148,363,Paigutang,Rasuwa,1072,1990,8,22,0
918149,363,Paigutang,Rasuwa,1072,1990,8,23,0
918150,363,Paigutang,Rasuwa,1072,1990,8,24,0
918151,363,Paigutang,Rasuwa,1072,1990,8,25,0
918152,363,Paigutang,Rasuwa,1072,1990,8,26,0
918153,363,Paigutang,Rasuwa,1072,1990,8,27,0
918154,363,Paigutang,Rasuwa,1072,1990,8,28,0
918155,363,Paigutang,Rasuwa,1072,1990,8,29,0
918156,363,Paigutang,Rasuwa,1072,1990,8,30,0
918157,363,Paigutang,Rasuwa,1072,1990,8,31,0
918158,363,Paigutang,Rasuwa,1072,1990,9,1,0
918159,363,Paigutang,Rasuwa,1072,1990,9,2,0
918160,363,Paigutang,Rasuwa,1072,1990,9,3,0
918161,363,Paigutang,Rasuwa,1072,1990,9,4,0
918162,363,Paigutang,Rasuwa,1072,1990,9,5,0
918163,363,Paigutang,Rasuwa,1072,1990,9,6,0
918164,363,Paigutang,Rasuwa,1072,1990,9,7,0
918165,363,Paigutang,Rasuwa,1072,1990,9,8,0
918166,363,Paigutang,Rasuwa,1072,1990,9,9,0
918167,363,Paigutang,Rasuwa,1072,1990,9,10,0
918168,363,Paigutang,Rasuwa,1072,1990,9,11,0
918169,363,Paigutang,Rasuwa,1072,1990,9,12,0
918170,363,Paigutang,Rasuwa,1072,1990,9,13,0
918171,363,Paigutang,Rasuwa,1072,1990,9,14,5
918172,363,Paigutang,Rasuwa,1072,1990,9,15,5
918173,363,Paigutang,Rasuwa,1072,1990,9,16,5
918174,363,Paigutang,Rasuwa,1072,1990,9,17,5.5
918175,363,Paigutang,Rasuwa,1072,1990,9,18,3.5
918176,363,Paigutang,Rasuwa,1072,1990,9,19,3.7
918177,363,Paigutang,Rasuwa,1072,1990,9,20,3.5
918178,363,Paigutang,Rasuwa,1072,1990,9,21,2
918179,363,Paigutang,Rasuwa,1072,1990,9,22,3
918180,363,Paigutang,Rasuwa,1072,1990,9,23,3.5
918181,363,Paigutang,Rasuwa,1072,1990,9,24,4
918182,363,Paigutang,Rasuwa,1072,1990,9,25,2.5
918183,363,Paigutang,Rasuwa,1072,1990,9,26,3
918184,363,Paigutang,Rasuwa,1072,1990,9,27,3
918185,363,Paigutang,Rasuwa,1072,1990,9,28,1
918186,363,Paigutang,Rasuwa,1072,1990,9,29,2
918187,363,Paigutang,Rasuwa,1072,1990,9,30,1
918188,363,Paigutang,Rasuwa,1072,1990,10,1,1.5
918189,363,Paigutang,Rasuwa,1072,1990,10,2,2.5
918190,363,Paigutang,Rasuwa,1072,1990,10,3,3.5
918191,363,Paigutang,Rasuwa,1072,1990,10,4,2.5
918192,363,Paigutang,Rasuwa,1072,1990,10,5,2
918193,363,Paigutang,Rasuwa,1072,1990,10,6,3
918194,363,Paigutang,Rasuwa,1072,1990,10,7,2.5
918195,363,Paigutang,Rasuwa,1072,1990,10,8,2.5
918196,363,Paigutang,Rasuwa,1072,1990,10,9,2.5
918197,363,Paigutang,Rasuwa,1072,1990,10,10,1
918198,363,Paigutang,Rasuwa,1072,1990,10,11,0.5
918199,363,Paigutang,Rasuwa,1072,1990,10,12,0
918200,363,Paigutang,Rasuwa,1072,1990,10,13,0
918201,363,Paigutang,Rasuwa,1072,1990,10,14,-2
918202,363,Paigutang,Rasuwa,1072,1990,10,15,-3
918203,363,Paigutang,Rasuwa,1072,1990,10,16,-3
918204,363,Paigutang,Rasuwa,1072,1990,10,17,-2.5
918205,363,Paigutang,Rasuwa,1072,1990,10,18,-2.5
918206,363,Paigutang,Rasuwa,1072,1990,10,19,-2
918207,363,Paigutang,Rasuwa,1072,1990,10,20,-1
918208,363,Paigutang,Rasuwa,1072,1990,10,21,0
918209,363,Paigutang,Rasuwa,1072,1990,10,22,-1
918210,363,Paigutang,Rasuwa,1072,1990,10,23,0
918211,363,Paigutang,Rasuwa,1072,1990,10,24,-0.5
918212,363,Paigutang,Rasuwa,1072,1990,10,25,-1
918213,363,Paigutang,Rasuwa,1072,1990,10,26,-2
918214,363,Paigutang,Rasuwa,1072,1990,10,27,-2.5
918215,363,Paigutang,Rasuwa,1072,1990,10,28,-2
918216,363,Paigutang,Rasuwa,1072,1990,10,29,-3.5
918217,363,Paigutang,Rasuwa,1072,1990,10,30,-3.5
918218,363,Paigutang,Rasuwa,1072,1990,10,31,-6
918219,363,Paigutang,Rasuwa,1072,1990,11,1,-4.5
918220,363,Paigutang,Rasuwa,1072,1990,11,2,-4
918221,363,Paigutang,Rasuwa,1072,1990,11,3,0
918222,363,Paigutang,Rasuwa,1072,1990,11,4,1.5
918223,363,Paigutang,Rasuwa,1072,1990,11,5,1.5
918224,363,Paigutang,Rasuwa,1072,1990,11,6,0.5
918225,363,Paigutang,Rasuwa,1072,1990,11,7,0
918226,363,Paigutang,Rasuwa,1072,1990,11,8,-1
918227,363,Paigutang,Rasuwa,1072,1990,11,9,0
918228,363,Paigutang,Rasuwa,1072,1990,11,10,-3
918229,363,Paigutang,Rasuwa,1072,1990,11,11,-3
918230,363,Paigutang,Rasuwa,1072,1990,11,12,-3.5
918231,363,Paigutang,Rasuwa,1072,1990,11,13,-2
918232,363,Paigutang,Rasuwa,1072,1990,11,14,1.5
918233,363,Paigutang,Rasuwa,1072,1990,11,15,0.5
918234,363,Paigutang,Rasuwa,1072,1990,11,16,-1
918235,363,Paigutang,Rasuwa,1072,1990,11,17,-1
918236,363,Paigutang,Rasuwa,1072,1990,11,18,-1.5
918237,363,Paigutang,Rasuwa,1072,1990,11,19,-2.5
918238,363,Paigutang,Rasuwa,1072,1990,11,20,0
918239,363,Paigutang,Rasuwa,1072,1990,11,21,-3
918240,363,Paigutang,Rasuwa,1072,1990,11,22,-2.5
918241,363,Paigutang,Rasuwa,1072,1990,11,23,-4.5
918242,363,Paigutang,Rasuwa,1072,1990,11,24,-6
918243,363,Paigutang,Rasuwa,1072,1990,11,25,-4.5
918244,363,Paigutang,Rasuwa,1072,1990,11,26,-5.5
918245,363,Paigutang,Rasuwa,1072,1990,11,27,-1.5
918246,363,Paigutang,Rasuwa,1072,1990,11,28,-2
918247,363,Paigutang,Rasuwa,1072,1990,11,29,-1
918248,363,Paigutang,Rasuwa,1072,1990,11,30,-1.5
918249,363,Paigutang,Rasuwa,1072,1990,12,1,0
918250,363,Paigutang,Rasuwa,1072,1990,12,2,0
918251,363,Paigutang,Rasuwa,1072,1990,12,3,0
918252,363,Paigutang,Rasuwa,1072,1990,12,4,0
918253,363,Paigutang,Rasuwa,1072,1990,12,5,0
918254,363,Paigutang,Rasuwa,1072,1990,12,6,0
918255,363,Paigutang,Rasuwa,1072,1990,12,7,0
918256,363,Paigutang,Rasuwa,1072,1990,12,8,0
918257,363,Paigutang,Rasuwa,1072,1990,12,9,0
918258,363,Paigutang,Rasuwa,1072,1990,12,10,0
918259,363,Paigutang,Rasuwa,1072,1990,12,11,0
918260,363,Paigutang,Rasuwa,1072,1990,12,12,0
918261,363,Paigutang,Rasuwa,1072,1990,12,13,0
918262,363,Paigutang,Rasuwa,1072,1990,12,14,0
918263,363,Paigutang,Rasuwa,1072,1990,12,15,0
918264,363,Paigutang,Rasuwa,1072,1990,12,16,0
918265,363,Paigutang,Rasuwa,1072,1990,12,17,0
918266,363,Paigutang,Rasuwa,1072,1990,12,18,0
918267,363,Paigutang,Rasuwa,1072,1990,12,19,0
918268,363,Paigutang,Rasuwa,1072,1990,12,20,0
918269,363,Paigutang,Rasuwa,1072,1990,12,21,0
918270,363,Paigutang,Rasuwa,1072,1990,12,22,0
918271,363,Paigutang,Rasuwa,1072,1990,12,23,0
918272,363,Paigutang,Rasuwa,1072,1990,12,24,0
918273,363,Paigutang,Rasuwa,1072,1990,12,25,0
918274,363,Paigutang,Rasuwa,1072,1990,12,26,0
918275,363,Paigutang,Rasuwa,1072,1990,12,27,0
918276,363,Paigutang,Rasuwa,1072,1990,12,28,0
918277,363,Paigutang,Rasuwa,1072,1990,12,29,0
918278,363,Paigutang,Rasuwa,1072,1990,12,30,0
918279,363,Paigutang,Rasuwa,1072,1990,12,31,0
918280,363,Paigutang,Rasuwa,1072,1991,1,1,0
918281,363,Paigutang,Rasuwa,1072,1991,1,2,0
918282,363,Paigutang,Rasuwa,1072,1991,1,3,-14
918283,363,Paigutang,Rasuwa,1072,1991,1,4,-11.5
918284,363,Paigutang,Rasuwa,1072,1991,1,5,-10.5
918285,363,Paigutang,Rasuwa,1072,1991,1,6,-8.5
918286,363,Paigutang,Rasuwa,1072,1991,1,7,-9
918287,363,Paigutang,Rasuwa,1072,1991,1,8,-8
918288,363,Paigutang,Rasuwa,1072,1991,1,9,-9
918289,363,Paigutang,Rasuwa,1072,1991,1,10,-10
918290,363,Paigutang,Rasuwa,1072,1991,1,11,-10.1
918291,363,Paigutang,Rasuwa,1072,1991,1,12,-9.5
918292,363,Paigutang,Rasuwa,1072,1991,1,13,-10
918293,363,Paigutang,Rasuwa,1072,1991,1,14,-12
918294,363,Paigutang,Rasuwa,1072,1991,1,15,-15
918295,363,Paigutang,Rasuwa,1072,1991,1,16,-11
918296,363,Paigutang,Rasuwa,1072,1991,1,17,-10.5
918297,363,Paigutang,Rasuwa,1072,1991,1,18,-11.7
918298,363,Paigutang,Rasuwa,1072,1991,1,19,-11.8
918299,363,Paigutang,Rasuwa,1072,1991,1,20,-14.5
918300,363,Paigutang,Rasuwa,1072,1991,1,21,-13
918301,363,Paigutang,Rasuwa,1072,1991,1,22,-14.5
918302,363,Paigutang,Rasuwa,1072,1991,1,23,-8.5
918303,363,Paigutang,Rasuwa,1072,1991,1,24,-11
918304,363,Paigutang,Rasuwa,1072,1991,1,25,-9
918305,363,Paigutang,Rasuwa,1072,1991,1,26,-7.5
918306,363,Paigutang,Rasuwa,1072,1991,1,27,-5
918307,363,Paigutang,Rasuwa,1072,1991,1,28,-0.5
918308,363,Paigutang,Rasuwa,1072,1991,1,29,-3
918309,363,Paigutang,Rasuwa,1072,1991,1,30,-5
918310,363,Paigutang,Rasuwa,1072,1991,1,31,-7
918311,363,Paigutang,Rasuwa,1072,1991,2,1,-8.5
918312,363,Paigutang,Rasuwa,1072,1991,2,2,-10.5
918313,363,Paigutang,Rasuwa,1072,1991,2,3,-11.5
918314,363,Paigutang,Rasuwa,1072,1991,2,4,-14.5
918315,363,Paigutang,Rasuwa,1072,1991,2,5,-9.5
918316,363,Paigutang,Rasuwa,1072,1991,2,6,-7.5
918317,363,Paigutang,Rasuwa,1072,1991,2,7,-7.5
918318,363,Paigutang,Rasuwa,1072,1991,2,8,-7
918319,363,Paigutang,Rasuwa,1072,1991,2,9,0
918320,363,Paigutang,Rasuwa,1072,1991,2,10,0
918321,363,Paigutang,Rasuwa,1072,1991,2,11,-6
918322,363,Paigutang,Rasuwa,1072,1991,2,12,-8
918323,363,Paigutang,Rasuwa,1072,1991,2,13,-9.5
918324,363,Paigutang,Rasuwa,1072,1991,2,14,-8
918325,363,Paigutang,Rasuwa,1072,1991,2,15,-7.5
918326,363,Paigutang,Rasuwa,1072,1991,2,16,-7.2
918327,363,Paigutang,Rasuwa,1072,1991,2,17,-5.5
918328,363,Paigutang,Rasuwa,1072,1991,2,18,-8
918329,363,Paigutang,Rasuwa,1072,1991,2,19,-8
918330,363,Paigutang,Rasuwa,1072,1991,2,20,-3.5
918331,363,Paigutang,Rasuwa,1072,1991,2,21,-5.5
918332,363,Paigutang,Rasuwa,1072,1991,2,22,-3.5
918333,363,Paigutang,Rasuwa,1072,1991,2,23,-3
918334,363,Paigutang,Rasuwa,1072,1991,2,24,-3.5
918335,363,Paigutang,Rasuwa,1072,1991,2,25,-4.5
918336,363,Paigutang,Rasuwa,1072,1991,2,26,-6
918337,363,Paigutang,Rasuwa,1072,1991,2,27,-8
918338,363,Paigutang,Rasuwa,1072,1991,2,28,-9
918339,363,Paigutang,Rasuwa,1072,1991,3,1,-9.5
918340,363,Paigutang,Rasuwa,1072,1991,3,2,-8.5
918341,363,Paigutang,Rasuwa,1072,1991,3,3,-7
918342,363,Paigutang,Rasuwa,1072,1991,3,4,-8
918343,363,Paigutang,Rasuwa,1072,1991,3,5,-11
918344,363,Paigutang,Rasuwa,1072,1991,3,6,0
918345,363,Paigutang,Rasuwa,1072,1991,3,7,-10
918346,363,Paigutang,Rasuwa,1072,1991,3,8,-3.5
918347,363,Paigutang,Rasuwa,1072,1991,3,9,-5
918348,363,Paigutang,Rasuwa,1072,1991,3,10,-6
918349,363,Paigutang,Rasuwa,1072,1991,3,11,-5
918350,363,Paigutang,Rasuwa,1072,1991,3,12,-4.5
918351,363,Paigutang,Rasuwa,1072,1991,3,13,-5.5
918352,363,Paigutang,Rasuwa,1072,1991,3,14,-6.5
918353,363,Paigutang,Rasuwa,1072,1991,3,15,-6
918354,363,Paigutang,Rasuwa,1072,1991,3,16,-4.5
918355,363,Paigutang,Rasuwa,1072,1991,3,17,-1.5
918356,363,Paigutang,Rasuwa,1072,1991,3,18,-1.5
918357,363,Paigutang,Rasuwa,1072,1991,3,19,0
918358,363,Paigutang,Rasuwa,1072,1991,3,20,-2
918359,363,Paigutang,Rasuwa,1072,1991,3,21,-1.5
918360,363,Paigutang,Rasuwa,1072,1991,3,22,-3
918361,363,Paigutang,Rasuwa,1072,1991,3,23,-7
918362,363,Paigutang,Rasuwa,1072,1991,3,24,-8
918363,363,Paigutang,Rasuwa,1072,1991,3,25,-9
918364,363,Paigutang,Rasuwa,1072,1991,3,26,-4.6
918365,363,Paigutang,Rasuwa,1072,1991,3,27,-4.5
918366,363,Paigutang,Rasuwa,1072,1991,3,28,-3
918367,363,Paigutang,Rasuwa,1072,1991,3,29,-2.5
918368,363,Paigutang,Rasuwa,1072,1991,3,30,-2
918369,363,Paigutang,Rasuwa,1072,1991,3,31,-5.4
