OBJECTID,gsid,formal_name,district,station_id,year,month,days,mintemp
1312273,295,Timure,Rasuwa,1001,2007,4,17,14.5
1312274,295,Timure,Rasuwa,1001,2007,4,18,14.4
1312275,295,Timure,Rasuwa,1001,2007,4,19,13.5
1312276,295,Timure,Rasuwa,1001,2007,4,20,13.4
1312277,295,Timure,Rasuwa,1001,2007,4,21,14.5
1312278,295,Timure,Rasuwa,1001,2007,4,22,12
1312279,295,Timure,Rasuwa,1001,2007,4,23,13
1312280,295,Timure,Rasuwa,1001,2007,4,24,13.7
1312281,295,Timure,Rasuwa,1001,2007,4,25,12.4
1312282,295,Timure,Rasuwa,1001,2007,4,26,11
1312283,295,Timure,Rasuwa,1001,2007,4,27,0
1312284,295,Timure,Rasuwa,1001,2007,4,28,9.9
1312285,295,Timure,Rasuwa,1001,2007,4,29,13
1312286,295,Timure,Rasuwa,1001,2007,4,30,14.5
1312287,295,Timure,Rasuwa,1001,2007,5,1,13.4
1312288,295,Timure,Rasuwa,1001,2007,5,2,14.9
1312289,295,Timure,Rasuwa,1001,2007,5,3,20
1312290,295,Timure,Rasuwa,1001,2007,5,4,20
1312291,295,Timure,Rasuwa,1001,2007,5,5,14.9
1312292,295,Timure,Rasuwa,1001,2007,5,6,13.8
1312293,295,Timure,Rasuwa,1001,2007,5,7,15.4
1312294,295,Timure,Rasuwa,1001,2007,5,8,15.5
1312295,295,Timure,Rasuwa,1001,2007,5,9,15.3
1312296,295,Timure,Rasuwa,1001,2007,5,10,13.9
1312297,295,Timure,Rasuwa,1001,2007,5,11,14.9
1312298,295,Timure,Rasuwa,1001,2007,5,12,13.7
1312299,295,Timure,Rasuwa,1001,2007,5,13,15.2
1312300,295,Timure,Rasuwa,1001,2007,5,14,0
1312301,295,Timure,Rasuwa,1001,2007,5,15,14.5
1312302,295,Timure,Rasuwa,1001,2007,5,16,15
1312303,295,Timure,Rasuwa,1001,2007,5,17,15.4
1312304,295,Timure,Rasuwa,1001,2007,5,18,18.2
1312305,295,Timure,Rasuwa,1001,2007,5,19,0
1312306,295,Timure,Rasuwa,1001,2007,5,20,16.6
1312307,295,Timure,Rasuwa,1001,2007,5,21,17.6
1312308,295,Timure,Rasuwa,1001,2007,5,22,17.3
1312309,295,Timure,Rasuwa,1001,2007,5,23,16
1312310,295,Timure,Rasuwa,1001,2007,5,24,17.1
1312311,295,Timure,Rasuwa,1001,2007,5,25,16
1312312,295,Timure,Rasuwa,1001,2007,5,26,17
1312313,295,Timure,Rasuwa,1001,2007,5,27,17
1312314,295,Timure,Rasuwa,1001,2007,5,28,17.1
1312315,295,Timure,Rasuwa,1001,2007,5,29,16.5
1312316,295,Timure,Rasuwa,1001,2007,5,30,16.6
1312317,295,Timure,Rasuwa,1001,2007,5,31,16.6
1312318,295,Timure,Rasuwa,1001,2007,6,1,16.2
1312319,295,Timure,Rasuwa,1001,2007,6,2,16.3
1312320,295,Timure,Rasuwa,1001,2007,6,3,16.2
1312321,295,Timure,Rasuwa,1001,2007,6,4,11
1312322,295,Timure,Rasuwa,1001,2007,6,5,18
1312323,295,Timure,Rasuwa,1001,2007,6,6,16.8
1312324,295,Timure,Rasuwa,1001,2007,6,7,17.8
1312325,295,Timure,Rasuwa,1001,2007,6,8,19.2
1312326,295,Timure,Rasuwa,1001,2007,6,9,19.2
1312327,295,Timure,Rasuwa,1001,2007,6,10,17.5
1312328,295,Timure,Rasuwa,1001,2007,6,11,18
1312329,295,Timure,Rasuwa,1001,2007,6,12,0
1312330,295,Timure,Rasuwa,1001,2007,6,13,17.2
1312331,295,Timure,Rasuwa,1001,2007,6,14,17.9
1312332,295,Timure,Rasuwa,1001,2007,6,15,18.1
1312333,295,Timure,Rasuwa,1001,2007,6,16,17.3
1312334,295,Timure,Rasuwa,1001,2007,6,17,17.1
1312335,295,Timure,Rasuwa,1001,2007,6,18,17.5
1312336,295,Timure,Rasuwa,1001,2007,6,19,17
1312337,295,Timure,Rasuwa,1001,2007,6,20,16.4
1312338,295,Timure,Rasuwa,1001,2007,6,21,0
1312339,295,Timure,Rasuwa,1001,2007,6,22,15.8
1312340,295,Timure,Rasuwa,1001,2007,6,23,17.4
1312341,295,Timure,Rasuwa,1001,2007,6,24,18
1312342,295,Timure,Rasuwa,1001,2007,6,25,19
1312343,295,Timure,Rasuwa,1001,2007,6,26,18.4
1312344,295,Timure,Rasuwa,1001,2007,6,27,16.5
1312345,295,Timure,Rasuwa,1001,2007,6,28,19
1312346,295,Timure,Rasuwa,1001,2007,6,29,18
1312347,295,Timure,Rasuwa,1001,2007,6,30,18.5
1312348,295,Timure,Rasuwa,1001,2007,7,1,18.5
1312349,295,Timure,Rasuwa,1001,2007,7,2,18.5
1312350,295,Timure,Rasuwa,1001,2007,7,3,17.5
1312351,295,Timure,Rasuwa,1001,2007,7,4,0
1312352,295,Timure,Rasuwa,1001,2007,7,5,0
1312353,295,Timure,Rasuwa,1001,2007,7,6,15.5
1312354,295,Timure,Rasuwa,1001,2007,7,7,18
1312355,295,Timure,Rasuwa,1001,2007,7,8,18.4
1312356,295,Timure,Rasuwa,1001,2007,7,9,0
1312357,295,Timure,Rasuwa,1001,2007,7,10,0
1312358,295,Timure,Rasuwa,1001,2007,7,11,0
1312359,295,Timure,Rasuwa,1001,2007,7,12,0
1312360,295,Timure,Rasuwa,1001,2007,7,13,0
1312361,295,Timure,Rasuwa,1001,2007,7,14,0
1312362,295,Timure,Rasuwa,1001,2007,7,15,17.6
1312363,295,Timure,Rasuwa,1001,2007,7,16,17.5
1312364,295,Timure,Rasuwa,1001,2007,7,17,17
1312365,295,Timure,Rasuwa,1001,2007,7,18,17.2
1312366,295,Timure,Rasuwa,1001,2007,7,19,18.1
1312367,295,Timure,Rasuwa,1001,2007,7,20,17.9
1312368,295,Timure,Rasuwa,1001,2007,7,21,17.5
1312369,295,Timure,Rasuwa,1001,2007,7,22,17.5
1312370,295,Timure,Rasuwa,1001,2007,7,23,16.4
1312371,295,Timure,Rasuwa,1001,2007,7,24,16.5
1312372,295,Timure,Rasuwa,1001,2007,7,25,16.5
1312373,295,Timure,Rasuwa,1001,2007,7,26,17.4
1312374,295,Timure,Rasuwa,1001,2007,7,27,16.5
1312375,295,Timure,Rasuwa,1001,2007,7,28,0
1312376,295,Timure,Rasuwa,1001,2007,7,29,0
1312377,295,Timure,Rasuwa,1001,2007,7,30,16.5
1312378,295,Timure,Rasuwa,1001,2007,7,31,16.5
1312379,295,Timure,Rasuwa,1001,2007,8,1,17
1312380,295,Timure,Rasuwa,1001,2007,8,2,17
1312381,295,Timure,Rasuwa,1001,2007,8,3,17
1312382,295,Timure,Rasuwa,1001,2007,8,4,17.4
1312383,295,Timure,Rasuwa,1001,2007,8,5,17
1312384,295,Timure,Rasuwa,1001,2007,8,6,0
1312385,295,Timure,Rasuwa,1001,2007,8,7,17.6
1312386,295,Timure,Rasuwa,1001,2007,8,8,18.5
1312387,295,Timure,Rasuwa,1001,2007,8,9,18.2
1312388,295,Timure,Rasuwa,1001,2007,8,10,18.5
1312389,295,Timure,Rasuwa,1001,2007,8,11,19
1312390,295,Timure,Rasuwa,1001,2007,8,12,18.6
1312391,295,Timure,Rasuwa,1001,2007,8,13,18
1312392,295,Timure,Rasuwa,1001,2007,8,14,17.6
1312393,295,Timure,Rasuwa,1001,2007,8,15,0
1312394,295,Timure,Rasuwa,1001,2007,8,16,0
1312395,295,Timure,Rasuwa,1001,2007,8,17,0
1312396,295,Timure,Rasuwa,1001,2007,8,18,16.6
1312397,295,Timure,Rasuwa,1001,2007,8,19,16.9
1312398,295,Timure,Rasuwa,1001,2007,8,20,15.5
1312399,295,Timure,Rasuwa,1001,2007,8,21,15.4
1312400,295,Timure,Rasuwa,1001,2007,8,22,18
1312401,295,Timure,Rasuwa,1001,2007,8,23,17.4
1312402,295,Timure,Rasuwa,1001,2007,8,24,17.5
1312403,295,Timure,Rasuwa,1001,2007,8,25,17
1312404,295,Timure,Rasuwa,1001,2007,8,26,17
1312405,295,Timure,Rasuwa,1001,2007,8,27,17.3
1312406,295,Timure,Rasuwa,1001,2007,8,28,17
1312407,295,Timure,Rasuwa,1001,2007,8,29,18
1312408,295,Timure,Rasuwa,1001,2007,8,30,17.5
1312409,295,Timure,Rasuwa,1001,2007,8,31,17.5
1312410,295,Timure,Rasuwa,1001,2007,9,1,17.3
1312411,295,Timure,Rasuwa,1001,2007,9,2,19.6
1312412,295,Timure,Rasuwa,1001,2007,9,3,17.5
1312413,295,Timure,Rasuwa,1001,2007,9,4,0
1312414,295,Timure,Rasuwa,1001,2007,9,5,17.5
1312415,295,Timure,Rasuwa,1001,2007,9,6,16.9
1312416,295,Timure,Rasuwa,1001,2007,9,7,15.5
1312417,295,Timure,Rasuwa,1001,2007,9,8,17.4
1312418,295,Timure,Rasuwa,1001,2007,9,9,16.5
1312419,295,Timure,Rasuwa,1001,2007,9,10,17.5
1312420,295,Timure,Rasuwa,1001,2007,9,11,16.5
1312421,295,Timure,Rasuwa,1001,2007,9,12,17
1312422,295,Timure,Rasuwa,1001,2007,9,13,18.5
1312423,295,Timure,Rasuwa,1001,2007,9,14,17.5
1312424,295,Timure,Rasuwa,1001,2007,9,15,17.4
1312425,295,Timure,Rasuwa,1001,2007,9,16,17.1
1312426,295,Timure,Rasuwa,1001,2007,9,17,17.5
1312427,295,Timure,Rasuwa,1001,2007,9,18,16.8
1312428,295,Timure,Rasuwa,1001,2007,9,19,16.2
1312429,295,Timure,Rasuwa,1001,2007,9,20,15.6
1312430,295,Timure,Rasuwa,1001,2007,9,21,17.5
1312431,295,Timure,Rasuwa,1001,2007,9,22,15.5
1312432,295,Timure,Rasuwa,1001,2007,9,23,14.5
1312433,295,Timure,Rasuwa,1001,2007,9,24,16
1312434,295,Timure,Rasuwa,1001,2007,9,25,15.2
1312435,295,Timure,Rasuwa,1001,2007,9,26,13.9
1312436,295,Timure,Rasuwa,1001,2007,9,27,15.4
1312437,295,Timure,Rasuwa,1001,2007,9,28,15.8
1312438,295,Timure,Rasuwa,1001,2007,9,29,15.2
1312439,295,Timure,Rasuwa,1001,2007,9,30,14.4
1312440,295,Timure,Rasuwa,1001,2007,10,1,13.5
1312441,295,Timure,Rasuwa,1001,2007,10,2,13.7
1312442,295,Timure,Rasuwa,1001,2007,10,3,14.5
1312443,295,Timure,Rasuwa,1001,2007,10,4,14.4
1312444,295,Timure,Rasuwa,1001,2007,10,5,15.7
1312445,295,Timure,Rasuwa,1001,2007,10,6,15.8
1312446,295,Timure,Rasuwa,1001,2007,10,7,11.5
1312447,295,Timure,Rasuwa,1001,2007,10,8,13.5
1312448,295,Timure,Rasuwa,1001,2007,10,9,13.5
1312449,295,Timure,Rasuwa,1001,2007,10,10,14
1312450,295,Timure,Rasuwa,1001,2007,10,11,0
1312451,295,Timure,Rasuwa,1001,2007,10,12,15
1312452,295,Timure,Rasuwa,1001,2007,10,13,15.3
1312453,295,Timure,Rasuwa,1001,2007,10,14,14.5
1312454,295,Timure,Rasuwa,1001,2007,10,15,13.5
1312455,295,Timure,Rasuwa,1001,2007,10,16,12
1312456,295,Timure,Rasuwa,1001,2007,10,17,11
1312457,295,Timure,Rasuwa,1001,2007,10,18,11.5
1312458,295,Timure,Rasuwa,1001,2007,10,19,9.5
1312459,295,Timure,Rasuwa,1001,2007,10,20,9.8
1312460,295,Timure,Rasuwa,1001,2007,10,21,9.4
1312461,295,Timure,Rasuwa,1001,2007,10,22,10.5
1312462,295,Timure,Rasuwa,1001,2007,10,23,10
1312463,295,Timure,Rasuwa,1001,2007,10,24,10.7
1312464,295,Timure,Rasuwa,1001,2007,10,25,13.3
1312465,295,Timure,Rasuwa,1001,2007,10,26,12.4
1312466,295,Timure,Rasuwa,1001,2007,10,27,11
1312467,295,Timure,Rasuwa,1001,2007,10,28,10.3
1312468,295,Timure,Rasuwa,1001,2007,10,29,8.8
1312469,295,Timure,Rasuwa,1001,2007,10,30,11
1312470,295,Timure,Rasuwa,1001,2007,10,31,10.3
1312471,295,Timure,Rasuwa,1001,2007,11,1,7.3
1312472,295,Timure,Rasuwa,1001,2007,11,2,10.2
1312473,295,Timure,Rasuwa,1001,2007,11,3,9.3
1312474,295,Timure,Rasuwa,1001,2007,11,4,12.7
1312475,295,Timure,Rasuwa,1001,2007,11,5,13.5
1312476,295,Timure,Rasuwa,1001,2007,11,6,12.8
1312477,295,Timure,Rasuwa,1001,2007,11,7,12.8
1312478,295,Timure,Rasuwa,1001,2007,11,8,11
1312479,295,Timure,Rasuwa,1001,2007,11,9,10
1312480,295,Timure,Rasuwa,1001,2007,11,10,7.9
1312481,295,Timure,Rasuwa,1001,2007,11,11,8
1312482,295,Timure,Rasuwa,1001,2007,11,12,7.4
1312483,295,Timure,Rasuwa,1001,2007,11,13,7.5
1312484,295,Timure,Rasuwa,1001,2007,11,14,6
1312485,295,Timure,Rasuwa,1001,2007,11,15,6.5
1312486,295,Timure,Rasuwa,1001,2007,11,16,6.6
1312487,295,Timure,Rasuwa,1001,2007,11,17,5
1312488,295,Timure,Rasuwa,1001,2007,11,18,4.7
1312489,295,Timure,Rasuwa,1001,2007,11,19,4.8
1312490,295,Timure,Rasuwa,1001,2007,11,20,6.4
1312491,295,Timure,Rasuwa,1001,2007,11,21,4.2
1312492,295,Timure,Rasuwa,1001,2007,11,22,4
1312493,295,Timure,Rasuwa,1001,2007,11,23,3.5
1312494,295,Timure,Rasuwa,1001,2007,11,24,7.2
1312495,295,Timure,Rasuwa,1001,2007,11,25,6
1312496,295,Timure,Rasuwa,1001,2007,11,26,6.8
1312497,295,Timure,Rasuwa,1001,2007,11,27,7.2
1312498,295,Timure,Rasuwa,1001,2007,11,28,7.3
1312499,295,Timure,Rasuwa,1001,2007,11,29,7.6
1312500,295,Timure,Rasuwa,1001,2007,11,30,8
1312501,295,Timure,Rasuwa,1001,2007,12,1,3.5
1312502,295,Timure,Rasuwa,1001,2007,12,2,3.4
1312503,295,Timure,Rasuwa,1001,2007,12,3,6.8
1312504,295,Timure,Rasuwa,1001,2007,12,4,3.2
1312505,295,Timure,Rasuwa,1001,2007,12,5,4
1312506,295,Timure,Rasuwa,1001,2007,12,6,3.8
1312507,295,Timure,Rasuwa,1001,2007,12,7,4.4
1312508,295,Timure,Rasuwa,1001,2007,12,8,4.2
1312509,295,Timure,Rasuwa,1001,2007,12,9,2.5
1312510,295,Timure,Rasuwa,1001,2007,12,10,3.5
1312511,295,Timure,Rasuwa,1001,2007,12,11,4
1312512,295,Timure,Rasuwa,1001,2007,12,12,3.9
1312513,295,Timure,Rasuwa,1001,2007,12,13,4.4
1312514,295,Timure,Rasuwa,1001,2007,12,14,4.4
1312515,295,Timure,Rasuwa,1001,2007,12,15,4
1312516,295,Timure,Rasuwa,1001,2007,12,16,5.3
1312517,295,Timure,Rasuwa,1001,2007,12,17,3.5
1312518,295,Timure,Rasuwa,1001,2007,12,18,3.5
1312519,295,Timure,Rasuwa,1001,2007,12,19,4.2
1312520,295,Timure,Rasuwa,1001,2007,12,20,7.3
1312521,295,Timure,Rasuwa,1001,2007,12,21,3.9
1312522,295,Timure,Rasuwa,1001,2007,12,22,2.9
1312523,295,Timure,Rasuwa,1001,2007,12,23,3
1312524,295,Timure,Rasuwa,1001,2007,12,24,5
1312525,295,Timure,Rasuwa,1001,2007,12,25,3.5
1312526,295,Timure,Rasuwa,1001,2007,12,26,3.4
1312527,295,Timure,Rasuwa,1001,2007,12,27,2.5
1312528,295,Timure,Rasuwa,1001,2007,12,28,3.8
1312529,295,Timure,Rasuwa,1001,2007,12,29,5.9
1312530,295,Timure,Rasuwa,1001,2007,12,30,7
1312531,295,Timure,Rasuwa,1001,2007,12,31,5.6
1312532,295,Timure,Rasuwa,1001,2008,1,1,6.6
1312533,295,Timure,Rasuwa,1001,2008,1,2,3.5
1312534,295,Timure,Rasuwa,1001,2008,1,3,4.3
1312535,295,Timure,Rasuwa,1001,2008,1,4,3
1312536,295,Timure,Rasuwa,1001,2008,1,5,4
1312537,295,Timure,Rasuwa,1001,2008,1,6,6
1312538,295,Timure,Rasuwa,1001,2008,1,7,7.5
1312539,295,Timure,Rasuwa,1001,2008,1,8,5.5
1312540,295,Timure,Rasuwa,1001,2008,1,9,8
1312541,295,Timure,Rasuwa,1001,2008,1,10,6
1312542,295,Timure,Rasuwa,1001,2008,1,11,4.5
1312543,295,Timure,Rasuwa,1001,2008,1,12,4.5
1312544,295,Timure,Rasuwa,1001,2008,1,13,5.1
1312545,295,Timure,Rasuwa,1001,2008,1,14,4.9
1312546,295,Timure,Rasuwa,1001,2008,1,15,3.8
1312547,295,Timure,Rasuwa,1001,2008,1,16,3.5
1312548,295,Timure,Rasuwa,1001,2008,1,17,2.9
1312549,295,Timure,Rasuwa,1001,2008,1,18,3.7
1312550,295,Timure,Rasuwa,1001,2008,1,19,5.9
1312551,295,Timure,Rasuwa,1001,2008,1,20,4.2
1312552,295,Timure,Rasuwa,1001,2008,1,21,2.9
1312553,295,Timure,Rasuwa,1001,2008,1,22,3.7
1312554,295,Timure,Rasuwa,1001,2008,1,23,6
1312555,295,Timure,Rasuwa,1001,2008,1,24,2.4
1312556,295,Timure,Rasuwa,1001,2008,1,25,3.2
1312557,295,Timure,Rasuwa,1001,2008,1,26,5.2
1312558,295,Timure,Rasuwa,1001,2008,1,27,1.8
1312559,295,Timure,Rasuwa,1001,2008,1,28,0
1312560,295,Timure,Rasuwa,1001,2008,1,29,1.5
1312561,295,Timure,Rasuwa,1001,2008,1,30,3.1
1312562,295,Timure,Rasuwa,1001,2008,1,31,1.4
1312563,295,Timure,Rasuwa,1001,2008,2,1,4
1312564,295,Timure,Rasuwa,1001,2008,2,2,0
1312565,295,Timure,Rasuwa,1001,2008,2,3,2
1312566,295,Timure,Rasuwa,1001,2008,2,4,2
1312567,295,Timure,Rasuwa,1001,2008,2,5,2
1312568,295,Timure,Rasuwa,1001,2008,2,6,2.7
1312569,295,Timure,Rasuwa,1001,2008,2,7,3.3
1312570,295,Timure,Rasuwa,1001,2008,2,8,5.9
1312571,295,Timure,Rasuwa,1001,2008,2,9,3.9
1312572,295,Timure,Rasuwa,1001,2008,2,10,3
1312573,295,Timure,Rasuwa,1001,2008,2,11,3.5
1312574,295,Timure,Rasuwa,1001,2008,2,12,1.9
1312575,295,Timure,Rasuwa,1001,2008,2,13,0.6
1312576,295,Timure,Rasuwa,1001,2008,2,14,0.5
1312577,295,Timure,Rasuwa,1001,2008,2,15,2
1312578,295,Timure,Rasuwa,1001,2008,2,16,2
1312579,295,Timure,Rasuwa,1001,2008,2,17,7.8
1312580,295,Timure,Rasuwa,1001,2008,2,18,7
1312581,295,Timure,Rasuwa,1001,2008,2,19,5
1312582,295,Timure,Rasuwa,1001,2008,2,20,5.4
1312583,295,Timure,Rasuwa,1001,2008,2,21,1.6
1312584,295,Timure,Rasuwa,1001,2008,2,22,4
1312585,295,Timure,Rasuwa,1001,2008,2,23,5.7
1312586,295,Timure,Rasuwa,1001,2008,2,24,6.2
1312587,295,Timure,Rasuwa,1001,2008,2,25,7.4
1312588,295,Timure,Rasuwa,1001,2008,2,26,6.6
1312589,295,Timure,Rasuwa,1001,2008,2,27,5.1
1312590,295,Timure,Rasuwa,1001,2008,2,28,3.4
1312591,295,Timure,Rasuwa,1001,2008,2,29,6.5
1312592,295,Timure,Rasuwa,1001,2008,3,1,8
1312593,295,Timure,Rasuwa,1001,2008,3,2,7
1312594,295,Timure,Rasuwa,1001,2008,3,3,8.5
1312595,295,Timure,Rasuwa,1001,2008,3,4,5
1312596,295,Timure,Rasuwa,1001,2008,3,5,4.5
1312597,295,Timure,Rasuwa,1001,2008,3,6,5.6
1312598,295,Timure,Rasuwa,1001,2008,3,7,7.6
1312599,295,Timure,Rasuwa,1001,2008,3,8,6.6
1312600,295,Timure,Rasuwa,1001,2008,3,9,7.2
1312601,295,Timure,Rasuwa,1001,2008,3,10,8
1312602,295,Timure,Rasuwa,1001,2008,3,11,9
1312603,295,Timure,Rasuwa,1001,2008,3,12,9.5
1312604,295,Timure,Rasuwa,1001,2008,3,13,12
1312605,295,Timure,Rasuwa,1001,2008,3,14,12
1312606,295,Timure,Rasuwa,1001,2008,3,15,8.5
1312607,295,Timure,Rasuwa,1001,2008,3,16,10
1312608,295,Timure,Rasuwa,1001,2008,3,17,9.5
1312609,295,Timure,Rasuwa,1001,2008,3,18,8.6
1312610,295,Timure,Rasuwa,1001,2008,3,19,9.5
1312611,295,Timure,Rasuwa,1001,2008,3,20,11
1312612,295,Timure,Rasuwa,1001,2008,3,21,10.5
1312613,295,Timure,Rasuwa,1001,2008,3,22,10.6
1312614,295,Timure,Rasuwa,1001,2008,3,23,9.8
1312615,295,Timure,Rasuwa,1001,2008,3,24,9.3
1312616,295,Timure,Rasuwa,1001,2008,3,25,11.2
1312617,295,Timure,Rasuwa,1001,2008,3,26,10.5
1312618,295,Timure,Rasuwa,1001,2008,3,27,10.2
1312619,295,Timure,Rasuwa,1001,2008,3,28,9.5
1312620,295,Timure,Rasuwa,1001,2008,3,29,9.5
1312621,295,Timure,Rasuwa,1001,2008,3,30,9.5
1312622,295,Timure,Rasuwa,1001,2008,3,31,11.5
1312623,295,Timure,Rasuwa,1001,2008,4,1,8.5
1312624,295,Timure,Rasuwa,1001,2008,4,2,8.5
1312625,295,Timure,Rasuwa,1001,2008,4,3,7.5
1312626,295,Timure,Rasuwa,1001,2008,4,4,9.3
1312627,295,Timure,Rasuwa,1001,2008,4,5,9.5
1312628,295,Timure,Rasuwa,1001,2008,4,6,10
1312629,295,Timure,Rasuwa,1001,2008,4,7,8.5
1312630,295,Timure,Rasuwa,1001,2008,4,8,9.8
1312631,295,Timure,Rasuwa,1001,2008,4,9,0
1312632,295,Timure,Rasuwa,1001,2008,4,10,13.4
1312633,295,Timure,Rasuwa,1001,2008,4,11,13.8
1312634,295,Timure,Rasuwa,1001,2008,4,12,11.5
1312635,295,Timure,Rasuwa,1001,2008,4,13,11.5
1312636,295,Timure,Rasuwa,1001,2008,4,14,12.3
1312637,295,Timure,Rasuwa,1001,2008,4,15,12.5
1312638,295,Timure,Rasuwa,1001,2008,4,16,12.8
1312639,295,Timure,Rasuwa,1001,2008,4,17,11.4
1312640,295,Timure,Rasuwa,1001,2008,4,18,11.7
1312641,295,Timure,Rasuwa,1001,2008,4,19,15.5
1312642,295,Timure,Rasuwa,1001,2008,4,20,14.7
1312643,295,Timure,Rasuwa,1001,2008,4,21,14.5
1312644,295,Timure,Rasuwa,1001,2008,4,22,14.3
1312645,295,Timure,Rasuwa,1001,2008,4,23,14.4
1312646,295,Timure,Rasuwa,1001,2008,4,24,15.3
1312647,295,Timure,Rasuwa,1001,2008,4,25,16.5
1312648,295,Timure,Rasuwa,1001,2008,4,26,16
1312649,295,Timure,Rasuwa,1001,2008,4,27,13.2
1312650,295,Timure,Rasuwa,1001,2008,4,28,12.9
1312651,295,Timure,Rasuwa,1001,2008,4,29,14.6
1312652,295,Timure,Rasuwa,1001,2008,4,30,15
1312653,295,Timure,Rasuwa,1001,2008,5,1,12.9
1312654,295,Timure,Rasuwa,1001,2008,5,2,15.2
1312655,295,Timure,Rasuwa,1001,2008,5,3,14.5
1312656,295,Timure,Rasuwa,1001,2008,5,4,13.6
1312657,295,Timure,Rasuwa,1001,2008,5,5,13
1312658,295,Timure,Rasuwa,1001,2008,5,6,13.4
1312659,295,Timure,Rasuwa,1001,2008,5,7,12.5
1312660,295,Timure,Rasuwa,1001,2008,5,8,15
1312661,295,Timure,Rasuwa,1001,2008,5,9,14
1312662,295,Timure,Rasuwa,1001,2008,5,10,12.8
1312663,295,Timure,Rasuwa,1001,2008,5,11,15.4
1312664,295,Timure,Rasuwa,1001,2008,5,12,13.7
1312665,295,Timure,Rasuwa,1001,2008,5,13,14.4
1312666,295,Timure,Rasuwa,1001,2008,5,14,14
1312667,295,Timure,Rasuwa,1001,2008,5,15,14.4
1312668,295,Timure,Rasuwa,1001,2008,5,16,15.6
1312669,295,Timure,Rasuwa,1001,2008,5,17,14.5
1312670,295,Timure,Rasuwa,1001,2008,5,18,15.9
1312671,295,Timure,Rasuwa,1001,2008,5,19,15.5
1312672,295,Timure,Rasuwa,1001,2008,5,20,15.5
1312673,295,Timure,Rasuwa,1001,2008,5,21,13.5
1312674,295,Timure,Rasuwa,1001,2008,5,22,13.6
1312675,295,Timure,Rasuwa,1001,2008,5,23,13.7
1312676,295,Timure,Rasuwa,1001,2008,5,24,15.5
1312677,295,Timure,Rasuwa,1001,2008,5,25,16
1312678,295,Timure,Rasuwa,1001,2008,5,26,13
1312679,295,Timure,Rasuwa,1001,2008,5,27,13.6
1312680,295,Timure,Rasuwa,1001,2008,5,28,15
1312681,295,Timure,Rasuwa,1001,2008,5,29,15.6
1312682,295,Timure,Rasuwa,1001,2008,5,30,16.8
1312683,295,Timure,Rasuwa,1001,2008,5,31,15
1312684,295,Timure,Rasuwa,1001,2008,6,1,15.5
1312685,295,Timure,Rasuwa,1001,2008,6,2,16.5
1312686,295,Timure,Rasuwa,1001,2008,6,3,18.5
1312687,295,Timure,Rasuwa,1001,2008,6,4,16
1312688,295,Timure,Rasuwa,1001,2008,6,5,15.3
1312689,295,Timure,Rasuwa,1001,2008,6,6,17.4
1312690,295,Timure,Rasuwa,1001,2008,6,7,16.7
1312691,295,Timure,Rasuwa,1001,2008,6,8,17.4
1312692,295,Timure,Rasuwa,1001,2008,6,9,18.3
1312693,295,Timure,Rasuwa,1001,2008,6,10,17
1312694,295,Timure,Rasuwa,1001,2008,6,11,17.8
1312695,295,Timure,Rasuwa,1001,2008,6,12,17.5
1312696,295,Timure,Rasuwa,1001,2008,6,13,18.4
1312697,295,Timure,Rasuwa,1001,2008,6,14,18.4
1312698,295,Timure,Rasuwa,1001,2008,6,15,17.5
1312699,295,Timure,Rasuwa,1001,2008,6,16,16.5
1312700,295,Timure,Rasuwa,1001,2008,6,17,16.9
1312701,295,Timure,Rasuwa,1001,2008,6,18,17
1312702,295,Timure,Rasuwa,1001,2008,6,19,17
1312703,295,Timure,Rasuwa,1001,2008,6,20,16.7
1312704,295,Timure,Rasuwa,1001,2008,6,21,15.3
1312705,295,Timure,Rasuwa,1001,2008,6,22,16.5
1312706,295,Timure,Rasuwa,1001,2008,6,23,17.3
1312707,295,Timure,Rasuwa,1001,2008,6,24,16.7
1312708,295,Timure,Rasuwa,1001,2008,6,25,17
1312709,295,Timure,Rasuwa,1001,2008,6,26,18.5
1312710,295,Timure,Rasuwa,1001,2008,6,27,17.8
1312711,295,Timure,Rasuwa,1001,2008,6,28,17.8
1312712,295,Timure,Rasuwa,1001,2008,6,29,16.8
1312713,295,Timure,Rasuwa,1001,2008,6,30,16.5
1312714,295,Timure,Rasuwa,1001,2008,7,1,16.5
1312715,295,Timure,Rasuwa,1001,2008,7,2,17
1312716,295,Timure,Rasuwa,1001,2008,7,3,17.5
1312717,295,Timure,Rasuwa,1001,2008,7,4,17.3
1312718,295,Timure,Rasuwa,1001,2008,7,5,17.9
1312719,295,Timure,Rasuwa,1001,2008,7,6,18.4
1312720,295,Timure,Rasuwa,1001,2008,7,7,17
1312721,295,Timure,Rasuwa,1001,2008,7,8,17.5
1312722,295,Timure,Rasuwa,1001,2008,7,9,17.5
1312723,295,Timure,Rasuwa,1001,2008,7,10,17.5
1312724,295,Timure,Rasuwa,1001,2008,7,11,16
1312725,295,Timure,Rasuwa,1001,2008,7,12,17.5
1312726,295,Timure,Rasuwa,1001,2008,7,13,17.5
1312727,295,Timure,Rasuwa,1001,2008,7,14,16.6
1312728,295,Timure,Rasuwa,1001,2008,7,15,17
1312729,295,Timure,Rasuwa,1001,2008,7,16,17
1312730,295,Timure,Rasuwa,1001,2008,7,17,17.8
